subsample,block_id,task_in_block,task_index_within_subsample,task_id,alternative_id,alternative_name,display_label,trip_length_km,is_available,avail_es,avail_bs,avail_walk,avail_car,avail_cs,avail_rp,avail_pt,travel_time_min,access_time_min,waiting_time_min,egress_time_min,detour_time_min,parking_search_time_min,availability_pct,cost_eur,scheme,engine,range_km,crowding_pct,transfer_count,scheme_free_floating,scheme_hybrid,pedelec,provenance,source_note
MD,4,1,19,MD_B04_T01,carsharing,Car Sharing,A,20.0,1,0,0,0,1,1,1,1,32.0,5.0,,1.0,,0.0,,12.0,free-floating,,,,,1,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,4,1,19,MD_B04_T01,ridepooling,Ridepooling,B,20.0,1,0,0,0,1,1,1,1,44.0,2.0,5.0,1.0,3.0,,,22.0,,,,50.0,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,4,1,19,MD_B04_T01,public_transport,Public Transport,C,20.0,1,0,0,0,1,1,1,1,48.0,5.0,5.0,5.0,,,,7.0,,,,50.0,1.0,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,4,2,20,MD_B04_T02,e_scooter,E-Scooter Sharing,,2.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,4,2,20,MD_B04_T02,bikesharing,Bike Sharing,,2.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,4,2,20,MD_B04_T02,walking,Walking,,2.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,4,2,20,MD_B04_T02,private_car,Private Car,D,2.0,1,0,0,0,1,1,1,1,4.0,1.0,,1.0,,4.0,,0.5,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,4,2,20,MD_B04_T02,carsharing,Car Sharing,A,2.0,1,0,0,0,1,1,1,1,10.0,5.0,,1.0,,3.0,,5.0,free-floating,,,,,1,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,4,2,20,MD_B04_T02,ridepooling,Ridepooling,B,2.0,1,0,0,0,1,1,1,1,4.0,2.0,5.0,1.0,3.0,,,7.0,,,,10.0,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,4,2,20,MD_B04_T02,public_transport,Public Transport,C,2.0,1,0,0,0,1,1,1,1,14.0,5.0,5.0,5.0,,,,1.7,,,,10.0,1.0,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,4,3,21,MD_B04_T03,e_scooter,E-Scooter Sharing,,5.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,4,3,21,MD_B04_T03,bikesharing,Bike Sharing,,5.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,4,3,21,MD_B04_T03,walking,Walking,,5.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,4,3,21,MD_B04_T03,private_car,Private Car,D,5.0,1,0,0,0,1,1,1,1,25.0,1.0,,1.0,,4.0,,0.5,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,4,3,21,MD_B04_T03,carsharing,Car Sharing,A,5.0,1,0,0,0,1,1,1,1,10.0,5.0,,1.0,,0.0,,5.0,free-floating,,,,,1,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,4,3,21,MD_B04_T03,ridepooling,Ridepooling,B,5.0,1,0,0,0,1,1,1,1,22.0,2.0,5.0,1.0,3.0,,,7.0,,,,0.0,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,4,3,21,MD_B04_T03,public_transport,Public Transport,C,5.0,1,0,0,0,1,1,1,1,39.0,5.0,5.0,5.0,,,,1.7,,,,0.0,1.0,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,4,4,22,MD_B04_T04,e_scooter,E-Scooter Sharing,,10.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,4,4,22,MD_B04_T04,bikesharing,Bike Sharing,,10.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,4,4,22,MD_B04_T04,walking,Walking,,10.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,4,4,22,MD_B04_T04,private_car,Private Car,D,10.0,1,0,0,0,1,1,1,1,19.0,1.0,,1.0,,4.0,,1.4,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,4,4,22,MD_B04_T04,carsharing,Car Sharing,A,10.0,1,0,0,0,1,1,1,1,25.0,5.0,,1.0,,3.0,,7.0,free-floating,,,,,1,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,4,4,22,MD_B04_T04,ridepooling,Ridepooling,B,10.0,1,0,0,0,1,1,1,1,36.0,2.0,5.0,1.0,3.0,,,15.5,,,,100.0,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,4,4,22,MD_B04_T04,public_transport,Public Transport,C,10.0,1,0,0,0,1,1,1,1,29.0,5.0,5.0,5.0,,,,2.7,,,,100.0,1.0,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,4,5,23,MD_B04_T05,e_scooter,E-Scooter Sharing,,20.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,4,5,23,MD_B04_T05,bikesharing,Bike Sharing,,20.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,4,5,23,MD_B04_T05,walking,Walking,,20.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,4,5,23,MD_B04_T05,private_car,Private Car,D,20.0,1,0,0,0,1,1,1,1,39.0,1.0,,1.0,,4.0,,1.8,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,4,5,23,MD_B04_T05,carsharing,Car Sharing,A,20.0,1,0,0,0,1,1,1,1,32.0,5.0,,1.0,,0.0,,12.0,free-floating,,,,,1,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,4,5,23,MD_B04_T05,ridepooling,Ridepooling,B,20.0,1,0,0,0,1,1,1,1,44.0,2.0,5.0,1.0,3.0,,,22.0,,,,50.0,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,4,5,23,MD_B04_T05,public_transport,Public Transport,C,20.0,1,0,0,0,1,1,1,1,48.0,5.0,5.0,5.0,,,,7.0,,,,50.0,1.0,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,4,6,24,MD_B04_T06,e_scooter,E-Scooter Sharing,,2.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,4,6,24,MD_B04_T06,bikesharing,Bike Sharing,,2.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,4,6,24,MD_B04_T06,walking,Walking,,2.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,4,6,24,MD_B04_T06,private_car,Private Car,D,2.0,1,0,0,0,1,1,1,1,4.0,1.0,,1.0,,4.0,,0.5,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,4,6,24,MD_B04_T06,carsharing,Car Sharing,A,2.0,1,0,0,0,1,1,1,1,10.0,5.0,,1.0,,3.0,,5.0,free-floating,,,,,1,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,4,6,24,MD_B04_T06,ridepooling,Ridepooling,B,2.0,1,0,0,0,1,1,1,1,4.0,2.0,5.0,1.0,3.0,,,7.0,,,,10.0,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,4,6,24,MD_B04_T06,public_transport,Public Transport,C,2.0,1,0,0,0,1,1,1,1,14.0,5.0,5.0,5.0,,,,1.7,,,,10.0,1.0,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,5,1,25,MD_B05_T01,e_scooter,E-Scooter Sharing,,2.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,5,1,25,MD_B05_T01,bikesharing,Bike Sharing,,2.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,5,1,25,MD_B05_T01,walking,Walking,,2.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,5,1,25,MD_B05_T01,private_car,Private Car,D,2.0,1,0,0,0,1,1,1,1,4.0,5.0,,10.0,,1.0,,0.5,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,5,1,25,MD_B05_T01,carsharing,Car Sharing,A,2.0,1,0,0,0,1,1,1,1,10.0,1.0,,10.0,,3.0,,5.0,station-based,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,5,1,25,MD_B05_T01,ridepooling,Ridepooling,B,2.0,1,0,0,0,1,1,1,1,4.0,1.0,3.0,5.0,9.0,,,7.0,,,,100.0,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,5,1,25,MD_B05_T01,public_transport,Public Transport,C,2.0,1,0,0,0,1,1,1,1,14.0,1.0,3.0,1.0,,,,1.7,,,,100.0,0.0,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,5,2,26,MD_B05_T02,e_scooter,E-Scooter Sharing,,5.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,5,2,26,MD_B05_T02,bikesharing,Bike Sharing,,5.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,5,2,26,MD_B05_T02,walking,Walking,,5.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,5,2,26,MD_B05_T02,private_car,Private Car,D,5.0,1,0,0,0,1,1,1,1,25.0,5.0,,10.0,,1.0,,0.5,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,5,2,26,MD_B05_T02,carsharing,Car Sharing,A,5.0,1,0,0,0,1,1,1,1,10.0,1.0,,10.0,,0.0,,5.0,station-based,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,5,2,26,MD_B05_T02,ridepooling,Ridepooling,B,5.0,1,0,0,0,1,1,1,1,22.0,1.0,3.0,5.0,9.0,,,7.0,,,,50.0,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,5,2,26,MD_B05_T02,public_transport,Public Transport,C,5.0,1,0,0,0,1,1,1,1,39.0,1.0,3.0,1.0,,,,1.7,,,,50.0,0.0,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,5,3,27,MD_B05_T03,e_scooter,E-Scooter Sharing,,10.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,5,3,27,MD_B05_T03,bikesharing,Bike Sharing,,10.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,5,3,27,MD_B05_T03,walking,Walking,,10.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,5,3,27,MD_B05_T03,private_car,Private Car,D,10.0,1,0,0,0,1,1,1,1,19.0,5.0,,10.0,,1.0,,1.4,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,5,3,27,MD_B05_T03,carsharing,Car Sharing,A,10.0,1,0,0,0,1,1,1,1,25.0,1.0,,10.0,,3.0,,7.0,station-based,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,5,3,27,MD_B05_T03,ridepooling,Ridepooling,B,10.0,1,0,0,0,1,1,1,1,36.0,1.0,3.0,5.0,9.0,,,15.5,,,,10.0,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,5,3,27,MD_B05_T03,public_transport,Public Transport,C,10.0,1,0,0,0,1,1,1,1,29.0,1.0,3.0,1.0,,,,2.7,,,,10.0,0.0,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,5,4,28,MD_B05_T04,e_scooter,E-Scooter Sharing,,20.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,5,4,28,MD_B05_T04,bikesharing,Bike Sharing,,20.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,5,4,28,MD_B05_T04,walking,Walking,,20.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,5,4,28,MD_B05_T04,private_car,Private Car,D,20.0,1,0,0,0,1,1,1,1,39.0,5.0,,10.0,,1.0,,1.8,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,5,4,28,MD_B05_T04,carsharing,Car Sharing,A,20.0,1,0,0,0,1,1,1,1,32.0,1.0,,10.0,,0.0,,12.0,station-based,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,5,4,28,MD_B05_T04,ridepooling,Ridepooling,B,20.0,1,0,0,0,1,1,1,1,44.0,1.0,3.0,5.0,9.0,,,22.0,,,,0.0,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,5,4,28,MD_B05_T04,public_transport,Public Transport,C,20.0,1,0,0,0,1,1,1,1,48.0,1.0,3.0,1.0,,,,7.0,,,,0.0,0.0,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,5,5,29,MD_B05_T05,e_scooter,E-Scooter Sharing,,2.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,5,5,29,MD_B05_T05,bikesharing,Bike Sharing,,2.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,5,5,29,MD_B05_T05,walking,Walking,,2.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,5,5,29,MD_B05_T05,private_car,Private Car,D,2.0,1,0,0,0,1,1,1,1,4.0,5.0,,10.0,,1.0,,0.5,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,5,5,29,MD_B05_T05,carsharing,Car Sharing,A,2.0,1,0,0,0,1,1,1,1,10.0,1.0,,10.0,,3.0,,5.0,station-based,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,5,5,29,MD_B05_T05,ridepooling,Ridepooling,B,2.0,1,0,0,0,1,1,1,1,4.0,1.0,3.0,5.0,9.0,,,7.0,,,,100.0,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,5,5,29,MD_B05_T05,public_transport,Public Transport,C,2.0,1,0,0,0,1,1,1,1,14.0,1.0,3.0,1.0,,,,1.7,,,,100.0,0.0,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,5,6,30,MD_B05_T06,e_scooter,E-Scooter Sharing,,5.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,5,6,30,MD_B05_T06,bikesharing,Bike Sharing,,5.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,5,6,30,MD_B05_T06,walking,Walking,,5.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,5,6,30,MD_B05_T06,private_car,Private Car,D,5.0,1,0,0,0,1,1,1,1,10.0,5.0,,10.0,,1.0,,0.5,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,5,6,30,MD_B05_T06,carsharing,Car Sharing,A,5.0,1,0,0,0,1,1,1,1,19.0,1.0,,10.0,,0.0,,5.0,station-based,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,5,6,30,MD_B05_T06,ridepooling,Ridepooling,B,5.0,1,0,0,0,1,1,1,1,29.0,1.0,3.0,5.0,9.0,,,7.0,,,,50.0,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,5,6,30,MD_B05_T06,public_transport,Public Transport,C,5.0,1,0,0,0,1,1,1,1,14.0,1.0,3.0,1.0,,,,1.7,,,,50.0,0.0,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,6,1,31,MD_B06_T01,e_scooter,E-Scooter Sharing,,5.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,6,1,31,MD_B06_T01,bikesharing,Bike Sharing,,5.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,6,1,31,MD_B06_T01,walking,Walking,,5.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,6,1,31,MD_B06_T01,private_car,Private Car,D,5.0,1,0,0,0,1,1,1,1,25.0,2.0,,5.0,,8.0,,0.5,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,6,1,31,MD_B06_T01,carsharing,Car Sharing,A,5.0,1,0,0,0,1,1,1,1,10.0,10.0,,5.0,,0.0,,5.0,hybrid,,,,,0,1,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,6,1,31,MD_B06_T01,ridepooling,Ridepooling,B,5.0,1,0,0,0,1,1,1,1,22.0,5.0,8.0,2.0,6.0,,,7.0,,,,0.0,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,6,1,31,MD_B06_T01,public_transport,Public Transport,C,5.0,1,0,0,0,1,1,1,1,39.0,10.0,8.0,10.0,,,,1.7,,,,0.0,2.0,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,6,2,32,MD_B06_T02,e_scooter,E-Scooter Sharing,,10.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,6,2,32,MD_B06_T02,bikesharing,Bike Sharing,,10.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,6,2,32,MD_B06_T02,walking,Walking,,10.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,6,2,32,MD_B06_T02,private_car,Private Car,D,10.0,1,0,0,0,1,1,1,1,19.0,2.0,,5.0,,8.0,,1.4,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,6,2,32,MD_B06_T02,carsharing,Car Sharing,A,10.0,1,0,0,0,1,1,1,1,25.0,10.0,,5.0,,3.0,,7.0,hybrid,,,,,0,1,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,6,2,32,MD_B06_T02,ridepooling,Ridepooling,B,10.0,1,0,0,0,1,1,1,1,36.0,5.0,8.0,2.0,6.0,,,15.5,,,,100.0,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,6,2,32,MD_B06_T02,public_transport,Public Transport,C,10.0,1,0,0,0,1,1,1,1,29.0,10.0,8.0,10.0,,,,2.7,,,,100.0,2.0,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,6,3,33,MD_B06_T03,e_scooter,E-Scooter Sharing,,20.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,6,3,33,MD_B06_T03,bikesharing,Bike Sharing,,20.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,6,3,33,MD_B06_T03,walking,Walking,,20.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,6,3,33,MD_B06_T03,private_car,Private Car,D,20.0,1,0,0,0,1,1,1,1,39.0,2.0,,5.0,,8.0,,1.8,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,6,3,33,MD_B06_T03,carsharing,Car Sharing,A,20.0,1,0,0,0,1,1,1,1,32.0,10.0,,5.0,,0.0,,12.0,hybrid,,,,,0,1,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,6,3,33,MD_B06_T03,ridepooling,Ridepooling,B,20.0,1,0,0,0,1,1,1,1,44.0,5.0,8.0,2.0,6.0,,,22.0,,,,50.0,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,6,3,33,MD_B06_T03,public_transport,Public Transport,C,20.0,1,0,0,0,1,1,1,1,48.0,10.0,8.0,10.0,,,,7.0,,,,50.0,2.0,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,6,4,34,MD_B06_T04,e_scooter,E-Scooter Sharing,,2.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,6,4,34,MD_B06_T04,bikesharing,Bike Sharing,,2.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,6,4,34,MD_B06_T04,walking,Walking,,2.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,6,4,34,MD_B06_T04,private_car,Private Car,D,2.0,1,0,0,0,1,1,1,1,4.0,2.0,,5.0,,8.0,,0.5,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,6,4,34,MD_B06_T04,carsharing,Car Sharing,A,2.0,1,0,0,0,1,1,1,1,10.0,10.0,,5.0,,3.0,,5.0,hybrid,,,,,0,1,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,6,4,34,MD_B06_T04,ridepooling,Ridepooling,B,2.0,1,0,0,0,1,1,1,1,4.0,5.0,8.0,2.0,6.0,,,7.0,,,,10.0,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,6,4,34,MD_B06_T04,public_transport,Public Transport,C,2.0,1,0,0,0,1,1,1,1,14.0,10.0,8.0,10.0,,,,1.7,,,,10.0,2.0,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,6,5,35,MD_B06_T05,e_scooter,E-Scooter Sharing,,5.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,6,5,35,MD_B06_T05,bikesharing,Bike Sharing,,5.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,6,5,35,MD_B06_T05,walking,Walking,,5.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,6,5,35,MD_B06_T05,private_car,Private Car,D,5.0,1,0,0,0,1,1,1,1,10.0,2.0,,5.0,,8.0,,0.5,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,6,5,35,MD_B06_T05,carsharing,Car Sharing,A,5.0,1,0,0,0,1,1,1,1,19.0,10.0,,5.0,,0.0,,5.0,hybrid,,,,,0,1,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,6,5,35,MD_B06_T05,ridepooling,Ridepooling,B,5.0,1,0,0,0,1,1,1,1,29.0,5.0,8.0,2.0,6.0,,,7.0,,,,0.0,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,6,5,35,MD_B06_T05,public_transport,Public Transport,C,5.0,1,0,0,0,1,1,1,1,14.0,10.0,8.0,10.0,,,,1.7,,,,0.0,2.0,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,6,6,36,MD_B06_T06,e_scooter,E-Scooter Sharing,,10.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
MD,6,6,36,MD_B06_T06,bikesharing,Bike Sharing,,10.0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,inferred_from_public,Task-level combination inferred from public attribute levels; underlying level values are public exact.
