experiment_name,respondent_id,persona_id,subsample,block_id,task_id,task_index_within_subsample,task_in_block,presented_task_position,choice_label,chosen_alternative_id,chosen_alternative_name,choice_code,is_valid_choice,female,gender_text,age_band,age_years,income_band,metropolis,city_type_text,household_cars,accessible_bikes,pt_pass,pt_pass_text,maas_subscription,maas_text,assigned_block_id
20260327_public_materials_pooled_7alts_biogeme_v7,19,P0019,MD,1,MD_B01_T04,4,4,1,D,private_car,Private Car,4,1,0,male,18_29,23,500_1999_eur,0,large city,0,3,1,holds a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,19,P0019,MD,1,MD_B01_T01,1,1,2,D,private_car,Private Car,4,1,0,male,18_29,23,500_1999_eur,0,large city,0,3,1,holds a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,19,P0019,MD,1,MD_B01_T03,3,3,3,D,private_car,Private Car,4,1,0,male,18_29,23,500_1999_eur,0,large city,0,3,1,holds a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,19,P0019,MD,1,MD_B01_T05,5,5,4,D,private_car,Private Car,4,1,0,male,18_29,23,500_1999_eur,0,large city,0,3,1,holds a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,19,P0019,MD,1,MD_B01_T06,6,6,5,D,private_car,Private Car,4,1,0,male,18_29,23,500_1999_eur,0,large city,0,3,1,holds a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,19,P0019,MD,1,MD_B01_T02,2,2,6,D,private_car,Private Car,4,1,0,male,18_29,23,500_1999_eur,0,large city,0,3,1,holds a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,20,P0020,SD,2,SD_B02_T06,12,6,1,A,e_scooter,E-Scooter Sharing,1,1,1,female,30_39,37,4000_plus_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription,2
20260327_public_materials_pooled_7alts_biogeme_v7,20,P0020,SD,2,SD_B02_T01,7,1,2,A,e_scooter,E-Scooter Sharing,1,1,1,female,30_39,37,4000_plus_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription,2
20260327_public_materials_pooled_7alts_biogeme_v7,20,P0020,SD,2,SD_B02_T05,11,5,3,B,bikesharing,Bike Sharing,2,1,1,female,30_39,37,4000_plus_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription,2
20260327_public_materials_pooled_7alts_biogeme_v7,20,P0020,SD,2,SD_B02_T04,10,4,4,B,bikesharing,Bike Sharing,2,1,1,female,30_39,37,4000_plus_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription,2
20260327_public_materials_pooled_7alts_biogeme_v7,20,P0020,SD,2,SD_B02_T02,8,2,5,B,bikesharing,Bike Sharing,2,1,1,female,30_39,37,4000_plus_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription,2
20260327_public_materials_pooled_7alts_biogeme_v7,20,P0020,SD,2,SD_B02_T03,9,3,6,A,e_scooter,E-Scooter Sharing,1,1,1,female,30_39,37,4000_plus_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription,2
20260327_public_materials_pooled_7alts_biogeme_v7,21,P0021,MD,3,MD_B03_T05,17,5,1,D,private_car,Private Car,4,1,1,female,50_59,51,4000_plus_eur,1,metropolis,3,0,0,does not hold a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,21,P0021,MD,3,MD_B03_T06,18,6,2,D,private_car,Private Car,4,1,1,female,50_59,51,4000_plus_eur,1,metropolis,3,0,0,does not hold a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,21,P0021,MD,3,MD_B03_T04,16,4,3,D,private_car,Private Car,4,1,1,female,50_59,51,4000_plus_eur,1,metropolis,3,0,0,does not hold a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,21,P0021,MD,3,MD_B03_T01,13,1,4,D,private_car,Private Car,4,1,1,female,50_59,51,4000_plus_eur,1,metropolis,3,0,0,does not hold a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,21,P0021,MD,3,MD_B03_T03,15,3,5,D,private_car,Private Car,4,1,1,female,50_59,51,4000_plus_eur,1,metropolis,3,0,0,does not hold a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,21,P0021,MD,3,MD_B03_T02,14,2,6,D,private_car,Private Car,4,1,1,female,50_59,51,4000_plus_eur,1,metropolis,3,0,0,does not hold a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,22,P0022,SD,7,SD_B07_T06,42,6,1,D,private_car,Private Car,4,1,1,female,18_29,29,2000_3999_eur,0,large city,2,1,1,holds a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,22,P0022,SD,7,SD_B07_T03,39,3,2,C,walking,Walking,3,1,1,female,18_29,29,2000_3999_eur,0,large city,2,1,1,holds a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,22,P0022,SD,7,SD_B07_T05,41,5,3,D,private_car,Private Car,4,1,1,female,18_29,29,2000_3999_eur,0,large city,2,1,1,holds a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,22,P0022,SD,7,SD_B07_T02,38,2,4,D,private_car,Private Car,4,1,1,female,18_29,29,2000_3999_eur,0,large city,2,1,1,holds a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,22,P0022,SD,7,SD_B07_T01,37,1,5,D,private_car,Private Car,4,1,1,female,18_29,29,2000_3999_eur,0,large city,2,1,1,holds a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,22,P0022,SD,7,SD_B07_T04,40,4,6,D,private_car,Private Car,4,1,1,female,18_29,29,2000_3999_eur,0,large city,2,1,1,holds a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,23,P0023,SD,5,SD_B05_T01,25,1,1,C,walking,Walking,3,1,0,male,60_67,64,500_1999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,5
20260327_public_materials_pooled_7alts_biogeme_v7,23,P0023,SD,5,SD_B05_T04,28,4,2,A,e_scooter,E-Scooter Sharing,1,1,0,male,60_67,64,500_1999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,5
20260327_public_materials_pooled_7alts_biogeme_v7,23,P0023,SD,5,SD_B05_T05,29,5,3,C,walking,Walking,3,1,0,male,60_67,64,500_1999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,5
20260327_public_materials_pooled_7alts_biogeme_v7,23,P0023,SD,5,SD_B05_T06,30,6,4,A,e_scooter,E-Scooter Sharing,1,1,0,male,60_67,64,500_1999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,5
20260327_public_materials_pooled_7alts_biogeme_v7,23,P0023,SD,5,SD_B05_T02,26,2,5,A,e_scooter,E-Scooter Sharing,1,1,0,male,60_67,64,500_1999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,5
20260327_public_materials_pooled_7alts_biogeme_v7,23,P0023,SD,5,SD_B05_T03,27,3,6,A,e_scooter,E-Scooter Sharing,1,1,0,male,60_67,64,500_1999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,5
20260327_public_materials_pooled_7alts_biogeme_v7,24,P0024,SD,4,SD_B04_T05,23,5,1,D,private_car,Private Car,4,1,0,male,68_plus,68,500_1999_eur,1,metropolis,2,1,0,does not hold a public transport pass,1,has an active MaaS subscription,4
20260327_public_materials_pooled_7alts_biogeme_v7,24,P0024,SD,4,SD_B04_T06,24,6,2,D,private_car,Private Car,4,1,0,male,68_plus,68,500_1999_eur,1,metropolis,2,1,0,does not hold a public transport pass,1,has an active MaaS subscription,4
20260327_public_materials_pooled_7alts_biogeme_v7,24,P0024,SD,4,SD_B04_T03,21,3,3,D,private_car,Private Car,4,1,0,male,68_plus,68,500_1999_eur,1,metropolis,2,1,0,does not hold a public transport pass,1,has an active MaaS subscription,4
20260327_public_materials_pooled_7alts_biogeme_v7,24,P0024,SD,4,SD_B04_T01,19,1,4,D,private_car,Private Car,4,1,0,male,68_plus,68,500_1999_eur,1,metropolis,2,1,0,does not hold a public transport pass,1,has an active MaaS subscription,4
20260327_public_materials_pooled_7alts_biogeme_v7,24,P0024,SD,4,SD_B04_T02,20,2,5,D,private_car,Private Car,4,1,0,male,68_plus,68,500_1999_eur,1,metropolis,2,1,0,does not hold a public transport pass,1,has an active MaaS subscription,4
20260327_public_materials_pooled_7alts_biogeme_v7,24,P0024,SD,4,SD_B04_T04,22,4,6,D,private_car,Private Car,4,1,0,male,68_plus,68,500_1999_eur,1,metropolis,2,1,0,does not hold a public transport pass,1,has an active MaaS subscription,4
20260327_public_materials_pooled_7alts_biogeme_v7,25,P0025,SD,1,SD_B01_T03,3,3,1,B,bikesharing,Bike Sharing,2,1,0,male,50_59,56,2000_3999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,25,P0025,SD,1,SD_B01_T05,5,5,2,B,bikesharing,Bike Sharing,2,1,0,male,50_59,56,2000_3999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,25,P0025,SD,1,SD_B01_T02,2,2,3,D,private_car,Private Car,4,1,0,male,50_59,56,2000_3999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,25,P0025,SD,1,SD_B01_T04,4,4,4,D,private_car,Private Car,4,1,0,male,50_59,56,2000_3999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,25,P0025,SD,1,SD_B01_T01,1,1,5,D,private_car,Private Car,4,1,0,male,50_59,56,2000_3999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,25,P0025,SD,1,SD_B01_T06,6,6,6,D,private_car,Private Car,4,1,0,male,50_59,56,2000_3999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,26,P0026,SD,2,SD_B02_T06,12,6,1,A,e_scooter,E-Scooter Sharing,1,1,0,male,60_67,64,4000_plus_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription,2
20260327_public_materials_pooled_7alts_biogeme_v7,26,P0026,SD,2,SD_B02_T05,11,5,2,A,e_scooter,E-Scooter Sharing,1,1,0,male,60_67,64,4000_plus_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription,2
20260327_public_materials_pooled_7alts_biogeme_v7,26,P0026,SD,2,SD_B02_T02,8,2,3,A,e_scooter,E-Scooter Sharing,1,1,0,male,60_67,64,4000_plus_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription,2
20260327_public_materials_pooled_7alts_biogeme_v7,26,P0026,SD,2,SD_B02_T03,9,3,4,A,e_scooter,E-Scooter Sharing,1,1,0,male,60_67,64,4000_plus_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription,2
20260327_public_materials_pooled_7alts_biogeme_v7,26,P0026,SD,2,SD_B02_T04,10,4,5,A,e_scooter,E-Scooter Sharing,1,1,0,male,60_67,64,4000_plus_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription,2
20260327_public_materials_pooled_7alts_biogeme_v7,26,P0026,SD,2,SD_B02_T01,7,1,6,A,e_scooter,E-Scooter Sharing,1,1,0,male,60_67,64,4000_plus_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription,2
20260327_public_materials_pooled_7alts_biogeme_v7,27,P0027,MD,1,MD_B01_T05,5,5,1,D,private_car,Private Car,4,1,0,male,50_59,52,2000_3999_eur,1,metropolis,3,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,27,P0027,MD,1,MD_B01_T01,1,1,2,D,private_car,Private Car,4,1,0,male,50_59,52,2000_3999_eur,1,metropolis,3,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,27,P0027,MD,1,MD_B01_T02,2,2,3,D,private_car,Private Car,4,1,0,male,50_59,52,2000_3999_eur,1,metropolis,3,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,27,P0027,MD,1,MD_B01_T06,6,6,4,D,private_car,Private Car,4,1,0,male,50_59,52,2000_3999_eur,1,metropolis,3,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,27,P0027,MD,1,MD_B01_T04,4,4,5,D,private_car,Private Car,4,1,0,male,50_59,52,2000_3999_eur,1,metropolis,3,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,27,P0027,MD,1,MD_B01_T03,3,3,6,D,private_car,Private Car,4,1,0,male,50_59,52,2000_3999_eur,1,metropolis,3,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,28,P0028,SD,8,SD_B08_T06,48,6,1,C,walking,Walking,3,1,1,female,68_plus,72,4000_plus_eur,0,large city,1,2,1,holds a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,28,P0028,SD,8,SD_B08_T02,44,2,2,C,walking,Walking,3,1,1,female,68_plus,72,4000_plus_eur,0,large city,1,2,1,holds a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,28,P0028,SD,8,SD_B08_T01,43,1,3,A,e_scooter,E-Scooter Sharing,1,1,1,female,68_plus,72,4000_plus_eur,0,large city,1,2,1,holds a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,28,P0028,SD,8,SD_B08_T04,46,4,4,A,e_scooter,E-Scooter Sharing,1,1,1,female,68_plus,72,4000_plus_eur,0,large city,1,2,1,holds a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,28,P0028,SD,8,SD_B08_T05,47,5,5,A,e_scooter,E-Scooter Sharing,1,1,1,female,68_plus,72,4000_plus_eur,0,large city,1,2,1,holds a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,28,P0028,SD,8,SD_B08_T03,45,3,6,A,e_scooter,E-Scooter Sharing,1,1,1,female,68_plus,72,4000_plus_eur,0,large city,1,2,1,holds a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,29,P0029,SD,6,SD_B06_T06,36,6,1,A,e_scooter,E-Scooter Sharing,1,1,0,male,40_49,48,500_1999_eur,0,large city,0,1,1,holds a public transport pass,0,does not have a MaaS subscription,6
20260327_public_materials_pooled_7alts_biogeme_v7,29,P0029,SD,6,SD_B06_T05,35,5,2,A,e_scooter,E-Scooter Sharing,1,1,0,male,40_49,48,500_1999_eur,0,large city,0,1,1,holds a public transport pass,0,does not have a MaaS subscription,6
20260327_public_materials_pooled_7alts_biogeme_v7,29,P0029,SD,6,SD_B06_T03,33,3,3,A,e_scooter,E-Scooter Sharing,1,1,0,male,40_49,48,500_1999_eur,0,large city,0,1,1,holds a public transport pass,0,does not have a MaaS subscription,6
20260327_public_materials_pooled_7alts_biogeme_v7,29,P0029,SD,6,SD_B06_T02,32,2,4,A,e_scooter,E-Scooter Sharing,1,1,0,male,40_49,48,500_1999_eur,0,large city,0,1,1,holds a public transport pass,0,does not have a MaaS subscription,6
20260327_public_materials_pooled_7alts_biogeme_v7,29,P0029,SD,6,SD_B06_T01,31,1,5,A,e_scooter,E-Scooter Sharing,1,1,0,male,40_49,48,500_1999_eur,0,large city,0,1,1,holds a public transport pass,0,does not have a MaaS subscription,6
20260327_public_materials_pooled_7alts_biogeme_v7,29,P0029,SD,6,SD_B06_T04,34,4,6,A,e_scooter,E-Scooter Sharing,1,1,0,male,40_49,48,500_1999_eur,0,large city,0,1,1,holds a public transport pass,0,does not have a MaaS subscription,6
20260327_public_materials_pooled_7alts_biogeme_v7,30,P0030,MD,8,MD_B08_T03,45,3,1,D,private_car,Private Car,4,1,0,male,68_plus,68,500_1999_eur,0,large city,2,3,1,holds a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,30,P0030,MD,8,MD_B08_T05,47,5,2,D,private_car,Private Car,4,1,0,male,68_plus,68,500_1999_eur,0,large city,2,3,1,holds a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,30,P0030,MD,8,MD_B08_T02,44,2,3,D,private_car,Private Car,4,1,0,male,68_plus,68,500_1999_eur,0,large city,2,3,1,holds a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,30,P0030,MD,8,MD_B08_T06,48,6,4,D,private_car,Private Car,4,1,0,male,68_plus,68,500_1999_eur,0,large city,2,3,1,holds a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,30,P0030,MD,8,MD_B08_T04,46,4,5,D,private_car,Private Car,4,1,0,male,68_plus,68,500_1999_eur,0,large city,2,3,1,holds a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,30,P0030,MD,8,MD_B08_T01,43,1,6,D,private_car,Private Car,4,1,0,male,68_plus,68,500_1999_eur,0,large city,2,3,1,holds a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,31,P0031,MD,6,MD_B06_T01,31,1,1,D,private_car,Private Car,4,1,1,female,40_49,44,500_1999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,6
20260327_public_materials_pooled_7alts_biogeme_v7,31,P0031,MD,6,MD_B06_T03,33,3,2,D,private_car,Private Car,4,1,1,female,40_49,44,500_1999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,6
20260327_public_materials_pooled_7alts_biogeme_v7,31,P0031,MD,6,MD_B06_T04,34,4,3,D,private_car,Private Car,4,1,1,female,40_49,44,500_1999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,6
20260327_public_materials_pooled_7alts_biogeme_v7,31,P0031,MD,6,MD_B06_T02,32,2,4,D,private_car,Private Car,4,1,1,female,40_49,44,500_1999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,6
20260327_public_materials_pooled_7alts_biogeme_v7,31,P0031,MD,6,MD_B06_T06,36,6,5,D,private_car,Private Car,4,1,1,female,40_49,44,500_1999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,6
20260327_public_materials_pooled_7alts_biogeme_v7,31,P0031,MD,6,MD_B06_T05,35,5,6,D,private_car,Private Car,4,1,1,female,40_49,44,500_1999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,6
20260327_public_materials_pooled_7alts_biogeme_v7,32,P0032,SD,8,SD_B08_T04,46,4,1,A,e_scooter,E-Scooter Sharing,1,1,0,male,40_49,43,500_1999_eur,1,metropolis,2,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,32,P0032,SD,8,SD_B08_T03,45,3,2,A,e_scooter,E-Scooter Sharing,1,1,0,male,40_49,43,500_1999_eur,1,metropolis,2,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,32,P0032,SD,8,SD_B08_T06,48,6,3,A,e_scooter,E-Scooter Sharing,1,1,0,male,40_49,43,500_1999_eur,1,metropolis,2,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,32,P0032,SD,8,SD_B08_T02,44,2,4,A,e_scooter,E-Scooter Sharing,1,1,0,male,40_49,43,500_1999_eur,1,metropolis,2,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,32,P0032,SD,8,SD_B08_T05,47,5,5,A,e_scooter,E-Scooter Sharing,1,1,0,male,40_49,43,500_1999_eur,1,metropolis,2,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,8
