model_key,block_template_id,task_index,task_role,pair_id,manipulation_type,n_repeats,exact_repeat_flip_rate,response_entropy
poe_gpt54_nano,POT0078,4,core,CORE_4,core,4,0.0,-0.0
poe_gpt54_nano,POT0078,5,core,CORE_5,core,4,0.0,-0.0
poe_gpt54_nano,POT0078,6,core,CORE_6,core,4,0.0,-0.0
poe_gpt54_nano,POT0078,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0078,8,paraphrase_twin,PARA_2,paraphrase,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0078,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0078,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0078,11,order_twin,ORDER_1,order_randomization,4,0.6666666666666666,0.6931471805599453
poe_gpt54_nano,POT0078,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0078,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0078,14,monotonicity,MONO_2,monotonicity,4,0.6666666666666666,0.6931471805599453
poe_gpt54_nano,POT0078,15,dominance,DOM_1,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0078,16,dominance,DOM_2,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0079,1,core,CORE_1,core,4,0.8333333333333334,1.0397207708399179
poe_gpt54_nano,POT0079,2,core,CORE_2,core,4,0.0,-0.0
poe_gpt54_nano,POT0079,3,core,CORE_3,core,4,0.0,-0.0
poe_gpt54_nano,POT0079,4,core,CORE_4,core,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0079,5,core,CORE_5,core,4,0.0,-0.0
poe_gpt54_nano,POT0079,6,core,CORE_6,core,4,0.0,-0.0
poe_gpt54_nano,POT0079,7,paraphrase_twin,PARA_1,paraphrase,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0079,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0079,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0079,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0079,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0079,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0079,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0079,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0079,15,dominance,DOM_1,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0079,16,dominance,DOM_2,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0080,1,core,CORE_1,core,4,0.0,-0.0
poe_gpt54_nano,POT0080,2,core,CORE_2,core,4,0.0,-0.0
poe_gpt54_nano,POT0080,3,core,CORE_3,core,4,0.0,-0.0
poe_gpt54_nano,POT0080,4,core,CORE_4,core,4,0.0,-0.0
poe_gpt54_nano,POT0080,5,core,CORE_5,core,4,0.0,-0.0
poe_gpt54_nano,POT0080,6,core,CORE_6,core,4,0.0,-0.0
poe_gpt54_nano,POT0080,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0080,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0080,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0080,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0080,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0080,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0080,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0080,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0080,15,dominance,DOM_1,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0080,16,dominance,DOM_2,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0081,1,core,CORE_1,core,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0081,2,core,CORE_2,core,4,0.0,-0.0
poe_gpt54_nano,POT0081,3,core,CORE_3,core,4,0.0,-0.0
poe_gpt54_nano,POT0081,4,core,CORE_4,core,4,0.0,-0.0
poe_gpt54_nano,POT0081,5,core,CORE_5,core,4,0.0,-0.0
poe_gpt54_nano,POT0081,6,core,CORE_6,core,4,0.0,-0.0
poe_gpt54_nano,POT0081,7,paraphrase_twin,PARA_1,paraphrase,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0081,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0081,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0081,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0081,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0081,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0081,13,monotonicity,MONO_1,monotonicity,4,0.6666666666666666,0.6931471805599453
poe_gpt54_nano,POT0081,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0081,15,dominance,DOM_1,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0081,16,dominance,DOM_2,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0082,1,core,CORE_1,core,4,0.0,-0.0
poe_gpt54_nano,POT0082,2,core,CORE_2,core,4,0.0,-0.0
poe_gpt54_nano,POT0082,3,core,CORE_3,core,4,0.0,-0.0
poe_gpt54_nano,POT0082,4,core,CORE_4,core,4,0.0,-0.0
poe_gpt54_nano,POT0082,5,core,CORE_5,core,4,0.0,-0.0
poe_gpt54_nano,POT0082,6,core,CORE_6,core,4,0.0,-0.0
poe_gpt54_nano,POT0082,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0082,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0082,9,label_mask_twin,LABEL_1,label_mask,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0082,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0082,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0082,12,order_twin,ORDER_2,order_randomization,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0082,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0082,14,monotonicity,MONO_2,monotonicity,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0082,15,dominance,DOM_1,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0082,16,dominance,DOM_2,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0083,1,core,CORE_1,core,4,0.0,-0.0
poe_gpt54_nano,POT0083,2,core,CORE_2,core,4,0.0,-0.0
poe_gpt54_nano,POT0083,3,core,CORE_3,core,4,0.0,-0.0
poe_gpt54_nano,POT0083,4,core,CORE_4,core,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0083,5,core,CORE_5,core,4,0.0,-0.0
poe_gpt54_nano,POT0083,6,core,CORE_6,core,4,0.0,-0.0
poe_gpt54_nano,POT0083,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0083,8,paraphrase_twin,PARA_2,paraphrase,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0083,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0083,10,label_mask_twin,LABEL_2,label_mask,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0083,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0083,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0083,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0083,14,monotonicity,MONO_2,monotonicity,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0083,15,dominance,DOM_1,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0083,16,dominance,DOM_2,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0084,1,core,CORE_1,core,4,0.0,-0.0
poe_gpt54_nano,POT0084,2,core,CORE_2,core,4,0.0,-0.0
poe_gpt54_nano,POT0084,3,core,CORE_3,core,4,0.0,-0.0
poe_gpt54_nano,POT0084,4,core,CORE_4,core,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0084,5,core,CORE_5,core,4,0.0,-0.0
poe_gpt54_nano,POT0084,6,core,CORE_6,core,4,0.0,-0.0
poe_gpt54_nano,POT0084,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0084,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0084,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0084,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0084,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0084,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0084,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0084,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0084,15,dominance,DOM_1,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0084,16,dominance,DOM_2,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0085,1,core,CORE_1,core,4,0.0,-0.0
poe_gpt54_nano,POT0085,2,core,CORE_2,core,4,0.6666666666666666,0.6931471805599453
poe_gpt54_nano,POT0085,3,core,CORE_3,core,4,0.0,-0.0
poe_gpt54_nano,POT0085,4,core,CORE_4,core,4,0.0,-0.0
poe_gpt54_nano,POT0085,5,core,CORE_5,core,4,0.0,-0.0
poe_gpt54_nano,POT0085,6,core,CORE_6,core,4,0.0,-0.0
poe_gpt54_nano,POT0085,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0085,8,paraphrase_twin,PARA_2,paraphrase,4,0.6666666666666666,0.6931471805599453
poe_gpt54_nano,POT0085,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0085,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0085,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0085,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0085,13,monotonicity,MONO_1,monotonicity,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0085,14,monotonicity,MONO_2,monotonicity,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0085,15,dominance,DOM_1,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0085,16,dominance,DOM_2,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0086,1,core,CORE_1,core,4,0.0,-0.0
poe_gpt54_nano,POT0086,2,core,CORE_2,core,4,0.0,-0.0
poe_gpt54_nano,POT0086,3,core,CORE_3,core,4,0.0,-0.0
poe_gpt54_nano,POT0086,4,core,CORE_4,core,4,0.0,-0.0
poe_gpt54_nano,POT0086,5,core,CORE_5,core,4,0.0,-0.0
poe_gpt54_nano,POT0086,6,core,CORE_6,core,4,0.0,-0.0
poe_gpt54_nano,POT0086,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0086,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0086,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0086,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0086,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0086,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0086,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0086,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0086,15,dominance,DOM_1,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0086,16,dominance,DOM_2,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0087,1,core,CORE_1,core,4,0.0,-0.0
poe_gpt54_nano,POT0087,2,core,CORE_2,core,4,0.0,-0.0
poe_gpt54_nano,POT0087,3,core,CORE_3,core,4,0.0,-0.0
poe_gpt54_nano,POT0087,4,core,CORE_4,core,4,0.0,-0.0
poe_gpt54_nano,POT0087,5,core,CORE_5,core,4,0.0,-0.0
poe_gpt54_nano,POT0087,6,core,CORE_6,core,4,0.0,-0.0
poe_gpt54_nano,POT0087,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0087,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0087,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0087,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0087,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0087,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0087,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0087,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0087,15,dominance,DOM_1,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0087,16,dominance,DOM_2,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0088,1,core,CORE_1,core,4,0.0,-0.0
poe_gpt54_nano,POT0088,2,core,CORE_2,core,4,0.0,-0.0
poe_gpt54_nano,POT0088,3,core,CORE_3,core,4,0.0,-0.0
poe_gpt54_nano,POT0088,4,core,CORE_4,core,4,0.0,-0.0
poe_gpt54_nano,POT0088,5,core,CORE_5,core,4,0.0,-0.0
poe_gpt54_nano,POT0088,6,core,CORE_6,core,4,0.0,-0.0
poe_gpt54_nano,POT0088,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0088,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0088,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0088,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0088,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0088,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0088,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0088,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0088,15,dominance,DOM_1,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0088,16,dominance,DOM_2,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0089,1,core,CORE_1,core,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0089,2,core,CORE_2,core,4,0.0,-0.0
poe_gpt54_nano,POT0089,3,core,CORE_3,core,4,0.0,-0.0
poe_gpt54_nano,POT0089,4,core,CORE_4,core,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0089,5,core,CORE_5,core,4,0.0,-0.0
poe_gpt54_nano,POT0089,6,core,CORE_6,core,4,0.0,-0.0
poe_gpt54_nano,POT0089,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0089,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0089,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0089,10,label_mask_twin,LABEL_2,label_mask,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0089,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0089,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0089,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0089,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0089,15,dominance,DOM_1,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0089,16,dominance,DOM_2,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0090,1,core,CORE_1,core,4,0.0,-0.0
poe_gpt54_nano,POT0090,2,core,CORE_2,core,4,0.0,-0.0
poe_gpt54_nano,POT0090,3,core,CORE_3,core,4,0.0,-0.0
poe_gpt54_nano,POT0090,4,core,CORE_4,core,4,0.0,-0.0
poe_gpt54_nano,POT0090,5,core,CORE_5,core,4,0.0,-0.0
poe_gpt54_nano,POT0090,6,core,CORE_6,core,4,0.6666666666666666,0.6931471805599453
poe_gpt54_nano,POT0090,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0090,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0090,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0090,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0090,11,order_twin,ORDER_1,order_randomization,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0090,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0090,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0090,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0090,15,dominance,DOM_1,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0090,16,dominance,DOM_2,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0091,1,core,CORE_1,core,4,0.0,-0.0
poe_gpt54_nano,POT0091,2,core,CORE_2,core,4,0.0,-0.0
poe_gpt54_nano,POT0091,3,core,CORE_3,core,4,0.0,-0.0
poe_gpt54_nano,POT0091,4,core,CORE_4,core,4,0.0,-0.0
poe_gpt54_nano,POT0091,5,core,CORE_5,core,4,0.0,-0.0
poe_gpt54_nano,POT0091,6,core,CORE_6,core,4,0.0,-0.0
poe_gpt54_nano,POT0091,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0091,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0091,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0091,10,label_mask_twin,LABEL_2,label_mask,4,0.6666666666666666,0.6931471805599453
poe_gpt54_nano,POT0091,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0091,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0091,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0091,14,monotonicity,MONO_2,monotonicity,4,0.6666666666666666,0.6931471805599453
poe_gpt54_nano,POT0091,15,dominance,DOM_1,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0091,16,dominance,DOM_2,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0092,1,core,CORE_1,core,4,0.0,-0.0
poe_gpt54_nano,POT0092,2,core,CORE_2,core,4,0.0,-0.0
poe_gpt54_nano,POT0092,3,core,CORE_3,core,4,0.0,-0.0
poe_gpt54_nano,POT0092,4,core,CORE_4,core,4,0.6666666666666666,0.6931471805599453
poe_gpt54_nano,POT0092,5,core,CORE_5,core,4,0.0,-0.0
poe_gpt54_nano,POT0092,6,core,CORE_6,core,4,0.0,-0.0
poe_gpt54_nano,POT0092,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0092,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0092,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0092,10,label_mask_twin,LABEL_2,label_mask,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0092,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0092,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0092,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0092,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0092,15,dominance,DOM_1,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0092,16,dominance,DOM_2,dominance,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0093,1,core,CORE_1,core,4,0.0,-0.0
poe_gpt54_nano,POT0093,2,core,CORE_2,core,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0093,3,core,CORE_3,core,4,0.0,-0.0
poe_gpt54_nano,POT0093,4,core,CORE_4,core,4,0.0,-0.0
poe_gpt54_nano,POT0093,5,core,CORE_5,core,4,0.0,-0.0
poe_gpt54_nano,POT0093,6,core,CORE_6,core,4,0.0,-0.0
poe_gpt54_nano,POT0093,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0093,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0093,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0093,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0093,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0093,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0093,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0093,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0093,15,dominance,DOM_1,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0093,16,dominance,DOM_2,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0094,1,core,CORE_1,core,4,0.0,-0.0
poe_gpt54_nano,POT0094,2,core,CORE_2,core,4,0.0,-0.0
poe_gpt54_nano,POT0094,3,core,CORE_3,core,4,0.0,-0.0
poe_gpt54_nano,POT0094,4,core,CORE_4,core,4,0.0,-0.0
poe_gpt54_nano,POT0094,5,core,CORE_5,core,4,0.0,-0.0
poe_gpt54_nano,POT0094,6,core,CORE_6,core,4,0.0,-0.0
poe_gpt54_nano,POT0094,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0094,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0094,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0094,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0094,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0094,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0094,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0094,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0094,15,dominance,DOM_1,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0094,16,dominance,DOM_2,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0095,1,core,CORE_1,core,4,0.0,-0.0
poe_gpt54_nano,POT0095,2,core,CORE_2,core,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0095,3,core,CORE_3,core,4,0.0,-0.0
poe_gpt54_nano,POT0095,4,core,CORE_4,core,4,0.0,-0.0
poe_gpt54_nano,POT0095,5,core,CORE_5,core,4,0.0,-0.0
poe_gpt54_nano,POT0095,6,core,CORE_6,core,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0095,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0095,8,paraphrase_twin,PARA_2,paraphrase,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0095,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0095,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0095,11,order_twin,ORDER_1,order_randomization,4,0.6666666666666666,0.6931471805599453
poe_gpt54_nano,POT0095,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0095,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0095,14,monotonicity,MONO_2,monotonicity,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0095,15,dominance,DOM_1,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0095,16,dominance,DOM_2,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0096,1,core,CORE_1,core,4,0.0,-0.0
poe_gpt54_nano,POT0096,2,core,CORE_2,core,4,0.0,-0.0
poe_gpt54_nano,POT0096,3,core,CORE_3,core,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0096,4,core,CORE_4,core,4,0.0,-0.0
poe_gpt54_nano,POT0096,5,core,CORE_5,core,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0096,6,core,CORE_6,core,4,0.0,-0.0
poe_gpt54_nano,POT0096,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0096,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0096,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0096,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0096,11,order_twin,ORDER_1,order_randomization,4,0.6666666666666666,0.6931471805599453
poe_gpt54_nano,POT0096,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0096,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0096,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0096,15,dominance,DOM_1,dominance,4,0.6666666666666666,0.6931471805599453
poe_gpt54_nano,POT0096,16,dominance,DOM_2,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0097,1,core,CORE_1,core,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0097,2,core,CORE_2,core,4,0.0,-0.0
poe_gpt54_nano,POT0097,3,core,CORE_3,core,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0097,4,core,CORE_4,core,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0097,5,core,CORE_5,core,4,0.0,-0.0
poe_gpt54_nano,POT0097,6,core,CORE_6,core,4,0.0,-0.0
poe_gpt54_nano,POT0097,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0097,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0097,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
