ID,DestAct,NbTransf,TimePT,WalkingTimePT,WaitingTimePT,CostPT,CostCar,TimeCar,NbHousehold,NbChild,NbCar,NbMoto,NbBicy,NbBicyChild,NbComp,NbTV,Internet,NewsPaperSubs,NbCellPhones,NbSmartPhone,HouseType,OwnHouse,NbRoomsHouse,YearsInHouse,Income,Gender,BirthYear,Mothertongue,FamilSitu,OccupStat,SocioProfCat,CalculatedIncome,Education,HalfFareST,LineRelST,GenAbST,AreaRelST,OtherST,CarAvail,MarginalCostPT,CostCarCHF,Envir01,Envir02,Envir03,Envir04,Envir05,Envir06,Mobil01,Mobil02,Mobil03,Mobil04,Mobil05,Mobil06,Mobil07,Mobil08,Mobil09,Mobil10,Mobil11,Mobil12,Mobil13,Mobil14,Mobil15,Mobil16,Mobil17,Mobil18,Mobil19,Mobil20,Mobil21,Mobil22,Mobil23,Mobil24,Mobil25,Mobil26,Mobil27,ResidCh01,ResidCh02,ResidCh03,ResidCh04,ResidCh05,ResidCh06,ResidCh07,LifSty01,LifSty02,LifSty03,LifSty04,LifSty05,LifSty06,LifSty07,LifSty08,LifSty09,LifSty10,LifSty11,LifSty12,LifSty13,LifSty14,TripPurpose,TypeCommune,UrbRur,LangCode,ClassifCodeLine,frequency,ResidChild,NbTrajects,FreqCarPar,FreqTrainPar,FreqOtherPar,FreqTripHouseh,Region,distance_km,Choice,InVehicleTime,ModeToSchool,ReportedDuration,CoderegionCAR,age,Weight,normalized_weight,respondent_id,human_id,CAR_AVAILABLE,PT_AVAILABLE,SLOW_AVAILABLE,ScaledIncome,TimePT_non_wait,TimePT_non_wait_scaled,TimePT_scaled,TimeCar_scaled,WaitingTimePT_scaled,MarginalCostPT_scaled,CostCarCHF_scaled,distance_km_scaled,high_education,low_education,top_manager,employees,artisans,age_30_less,car_oriented_parents,city_center_as_kid,childSuburb,work_trip,other_trip,sex_text,age_text,income_text,education_text,trip_purpose_text,car_availability_text
19650138,1,1,75,44,1,8.8,2.27,34,4,2,2,0,4,2,4,3,1,1,4,1,1,1,6.0,21,6,1,1962,2,3,1,2,15000,7,1,2,2,2,2,1,4.4,3.25,1,3,4,2,4,4,5,2,3,4,2,4,4,2,2,4,4,1,5,4,3,3,4,4,2,2,2,1,4,5,3,4,3,4,4,4,4,2,4,5,3,3,2,2,4,3,3,2,2,3,4,4,4,4,1,4,2,1,2,2,4,2,3,1,2,3,2,14.0,1,30,3,35,2,48,0.000160139,0.4344844372177664,H0146,19650138,1,1,1,15.0,74,0.37,0.375,0.17,0.016666666666666666,0.44000000000000006,0.325,2.8,1,0,0,0,0,0,1,0,1,1,0,male,48 years old,around CHF 15000 per month,high education,a work trip,car is available for this trip
19650139,1,4,257,98,50,47.4,12.29,120,4,0,2,1,4,2,2,3,1,1,2,0,1,1,6.0,5,5,1,1972,2,3,1,3,9000,5,1,2,2,2,2,1,23.7,17.61,2,5,5,3,4,4,3,3,3,4,2,4,4,2,3,4,3,3,4,3,3,2,4,2,4,2,4,2,4,2,4,3,2,2,4,4,3,1,5,3,2,3,4,4,5,3,4,4,2,3,4,4,4,2,1,4,2,1,2,2,4,2,4,1,1,3,2,110.0,1,109,3,44,2,38,0.000258025,0.7000658609902283,H0147,19650139,1,1,1,9.0,207,1.035,1.285,0.6,0.8333333333333334,2.37,1.761,22.0,0,0,0,0,0,0,1,0,1,1,0,male,38 years old,around CHF 9000 per month,not high education,a work trip,car is available for this trip
19650218,1,0,52,27,0,7.4,2.27,30,2,0,2,1,2,0,1,1,1,1,2,1,2,2,3.0,-1,5,2,1973,2,2,1,6,9000,3,2,2,2,2,2,1,7.4,3.25,1,3,3,2,4,4,4,6,6,5,2,3,2,1,3,6,5,1,1,2,4,4,6,2,2,6,4,2,6,2,2,4,6,2,2,5,6,1,1,5,1,5,3,5,4,6,2,5,1,2,4,3,4,2,1,4,2,1,2,2,5,2,4,1,2,3,2,14.0,1,25,4,32,2,37,0.00087004,2.3605670058945383,H0148,19650218,1,1,1,9.0,52,0.26,0.26,0.15,0.0,0.74,0.325,2.8,0,1,0,1,0,0,1,0,0,1,0,female,37 years old,around CHF 9000 per month,not high education,a work trip,car is available for this trip
19650224,1,3,197,110,46,12.8,2.83,40,1,0,1,0,1,0,1,1,1,2,1,0,2,2,2.0,10,3,2,1962,2,1,1,1,5000,3,2,2,2,2,2,1,12.8,4.06,1,3,3,3,4,4,5,3,3,4,3,4,4,3,4,6,4,3,4,4,4,4,4,3,3,6,4,4,4,2,4,4,3,4,4,4,3,1,2,3,3,3,4,3,3,3,3,4,3,3,3,3,3,4,2,4,2,1,2,2,5,2,3,1,1,3,2,24.0,1,41,3,30,2,48,0.000367986,0.9984088205497536,H0149,19650224,1,1,1,5.0,151,0.755,0.985,0.2,0.7666666666666667,1.28,0.40599999999999997,4.8,0,1,1,0,0,0,1,0,0,0,1,female,48 years old,around CHF 5000 per month,not high education,a non-work trip,car is available for this trip
19650224,1,2,182,111,27,16.8,2.83,40,1,0,1,0,1,0,1,1,1,2,1,0,2,2,2.0,10,3,2,1962,2,1,1,1,5000,3,2,2,2,2,2,1,16.8,4.06,1,3,3,3,4,4,5,3,3,4,3,4,4,3,4,6,4,3,4,4,4,4,4,3,3,6,4,4,4,2,4,4,3,4,4,4,3,1,2,3,3,3,4,3,3,3,3,4,3,3,3,3,3,4,1,4,2,1,2,2,5,2,3,1,1,3,2,24.0,1,44,3,30,2,48,0.000367986,0.9984088205497536,H0150,19650224,1,1,1,5.0,155,0.775,0.91,0.2,0.45,1.6800000000000002,0.40599999999999997,4.8,0,1,1,0,0,0,1,0,0,1,0,female,48 years old,around CHF 5000 per month,not high education,a work trip,car is available for this trip
19650242,1,2,165,104,25,10.2,2.37,33,4,1,2,0,4,1,2,1,1,1,3,0,1,1,5.0,15,5,2,1958,2,3,2,6,9000,6,1,2,2,2,2,2,5.1,3.4,4,4,2,2,5,5,4,2,6,5,4,5,5,1,5,1,2,1,5,2,5,2,5,2,4,2,4,2,4,2,2,4,4,4,4,4,2,2,4,4,4,4,4,3,4,4,3,5,2,4,2,4,5,2,2,4,2,1,2,2,4,3,4,-1,-1,3,2,18.5,1,36,4,45,2,52,9.82e-05,0.26643335936145884,H0151,19650242,1,1,1,9.0,140,0.7,0.825,0.165,0.4166666666666667,0.51,0.33999999999999997,3.7,1,0,0,1,0,0,1,0,1,0,1,female,52 years old,around CHF 9000 per month,high education,a non-work trip,car is available for this trip
19650281,1,1,61,30,1,8.8,2.96,36,5,3,1,0,5,3,2,1,1,1,3,1,2,1,4.0,7,5,1,1973,2,3,1,6,9000,3,2,2,1,2,2,2,0.0,4.24,3,2,3,2,5,5,5,1,3,5,1,1,4,1,5,1,2,1,5,1,5,1,2,1,4,4,4,4,5,3,5,5,5,3,4,4,3,1,4,4,2,4,5,5,1,1,1,5,1,1,5,4,4,4,1,4,2,1,2,2,5,2,4,1,2,3,2,18.0,0,30,4,40,2,37,0.000967286,2.6244120004410196,H0152,19650281,1,1,1,9.0,60,0.3,0.305,0.18,0.016666666666666666,0.0,0.42400000000000004,3.6,0,1,0,1,0,0,1,0,0,1,0,male,37 years old,around CHF 9000 per month,not high education,a work trip,car is available for this trip
19650295,1,2,137,65,12,28.0,6.41,64,4,1,1,1,2,0,3,1,1,1,3,1,2,1,3.0,7,4,1,1955,2,3,1,6,7000,5,1,2,2,2,2,1,14.0,9.19,3,4,6,2,5,5,5,2,3,5,4,4,-1,2,5,3,5,2,4,3,4,3,4,5,4,4,4,2,5,4,4,4,4,3,4,2,4,1,3,3,2,4,4,4,2,6,3,5,1,4,4,4,4,4,1,4,2,1,2,2,5,2,4,-1,-1,3,2,64.0,1,60,8,58,2,55,0.000109132,0.2960937410777467,H0153,19650295,1,1,1,7.0,125,0.625,0.685,0.32,0.2,1.4,0.9189999999999999,12.8,0,0,0,1,0,0,1,0,0,1,0,male,55 years old,around CHF 7000 per month,not high education,a work trip,car is available for this trip
19650327,1,0,127,59,0,16.0,1.61,23,2,0,1,0,0,0,1,1,1,1,2,0,1,1,4.0,24,5,2,1950,3,2,2,4,9000,3,1,2,2,2,2,1,8.0,2.31,6,4,1,5,5,5,5,1,4,5,2,1,4,1,5,2,3,1,2,4,5,4,4,5,4,4,4,5,5,4,3,5,5,4,5,2,4,1,5,2,2,5,4,4,3,2,2,5,3,2,3,4,5,4,2,4,2,1,2,2,2,2,4,1,1,4,2,14.7,0,68,4,72,2,60,0.000367986,0.9984088205497536,H0154,19650327,1,1,1,9.0,127,0.635,0.635,0.115,0.0,0.8,0.231,2.94,0,1,0,0,0,0,1,1,0,0,1,female,60 years old,around CHF 9000 per month,not high education,a non-work trip,car is available for this trip
19650328,6,0,24,20,0,6.0,0.44,4,2,0,1,0,0,0,1,1,1,2,2,0,1,1,4.0,24,5,1,1952,2,2,1,2,9000,7,1,2,2,2,2,1,3.0,0.63,5,5,2,2,5,5,5,1,4,5,4,4,5,4,5,4,4,2,4,4,5,3,3,5,4,2,2,2,5,4,2,4,4,4,5,3,4,2,5,4,5,4,4,4,4,4,4,5,2,4,4,5,4,4,3,4,2,1,2,2,4,2,4,2,2,4,2,1.4,2,4,3,16,2,58,0.000160139,0.4344844372177664,H0155,19650328,1,1,1,9.0,24,0.12,0.12,0.02,0.0,0.3,0.063,0.27999999999999997,1,0,0,0,0,0,1,0,1,0,1,male,58 years old,around CHF 9000 per month,high education,a non-work trip,car is available for this trip
19650328,6,0,24,20,0,6.0,0.6,8,2,0,1,0,0,0,1,1,1,2,2,0,1,1,4.0,24,5,1,1952,2,2,1,2,9000,7,1,2,2,2,2,1,3.0,0.86,5,5,2,2,5,5,5,1,4,5,4,4,5,4,5,4,4,2,4,4,5,3,3,5,4,2,2,2,5,4,2,4,4,4,5,3,4,2,5,4,5,4,4,4,4,4,4,5,2,4,4,5,4,4,3,4,2,1,2,2,4,2,4,2,2,4,2,4.0,2,4,3,125,2,58,0.000160139,0.4344844372177664,H0156,19650328,1,1,1,9.0,24,0.12,0.12,0.04,0.0,0.3,0.086,0.8,1,0,0,0,0,0,1,0,1,0,1,male,58 years old,around CHF 9000 per month,high education,a non-work trip,car is available for this trip
19650425,1,0,139,114,0,8.6,2.42,35,1,0,1,0,0,0,1,1,1,2,1,0,2,1,3.0,0,3,2,1974,2,1,2,6,5000,6,2,2,2,2,2,1,8.6,3.47,3,4,3,3,4,4,4,2,2,4,3,5,5,4,3,6,5,3,5,4,4,4,3,4,3,6,4,5,4,6,4,4,3,3,4,4,4,2,5,4,4,4,4,4,5,2,2,4,2,4,4,4,2,4,1,4,2,1,2,2,4,2,4,2,1,3,2,17.5,1,25,4,35,2,36,0.000232084,0.6296835007540205,H0157,19650425,1,1,1,5.0,139,0.695,0.695,0.175,0.0,0.86,0.34700000000000003,3.5,1,0,0,1,0,0,1,0,1,1,0,female,36 years old,around CHF 5000 per month,high education,a work trip,car is available for this trip
19650448,1,0,45,22,0,7.4,1.62,23,2,0,1,0,2,0,2,1,1,1,2,1,2,1,3.0,11,2,2,1973,2,4,2,6,3250,3,2,2,2,2,2,1,7.4,2.32,1,2,4,4,3,3,5,4,3,4,4,2,4,4,4,4,5,2,5,4,4,4,4,4,2,4,2,5,4,4,2,5,5,2,3,2,4,2,2,3,2,4,3,4,3,2,2,5,2,4,2,2,2,5,1,4,2,1,2,2,5,2,4,1,2,3,2,10.0,0,23,3,37,2,37,0.00087004,2.3605670058945383,H0158,19650448,1,1,1,3.25,45,0.225,0.225,0.115,0.0,0.74,0.23199999999999998,2.0,0,1,0,1,0,0,1,0,0,1,0,female,37 years old,around CHF 3250 per month,not high education,a work trip,car is available for this trip
19650490,8,1,244,110,2,45.8,11.19,95,4,2,3,0,4,2,2,2,1,1,4,0,1,1,6.0,20,4,2,1968,2,3,2,7,7000,3,2,2,2,2,2,1,45.8,16.04,1,2,4,4,3,4,3,2,2,2,1,5,5,6,4,4,5,1,4,5,2,4,5,2,5,6,4,5,4,1,1,2,6,2,6,4,3,1,1,3,2,3,4,3,2,6,1,5,2,2,4,2,4,4,3,4,2,1,2,2,5,5,3,1,2,2,2,115.4,1,132,4,148,2,42,0.000367986,0.9984088205497536,H0159,19650490,1,1,1,7.0,242,1.21,1.22,0.475,0.03333333333333333,4.58,1.6039999999999999,23.080000000000002,0,1,0,0,0,0,1,0,0,0,1,female,42 years old,around CHF 7000 per month,not high education,a non-work trip,car is available for this trip
19650491,4,0,22,20,0,3.0,0.36,4,4,2,3,0,4,2,2,2,1,1,4,0,1,1,6.0,20,4,2,1968,2,3,2,6,7000,3,2,2,2,2,2,1,3.0,0.52,1,1,5,2,3,4,5,2,1,4,1,4,4,1,4,3,5,1,4,4,3,6,6,2,6,6,4,5,4,1,1,6,3,2,4,5,4,1,4,3,4,2,3,2,2,3,1,5,1,1,4,1,4,4,3,4,2,1,2,2,5,2,3,2,2,2,2,2.4,2,2,4,20,2,42,0.000367986,0.9984088205497536,H0160,19650491,1,1,1,7.0,22,0.11,0.11,0.02,0.0,0.3,0.052000000000000005,0.48,0,1,0,1,0,0,1,0,0,0,1,female,42 years old,around CHF 7000 per month,not high education,a non-work trip,car is available for this trip
19650575,10,0,24,22,0,6.0,0.38,4,1,0,1,0,0,-1,0,1,2,2,1,0,2,1,4.0,3,3,2,1956,2,1,1,6,5000,6,1,2,2,2,2,1,3.0,0.54,1,2,6,1,5,5,5,1,1,5,1,5,5,1,5,6,6,1,5,2,4,6,6,5,2,1,1,3,2,2,1,6,6,1,4,1,2,1,5,5,1,5,3,3,5,3,4,5,1,3,1,3,2,3,3,4,2,1,2,2,3,2,2,-1,-1,1,2,2.0,1,2,3,25,2,54,9.82e-05,0.26643335936145884,H0161,19650575,1,1,1,5.0,24,0.12,0.12,0.02,0.0,0.3,0.054000000000000006,0.4,1,0,0,1,0,0,1,0,1,0,1,female,54 years old,around CHF 5000 per month,high education,a non-work trip,car is available for this trip
19650575,1,3,111,57,13,9.6,2.21,31,1,0,1,0,0,-1,0,1,2,2,1,0,2,1,4.0,3,3,2,1956,2,1,1,6,5000,6,1,2,2,2,2,1,4.8,3.17,1,2,6,1,5,5,5,1,1,5,1,5,5,1,5,6,6,1,5,2,4,6,6,5,2,1,1,3,2,2,1,6,6,1,4,1,2,1,5,5,1,5,3,3,5,3,4,5,1,3,1,3,2,3,2,4,2,1,2,2,3,2,2,-1,-1,1,2,17.5,1,41,3,20,2,54,9.82e-05,0.26643335936145884,H0162,19650575,1,1,1,5.0,98,0.49,0.555,0.155,0.21666666666666667,0.48,0.317,3.5,1,0,0,1,0,0,1,0,1,0,1,female,54 years old,around CHF 5000 per month,high education,a non-work trip,car is available for this trip
19650626,8,1,149,79,30,17.0,2.09,27,4,2,1,0,4,2,2,1,1,2,2,0,2,2,5.0,1,6,1,1982,2,3,2,4,15000,7,1,2,2,2,2,1,8.5,2.99,4,4,1,2,5,5,3,1,3,4,3,1,4,1,4,1,2,1,3,4,4,2,3,1,4,6,4,1,4,4,1,6,4,5,5,2,1,1,1,1,1,2,4,3,1,4,2,4,1,4,3,4,4,3,3,4,2,1,2,2,3,3,4,2,2,3,2,19.0,1,40,3,60,2,28,0.000378621,1.0272633905783595,H0163,19650626,1,1,1,15.0,119,0.595,0.745,0.135,0.5,0.85,0.29900000000000004,3.8,1,0,0,0,0,1,1,0,1,0,1,male,30 or younger,around CHF 15000 per month,high education,a non-work trip,car is available for this trip
19650626,8,1,130,73,2,10.8,1.76,24,4,2,1,0,4,2,2,1,1,2,2,0,2,2,5.0,1,6,1,1982,2,3,2,4,15000,7,1,2,2,2,2,1,5.4,2.52,4,4,1,2,5,5,3,1,3,4,3,1,4,1,4,1,2,1,3,4,4,2,3,1,4,6,4,1,4,4,1,6,4,5,5,2,1,1,1,1,1,2,4,3,1,4,2,4,1,4,3,4,4,3,3,4,2,1,2,2,3,2,4,2,2,3,2,16.0,1,55,3,35,2,28,0.000378621,1.0272633905783595,H0164,19650626,1,1,1,15.0,128,0.64,0.65,0.12,0.03333333333333333,0.54,0.252,3.2,1,0,0,0,0,1,1,0,1,0,1,male,30 or younger,around CHF 15000 per month,high education,a non-work trip,car is available for this trip
19650631,1,0,146,84,0,18.4,4.21,59,2,1,2,3,2,1,1,1,1,1,2,0,1,1,6.0,3,4,2,1978,2,3,2,6,7000,3,2,2,2,2,2,1,18.4,6.03,1,1,5,4,4,3,5,2,4,4,2,3,3,2,4,4,5,2,5,5,3,3,4,4,2,1,4,3,4,3,2,4,3,4,4,5,3,1,4,5,3,4,4,4,3,4,3,3,2,3,3,4,4,3,-1,4,2,1,2,2,5,4,3,2,3,3,2,28.0,1,62,4,120,2,32,0.00087004,2.3605670058945383,H0165,19650631,1,1,1,7.0,146,0.73,0.73,0.295,0.0,1.8399999999999999,0.603,5.6,0,1,0,1,0,0,1,0,0,0,1,female,32 years old,around CHF 7000 per month,not high education,a non-work trip,car is available for this trip
19650656,1,2,239,149,12,19.8,4.82,69,1,0,1,0,0,0,1,1,1,1,1,0,1,1,3.0,1,3,2,1963,2,1,1,6,5000,4,2,2,2,2,1,1,19.8,6.91,1,2,3,2,4,4,5,2,2,5,2,2,4,2,5,6,5,2,5,4,5,5,4,4,4,1,2,2,4,2,2,4,1,3,4,4,2,1,4,2,2,4,4,2,2,2,2,5,2,3,2,4,4,4,-1,4,2,1,2,2,4,6,3,-1,2,1,2,33.0,1,78,3,90,2,47,9.82e-05,0.26643335936145884,H0166,19650656,1,1,1,5.0,227,1.135,1.195,0.345,0.2,1.98,0.6910000000000001,6.6,0,0,0,1,0,0,1,0,1,0,1,female,47 years old,around CHF 5000 per month,not high education,a non-work trip,car is available for this trip
19650699,7,0,37,25,0,6.8,1.42,17,4,2,2,0,4,2,2,2,1,1,4,0,1,1,6.0,20,4,1,1959,2,3,1,7,7000,3,2,2,2,2,2,1,6.8,2.03,1,1,5,3,2,6,5,3,4,1,1,5,5,6,6,6,6,1,5,4,3,5,6,6,6,6,5,1,6,1,2,6,6,2,1,5,1,1,3,3,2,4,4,4,3,1,3,5,1,4,1,3,5,2,3,4,2,1,2,2,5,2,4,1,1,4,2,10.0,1,12,4,12,2,51,0.000409116,1.1100015300256885,H0167,19650699,1,1,1,7.0,37,0.185,0.185,0.085,0.0,0.6799999999999999,0.20299999999999999,2.0,0,1,0,0,0,0,1,0,0,0,1,male,51 years old,around CHF 7000 per month,not high education,a non-work trip,car is available for this trip
19650699,8,0,43,33,0,6.4,0.7,9,4,2,2,0,4,2,2,2,1,1,4,0,1,1,6.0,20,4,1,1959,2,3,1,7,7000,3,2,2,2,2,2,1,6.4,1.0,1,1,5,3,2,6,5,3,4,1,1,5,5,6,6,6,6,1,5,4,3,5,6,6,6,6,5,1,6,1,2,6,6,2,1,5,1,1,3,3,2,4,4,4,3,1,3,5,1,4,1,3,5,2,3,4,2,1,2,2,5,2,4,1,1,4,2,5.0,1,10,4,13,2,51,0.000409116,1.1100015300256885,H0168,19650699,1,1,1,7.0,43,0.215,0.215,0.045,0.0,0.64,0.1,1.0,0,1,0,0,0,0,1,0,0,0,1,male,51 years old,around CHF 7000 per month,not high education,a non-work trip,car is available for this trip
19650700,7,0,103,94,0,6.0,2.04,28,4,2,2,0,4,2,2,2,1,1,4,0,1,1,6.0,20,4,1,1959,2,3,1,7,7000,3,2,2,2,2,2,1,6.0,2.92,1,1,5,3,2,6,5,3,4,1,1,5,5,6,6,6,6,1,5,4,3,5,6,6,6,6,5,1,6,1,2,6,6,2,1,5,1,1,3,3,2,4,4,4,3,1,3,5,1,4,1,3,5,2,3,4,2,1,2,2,5,3,4,1,1,4,2,12.8,1,9,4,34,2,51,0.000409116,1.1100015300256885,H0169,19650700,1,1,1,7.0,103,0.515,0.515,0.14,0.0,0.6,0.292,2.56,0,1,0,0,0,0,1,0,0,0,1,male,51 years old,around CHF 7000 per month,not high education,a non-work trip,car is available for this trip
19730033,1,4,203,75,16,23.25,4.84,57,4,2,2,1,4,2,2,1,2,2,2,1,1,1,5.0,4,6,2,1973,2,3,2,4,15000,6,2,2,2,2,2,1,23.25,6.94,4,4,4,2,4,5,4,3,3,5,6,5,4,1,4,2,4,2,5,3,5,4,4,2,3,4,4,2,5,3,2,5,5,2,3,4,4,1,1,5,3,4,4,4,2,2,1,4,1,2,5,4,5,3,2,6,1,1,2,1,5,3,3,1,3,3,2,46.0,1,112,3,80,2,37,0.000232084,0.6296835007540205,H0170,19730033,1,1,1,15.0,187,0.935,1.015,0.285,0.26666666666666666,2.325,0.6940000000000001,9.2,1,0,0,0,0,0,1,0,0,0,1,female,37 years old,around CHF 15000 per month,high education,a non-work trip,car is available for this trip
19730034,9,5,303,39,119,44.6,8.25,96,4,2,2,1,4,2,2,1,1,1,2,1,1,1,5.0,4,6,2,1973,2,3,2,4,15000,6,2,2,2,2,2,1,44.6,11.82,4,4,4,2,4,5,4,3,3,5,6,5,4,1,4,2,4,2,5,3,5,4,4,2,4,4,4,2,5,3,2,5,5,2,3,4,4,1,1,5,3,4,4,4,2,2,1,4,1,2,5,4,5,3,3,6,1,1,2,1,5,2,3,1,3,3,2,77.0,1,145,3,135,2,37,0.000232084,0.6296835007540205,H0171,19730034,1,1,1,15.0,184,0.92,1.515,0.48,1.9833333333333334,4.46,1.182,15.4,1,0,0,0,0,0,1,0,0,0,1,female,37 years old,around CHF 15000 per month,high education,a non-work trip,car is available for this trip
19730078,4,1,150,80,1,16.8,3.71,53,4,1,1,0,3,0,2,2,1,1,4,1,1,1,5.0,14,5,2,1964,-1,3,2,5,9000,3,1,1,2,2,2,2,8.4,5.32,4,4,5,3,3,4,3,6,6,4,6,5,5,1,4,1,4,1,5,2,6,2,1,1,5,5,3,1,6,5,2,5,5,6,4,3,5,1,4,6,4,6,4,4,3,4,3,5,3,4,5,2,2,3,3,6,1,1,2,1,5,3,3,2,3,3,2,30.9,1,69,3,171,2,46,0.000367986,0.9984088205497536,H0172,19730078,1,1,1,9.0,149,0.745,0.75,0.265,0.016666666666666666,0.8400000000000001,0.532,6.18,0,1,0,0,1,0,1,0,0,0,1,female,46 years old,around CHF 9000 per month,not high education,a non-work trip,car is available for this trip
19730085,1,0,82,48,0,12.0,2.02,30,2,-1,1,1,1,-1,2,1,1,2,2,2,2,2,3.0,6,3,2,1983,2,2,1,4,5000,7,1,2,2,2,1,2,6.0,2.89,2,3,3,2,4,5,4,3,1,5,3,5,2,4,3,6,4,3,4,5,3,4,3,3,4,4,3,3,4,2,4,1,3,3,5,2,4,4,2,2,2,3,1,4,4,4,2,5,1,3,4,4,2,4,2,6,1,1,2,1,2,4,4,2,1,4,2,14.0,0,34,4,65,2,27,0.000340556,0.9239865491924742,H0173,19730085,1,1,1,5.0,82,0.41,0.41,0.15,0.0,0.6,0.28900000000000003,2.8,1,0,0,0,0,1,1,1,0,0,1,female,30 or younger,around CHF 5000 per month,high education,a non-work trip,car is available for this trip
19730092,9,1,138,86,1,20.0,3.65,53,1,0,1,0,1,0,1,1,1,1,1,0,1,1,5.0,71,4,2,1950,2,1,1,4,7000,6,2,2,2,2,2,-1,20.0,5.23,1,5,2,1,5,4,5,5,4,4,6,5,2,1,5,6,2,1,5,5,2,2,5,5,4,2,1,4,4,1,4,2,2,2,5,2,4,1,5,5,2,4,4,5,4,1,1,5,1,2,2,4,5,2,-1,6,1,1,2,1,6,3,4,-1,-1,-1,2,31.0,1,51,-1,76,2,60,9.82e-05,0.26643335936145884,H0174,19730092,1,1,1,7.0,137,0.685,0.69,0.265,0.016666666666666666,2.0,0.523,6.2,1,0,0,0,0,0,1,0,0,0,1,female,60 years old,around CHF 7000 per month,high education,a non-work trip,car is available for this trip
20860315,2,0,15,15,0,0.0,0.86,10,4,2,2,0,5,3,2,2,1,2,4,0,1,1,6.5,4,4,2,1968,1,3,2,6,7000,3,2,2,2,2,2,1,0.0,1.23,1,3,2,2,3,5,4,6,4,4,5,3,4,2,5,1,2,1,5,3,-1,-1,5,2,4,2,4,4,5,5,1,3,4,1,5,2,2,1,4,5,1,5,5,5,3,6,6,5,3,1,2,2,2,4,1,6,2,2,4,2,4,2,1,2,3,3,4,7.0,1,0,5,15,4,42,0.000367986,0.9984088205497536,H0175,20860315,1,1,1,7.0,15,0.075,0.075,0.05,0.0,0.0,0.123,1.4,0,1,0,1,0,0,0,0,1,1,0,female,42 years old,around CHF 7000 per month,not high education,a work trip,car is available for this trip
28000144,6,0,33,27,0,4.4,0.71,8,2,0,2,0,1,0,2,1,1,1,3,0,1,1,7.0,8,5,1,1947,2,2,2,6,9000,6,2,2,2,2,2,1,4.4,1.02,1,4,5,5,3,4,6,6,6,3,4,5,5,2,5,6,2,1,4,4,3,3,2,3,4,2,4,2,4,3,1,1,4,3,4,4,4,3,2,2,3,4,4,4,5,3,3,5,1,4,3,4,4,2,3,1,2,1,1,4,5,2,1,2,1,1,3,3.5,1,6,8,10,3,63,0.000109132,0.2960937410777467,H0176,28000144,1,1,1,9.0,33,0.165,0.165,0.04,0.0,0.44000000000000006,0.10200000000000001,0.7,1,0,0,1,0,0,0,0,0,0,1,male,63 years old,around CHF 9000 per month,high education,a non-work trip,car is available for this trip
28000144,7,1,40,16,0,4.4,0.51,6,2,0,2,0,1,0,2,1,1,1,3,0,1,1,7.0,8,5,1,1947,2,2,2,6,9000,6,2,2,2,2,2,1,4.4,0.73,1,4,5,5,3,4,6,6,6,3,4,5,5,2,5,6,2,1,4,4,3,3,2,3,4,2,4,2,4,3,1,1,4,3,4,4,4,3,2,2,3,4,4,4,5,3,3,5,1,4,3,4,4,2,3,1,2,1,1,4,5,2,1,2,1,1,3,2.5,2,24,8,26,3,63,0.000109132,0.2960937410777467,H0177,28000144,1,1,1,9.0,40,0.2,0.2,0.03,0.0,0.44000000000000006,0.073,0.5,1,0,0,1,0,0,0,0,0,0,1,male,63 years old,around CHF 9000 per month,high education,a non-work trip,car is available for this trip
28000244,1,3,95,44,5,24.2,11.37,130,5,3,1,0,4,2,2,1,1,1,2,2,1,2,6.0,10,5,1,1972,2,3,1,3,9000,6,1,1,2,2,2,1,12.1,16.29,3,4,3,2,4,4,2,5,2,3,3,5,5,3,3,4,5,1,5,3,4,5,4,4,4,5,5,2,5,5,1,5,3,2,4,5,5,3,3,3,3,2,3,5,5,3,1,4,1,4,1,5,4,1,1,1,2,1,1,4,2,2,2,2,1,3,3,121.0,0,46,4,96,3,38,0.000258025,0.7000658609902283,H0178,28000244,1,1,1,9.0,90,0.45,0.475,0.65,0.08333333333333333,1.21,1.629,24.2,1,0,0,0,0,0,0,1,0,1,0,male,38 years old,around CHF 9000 per month,high education,a work trip,car is available for this trip
28000306,1,0,61,42,0,8.2,1.36,17,3,1,1,0,2,1,2,2,1,1,2,1,2,2,3.0,-1,5,2,1981,2,3,2,6,9000,3,1,2,2,2,2,3,4.1,1.95,2,4,2,1,5,5,4,4,5,4,2,5,5,5,3,1,2,1,5,2,4,4,5,2,4,5,4,4,5,5,2,5,3,2,4,4,4,2,5,3,4,4,4,2,3,2,3,4,2,4,2,2,1,4,1,1,2,1,1,4,5,2,4,1,1,2,3,13.5,0,19,3,24,3,29,0.00087004,2.3605670058945383,H0179,28000306,0,1,1,9.0,61,0.305,0.305,0.085,0.0,0.41,0.195,2.7,0,1,0,1,0,1,1,0,0,1,0,female,30 or younger,around CHF 9000 per month,not high education,a work trip,car is not available for this trip
