respondent_id,human_id,Choice,alternative_code,alternative_name,availability,travel_time,waiting_time,travel_cost,distance_km,scaled_time,scaled_waiting,scaled_cost,scaled_distance
H0377,42280650,0,2,SLOW_MODES,1,0,0,0.0,51.0,0.0,0.0,0.0,10.2
H0378,42330479,1,0,PT,1,104,14,9.0,28.0,0.52,0.23333333333333334,0.9,5.6
H0378,42330479,1,1,CAR,1,40,0,4.04,28.0,0.2,0.0,0.404,5.6
H0378,42330479,1,2,SLOW_MODES,1,0,0,0.0,28.0,0.0,0.0,0.0,5.6
H0379,42340021,2,0,PT,1,130,0,11.6,23.2,0.65,0.0,1.16,4.64
H0379,42340021,2,1,CAR,1,39,0,4.1,23.2,0.195,0.0,0.41,4.64
H0379,42340021,2,2,SLOW_MODES,1,0,0,0.0,23.2,0.0,0.0,0.0,4.64
H0380,42340130,1,0,PT,1,56,0,17.6,11.0,0.28,0.0,1.7600000000000002,2.2
H0380,42340130,1,1,CAR,1,18,0,1.81,11.0,0.09,0.0,0.181,2.2
H0380,42340130,1,2,SLOW_MODES,1,0,0,0.0,11.0,0.0,0.0,0.0,2.2
H0381,42340223,1,0,PT,1,50,0,8.4,6.1,0.25,0.0,0.8400000000000001,1.22
H0381,42340223,1,1,CAR,1,6,0,2.03,6.1,0.03,0.0,0.20299999999999999,1.22
H0381,42340223,1,2,SLOW_MODES,1,0,0,0.0,6.1,0.0,0.0,0.0,1.22
H0382,42340325,1,0,PT,1,171,6,10.0,33.5,0.855,0.1,1.0,6.7
H0382,42340325,1,1,CAR,1,53,0,5.3,33.5,0.265,0.0,0.53,6.7
H0382,42340325,1,2,SLOW_MODES,1,0,0,0.0,33.5,0.0,0.0,0.0,6.7
H0383,42340423,0,0,PT,1,200,3,0.0,68.0,1.0,0.05,0.0,13.6
H0383,42340423,0,1,CAR,1,87,0,10.52,68.0,0.435,0.0,1.052,13.6
H0383,42340423,0,2,SLOW_MODES,1,0,0,0.0,68.0,0.0,0.0,0.0,13.6
H0384,44630015,0,0,PT,1,194,38,0.0,148.0,0.97,0.6333333333333333,0.0,29.6
H0384,44630015,0,1,CAR,1,104,0,19.46,148.0,0.52,0.0,1.9460000000000002,29.6
H0384,44630015,0,2,SLOW_MODES,1,0,0,0.0,148.0,0.0,0.0,0.0,29.6
H0385,44630037,1,0,PT,1,200,27,35.0,156.0,1.0,0.45,3.5,31.2
H0385,44630037,1,1,CAR,1,108,0,20.12,156.0,0.54,0.0,2.012,31.2
H0385,44630037,1,2,SLOW_MODES,1,0,0,0.0,156.0,0.0,0.0,0.0,31.2
H0386,44630038,1,0,PT,1,95,11,8.0,22.0,0.475,0.18333333333333332,0.8,4.4
H0386,44630038,1,1,CAR,1,40,0,3.78,22.0,0.2,0.0,0.378,4.4
H0386,44630038,1,2,SLOW_MODES,1,0,0,0.0,22.0,0.0,0.0,0.0,4.4
H0387,44630231,0,0,PT,1,179,27,0.0,148.0,0.895,0.45,0.0,29.6
H0387,44630231,0,1,CAR,0,119,0,20.26,148.0,0.595,0.0,2.0260000000000002,29.6
H0387,44630231,0,2,SLOW_MODES,1,0,0,0.0,148.0,0.0,0.0,0.0,29.6
H0388,44630344,1,0,PT,1,99,1,11.4,37.0,0.495,0.016666666666666666,1.1400000000000001,7.4
H0388,44630344,1,1,CAR,1,50,0,5.75,37.0,0.25,0.0,0.575,7.4
H0388,44630344,1,2,SLOW_MODES,1,0,0,0.0,37.0,0.0,0.0,0.0,7.4
H0389,44630344,1,0,PT,1,58,24,7.6,13.0,0.29,0.4,0.76,2.6
H0389,44630344,1,1,CAR,1,22,0,2.21,13.0,0.11,0.0,0.221,2.6
H0389,44630344,1,2,SLOW_MODES,1,0,0,0.0,13.0,0.0,0.0,0.0,2.6
H0390,44630465,1,0,PT,1,104,77,15.8,109.0,0.52,1.2833333333333334,1.58,21.8
H0390,44630465,1,1,CAR,1,93,0,14.72,109.0,0.465,0.0,1.472,21.8
H0390,44630465,1,2,SLOW_MODES,1,0,0,0.0,109.0,0.0,0.0,0.0,21.8
H0391,44630507,1,0,PT,1,162,32,17.4,60.0,0.81,0.5333333333333333,1.7399999999999998,12.0
H0391,44630507,1,1,CAR,1,63,0,8.56,60.0,0.315,0.0,0.8560000000000001,12.0
H0391,44630507,1,2,SLOW_MODES,1,0,0,0.0,60.0,0.0,0.0,0.0,12.0
H0392,44630670,1,0,PT,1,158,14,8.8,43.0,0.79,0.23333333333333334,0.8800000000000001,8.6
H0392,44630670,1,1,CAR,1,52,0,6.42,43.0,0.26,0.0,0.642,8.6
H0392,44630670,1,2,SLOW_MODES,1,0,0,0.0,43.0,0.0,0.0,0.0,8.6
H0393,44630671,1,0,PT,1,132,26,17.6,43.0,0.66,0.43333333333333335,1.7600000000000002,8.6
H0393,44630671,1,1,CAR,1,52,0,6.42,43.0,0.26,0.0,0.642,8.6
H0393,44630671,1,2,SLOW_MODES,1,0,0,0.0,43.0,0.0,0.0,0.0,8.6
H0394,44640015,0,0,PT,1,113,0,0.0,47.0,0.565,0.0,0.0,9.4
H0394,44640015,0,1,CAR,1,46,0,6.66,47.0,0.23,0.0,0.666,9.4
H0394,44640015,0,2,SLOW_MODES,1,0,0,0.0,47.0,0.0,0.0,0.0,9.4
H0395,44640117,0,0,PT,1,109,14,9.6,46.0,0.545,0.23333333333333334,0.96,9.2
H0395,44640117,0,1,CAR,1,44,0,6.61,46.0,0.22,0.0,0.661,9.2
H0395,44640117,0,2,SLOW_MODES,1,0,0,0.0,46.0,0.0,0.0,0.0,9.2
H0396,44640165,0,0,PT,1,89,25,0.0,52.0,0.445,0.4166666666666667,0.0,10.4
H0396,44640165,0,1,CAR,1,46,0,7.42,52.0,0.23,0.0,0.742,10.4
H0396,44640165,0,2,SLOW_MODES,1,0,0,0.0,52.0,0.0,0.0,0.0,10.4
H0397,44640256,0,0,PT,1,76,5,0.0,42.0,0.38,0.08333333333333333,0.0,8.4
H0397,44640256,0,1,CAR,1,41,0,6.08,42.0,0.205,0.0,0.608,8.4
H0397,44640256,0,2,SLOW_MODES,1,0,0,0.0,42.0,0.0,0.0,0.0,8.4
H0398,44640299,0,0,PT,1,145,17,0.0,84.0,0.725,0.2833333333333333,0.0,16.8
H0398,44640299,0,1,CAR,1,86,0,11.55,84.0,0.43,0.0,1.155,16.8
H0398,44640299,0,2,SLOW_MODES,1,0,0,0.0,84.0,0.0,0.0,0.0,16.8
H0399,44640299,1,0,PT,1,103,24,0.0,46.0,0.515,0.4,0.0,9.2
H0399,44640299,1,1,CAR,1,46,0,6.71,46.0,0.23,0.0,0.671,9.2
H0399,44640299,1,2,SLOW_MODES,1,0,0,0.0,46.0,0.0,0.0,0.0,9.2
H0400,44640310,2,0,PT,1,29,0,2.6,1.0,0.145,0.0,0.26,0.2
H0400,44640310,2,1,CAR,1,2,0,0.49,1.0,0.01,0.0,0.049,0.2
H0400,44640310,2,2,SLOW_MODES,1,0,0,0.0,1.0,0.0,0.0,0.0,0.2
H0401,44640310,2,0,PT,1,29,0,2.6,1.0,0.145,0.0,0.26,0.2
H0401,44640310,2,1,CAR,1,2,0,0.49,1.0,0.01,0.0,0.049,0.2
H0401,44640310,2,2,SLOW_MODES,1,0,0,0.0,1.0,0.0,0.0,0.0,0.2
H0402,44640315,1,0,PT,1,68,8,13.4,25.5,0.34,0.13333333333333333,1.34,5.1
H0402,44640315,1,1,CAR,1,26,0,3.8,25.5,0.13,0.0,0.38,5.1
H0402,44640315,1,2,SLOW_MODES,1,0,0,0.0,25.5,0.0,0.0,0.0,5.1
H0403,44640315,1,0,PT,1,229,42,62.0,419.0,1.145,0.7,6.2,83.8
H0403,44640315,1,1,CAR,1,308,0,55.11,419.0,1.54,0.0,5.511,83.8
H0403,44640315,1,2,SLOW_MODES,1,0,0,0.0,419.0,0.0,0.0,0.0,83.8
H0404,44640437,0,0,PT,1,35,0,3.8,6.5,0.175,0.0,0.38,1.3
H0404,44640437,0,1,CAR,1,12,0,1.46,6.5,0.06,0.0,0.146,1.3
H0404,44640437,0,2,SLOW_MODES,1,0,0,0.0,6.5,0.0,0.0,0.0,1.3
H0405,44640437,0,0,PT,1,122,15,21.1,185.0,0.61,0.25,2.1100000000000003,37.0
H0405,44640437,0,1,CAR,1,134,0,24.75,185.0,0.67,0.0,2.475,37.0
H0405,44640437,0,2,SLOW_MODES,1,0,0,0.0,185.0,0.0,0.0,0.0,37.0
H0406,44640446,1,0,PT,1,47,0,5.0,15.0,0.235,0.0,0.5,3.0
H0406,44640446,1,1,CAR,1,26,0,2.51,15.0,0.13,0.0,0.251,3.0
H0406,44640446,1,2,SLOW_MODES,1,0,0,0.0,15.0,0.0,0.0,0.0,3.0
H0407,44640456,0,0,PT,1,77,2,7.0,44.0,0.385,0.03333333333333333,0.7,8.8
H0407,44640456,0,1,CAR,1,40,0,6.08,44.0,0.2,0.0,0.608,8.8
H0407,44640456,0,2,SLOW_MODES,1,0,0,0.0,44.0,0.0,0.0,0.0,8.8
H0408,44640508,1,0,PT,1,237,16,28.2,74.5,1.185,0.26666666666666666,2.82,14.9
H0408,44640508,1,1,CAR,1,80,0,10.56,74.5,0.4,0.0,1.056,14.9
H0408,44640508,1,2,SLOW_MODES,1,0,0,0.0,74.5,0.0,0.0,0.0,14.9
H0409,44640515,1,0,PT,1,54,9,5.0,15.0,0.27,0.15,0.5,3.0
H0409,44640515,1,1,CAR,1,25,0,2.48,15.0,0.125,0.0,0.248,3.0
H0409,44640515,1,2,SLOW_MODES,1,0,0,0.0,15.0,0.0,0.0,0.0,3.0
H0410,44640516,0,0,PT,1,125,12,10.3,46.0,0.625,0.2,1.03,9.2
H0410,44640516,0,1,CAR,1,42,0,6.53,46.0,0.21,0.0,0.653,9.2
H0410,44640516,0,2,SLOW_MODES,1,0,0,0.0,46.0,0.0,0.0,0.0,9.2
H0411,44640542,1,0,PT,1,296,62,57.0,114.0,1.48,1.0333333333333334,5.7,22.8
H0411,44640542,1,1,CAR,1,120,0,15.48,114.0,0.6,0.0,1.548,22.8
H0411,44640542,1,2,SLOW_MODES,1,0,0,0.0,114.0,0.0,0.0,0.0,22.8
H0412,44640655,1,0,PT,1,307,51,43.1,223.0,1.535,0.85,4.3100000000000005,44.6
H0412,44640655,1,1,CAR,1,178,0,30.74,223.0,0.89,0.0,3.074,44.6
H0412,44640655,1,2,SLOW_MODES,1,0,0,0.0,223.0,0.0,0.0,0.0,44.6
H0413,44670012,1,0,PT,1,193,72,33.8,73.0,0.965,1.2,3.38,14.6
H0413,44670012,1,1,CAR,1,78,0,10.06,73.0,0.39,0.0,1.006,14.6
H0413,44670012,1,2,SLOW_MODES,1,0,0,0.0,73.0,0.0,0.0,0.0,14.6
H0414,44670080,0,0,PT,1,81,10,0.0,32.0,0.405,0.16666666666666666,0.0,6.4
H0414,44670080,0,1,CAR,1,46,0,5.06,32.0,0.23,0.0,0.506,6.4
H0414,44670080,0,2,SLOW_MODES,1,0,0,0.0,32.0,0.0,0.0,0.0,6.4
H0415,44670208,0,0,PT,1,122,0,6.8,18.5,0.61,0.0,0.6799999999999999,3.7
H0415,44670208,0,1,CAR,1,31,0,3.15,18.5,0.155,0.0,0.315,3.7
H0415,44670208,0,2,SLOW_MODES,1,0,0,0.0,18.5,0.0,0.0,0.0,3.7
H0416,44670291,1,0,PT,1,195,14,24.4,50.5,0.975,0.23333333333333334,2.44,10.1
H0416,44670291,1,1,CAR,1,54,0,7.08,50.5,0.27,0.0,0.708,10.1
H0416,44670291,1,2,SLOW_MODES,1,0,0,0.0,50.5,0.0,0.0,0.0,10.1
H0417,44670292,1,0,PT,1,154,27,12.4,32.0,0.77,0.45,1.24,6.4
H0417,44670292,1,1,CAR,1,46,0,4.61,32.0,0.23,0.0,0.461,6.4
H0417,44670292,1,2,SLOW_MODES,1,0,0,0.0,32.0,0.0,0.0,0.0,6.4
H0418,44670377,0,0,PT,1,78,2,8.4,32.0,0.39,0.03333333333333333,0.8400000000000001,6.4
H0418,44670377,0,1,CAR,1,46,0,4.77,32.0,0.23,0.0,0.477,6.4
H0418,44670377,0,2,SLOW_MODES,1,0,0,0.0,32.0,0.0,0.0,0.0,6.4
H0419,44670378,0,0,PT,1,121,9,0.0,65.0,0.605,0.15,0.0,13.0
H0419,44670378,0,1,CAR,1,70,0,9.5,65.0,0.35,0.0,0.95,13.0
H0419,44670378,0,2,SLOW_MODES,1,0,0,0.0,65.0,0.0,0.0,0.0,13.0
H0420,44690050,1,0,PT,1,44,0,10.6,16.0,0.22,0.0,1.06,3.2
H0420,44690050,1,1,CAR,1,24,0,2.38,16.0,0.12,0.0,0.238,3.2
H0420,44690050,1,2,SLOW_MODES,1,0,0,0.0,16.0,0.0,0.0,0.0,3.2
H0421,44690050,1,0,PT,1,29,0,8.0,8.0,0.145,0.0,0.8,1.6
H0421,44690050,1,1,CAR,1,10,0,1.18,8.0,0.05,0.0,0.118,1.6
H0421,44690050,1,2,SLOW_MODES,1,0,0,0.0,8.0,0.0,0.0,0.0,1.6
H0422,44690187,1,0,PT,1,238,84,31.6,75.0,1.19,1.4,3.16,15.0
H0422,44690187,1,1,CAR,1,98,0,10.27,75.0,0.49,0.0,1.027,15.0
H0422,44690187,1,2,SLOW_MODES,1,0,0,0.0,75.0,0.0,0.0,0.0,15.0
H0423,44690188,1,0,PT,1,223,93,31.6,65.0,1.115,1.55,3.16,13.0
H0423,44690188,1,1,CAR,1,85,0,9.0,65.0,0.425,0.0,0.9,13.0
H0423,44690188,1,2,SLOW_MODES,1,0,0,0.0,65.0,0.0,0.0,0.0,13.0
H0424,44692020,1,0,PT,1,110,32,28.8,24.0,0.55,0.5333333333333333,2.88,4.8
H0424,44692020,1,1,CAR,1,34,0,3.5,24.0,0.17,0.0,0.35,4.8
H0424,44692020,1,2,SLOW_MODES,1,0,0,0.0,24.0,0.0,0.0,0.0,4.8
H0425,47120030,1,0,PT,1,92,16,21.8,46.0,0.46,0.26666666666666666,2.18,9.2
H0425,47120030,1,1,CAR,1,44,0,6.38,46.0,0.22,0.0,0.638,9.2
H0425,47120030,1,2,SLOW_MODES,1,0,0,0.0,46.0,0.0,0.0,0.0,9.2
H0426,47120261,0,0,PT,1,213,41,0.0,109.0,1.065,0.6833333333333333,0.0,21.8
H0426,47120261,0,1,CAR,0,84,0,14.66,109.0,0.42,0.0,1.466,21.8
H0426,47120261,0,2,SLOW_MODES,1,0,0,0.0,109.0,0.0,0.0,0.0,21.8
H0427,47120308,1,0,PT,1,182,17,28.8,58.5,0.91,0.2833333333333333,2.88,11.7
H0427,47120308,1,1,CAR,1,66,0,8.71,58.5,0.33,0.0,0.8710000000000001,11.7
H0427,47120308,1,2,SLOW_MODES,1,0,0,0.0,58.5,0.0,0.0,0.0,11.7
H0428,47120321,1,0,PT,1,86,8,0.0,54.2,0.43,0.13333333333333333,0.0,10.84
H0428,47120321,1,1,CAR,1,55,0,7.31,54.2,0.275,0.0,0.731,10.84
H0428,47120321,1,2,SLOW_MODES,1,0,0,0.0,54.2,0.0,0.0,0.0,10.84
H0429,47120343,1,0,PT,1,470,55,64.6,234.5,2.35,0.9166666666666666,6.459999999999999,46.9
H0429,47120343,1,1,CAR,1,219,0,32.23,234.5,1.095,0.0,3.223,46.9
H0429,47120343,1,2,SLOW_MODES,1,0,0,0.0,234.5,0.0,0.0,0.0,46.9
H0430,47120376,1,0,PT,1,299,150,21.2,112.5,1.495,2.5,2.12,22.5
H0430,47120376,1,1,CAR,1,98,0,15.29,112.5,0.49,0.0,1.529,22.5
H0430,47120376,1,2,SLOW_MODES,1,0,0,0.0,112.5,0.0,0.0,0.0,22.5
H0431,47120437,0,0,PT,1,85,20,0.0,40.5,0.425,0.3333333333333333,0.0,8.1
H0431,47120437,0,1,CAR,1,33,0,5.37,40.5,0.165,0.0,0.537,8.1
H0431,47120437,0,2,SLOW_MODES,1,0,0,0.0,40.5,0.0,0.0,0.0,8.1
H0432,47120489,1,0,PT,1,90,17,8.4,15.5,0.45,0.2833333333333333,0.8400000000000001,3.1
H0432,47120489,1,1,CAR,1,22,0,2.36,15.5,0.11,0.0,0.236,3.1
H0432,47120489,1,2,SLOW_MODES,1,0,0,0.0,15.5,0.0,0.0,0.0,3.1
H0433,47120489,1,0,PT,1,27,0,5.6,6.0,0.135,0.0,0.5599999999999999,1.2
H0433,47120489,1,1,CAR,1,6,0,0.8,6.0,0.03,0.0,0.08,1.2
H0433,47120489,1,2,SLOW_MODES,1,0,0,0.0,6.0,0.0,0.0,0.0,1.2
H0434,47120490,1,0,PT,1,168,13,15.8,51.5,0.84,0.21666666666666667,1.58,10.3
H0434,47120490,1,1,CAR,1,52,0,6.88,51.5,0.26,0.0,0.688,10.3
H0434,47120490,1,2,SLOW_MODES,1,0,0,0.0,51.5,0.0,0.0,0.0,10.3
H0435,47120549,1,0,PT,1,173,28,7.5,33.5,0.865,0.4666666666666667,0.75,6.7
H0435,47120549,1,1,CAR,1,40,0,4.92,33.5,0.2,0.0,0.492,6.7
H0435,47120549,1,2,SLOW_MODES,1,0,0,0.0,33.5,0.0,0.0,0.0,6.7
H0436,47120587,0,0,PT,1,133,14,11.6,55.0,0.665,0.23333333333333334,1.16,11.0
H0436,47120587,0,1,CAR,1,52,0,7.57,55.0,0.26,0.0,0.757,11.0
H0436,47120587,0,2,SLOW_MODES,1,0,0,0.0,55.0,0.0,0.0,0.0,11.0
H0437,47120623,2,0,PT,1,30,0,0.0,3.0,0.15,0.0,0.0,0.6
H0437,47120623,2,1,CAR,1,30,0,0.0,3.0,0.15,0.0,0.0,0.6
H0437,47120623,2,2,SLOW_MODES,1,0,0,0.0,3.0,0.0,0.0,0.0,0.6
H0438,47120643,1,0,PT,1,69,0,7.6,12.0,0.345,0.0,0.76,2.4
H0438,47120643,1,1,CAR,1,16,0,1.68,12.0,0.08,0.0,0.16799999999999998,2.4
H0438,47120643,1,2,SLOW_MODES,1,0,0,0.0,12.0,0.0,0.0,0.0,2.4
H0439,47120643,1,0,PT,1,69,0,7.6,12.0,0.345,0.0,0.76,2.4
H0439,47120643,1,1,CAR,1,16,0,1.69,12.0,0.08,0.0,0.16899999999999998,2.4
H0439,47120643,1,2,SLOW_MODES,1,0,0,0.0,12.0,0.0,0.0,0.0,2.4
H0440,47120644,1,0,PT,1,65,0,7.6,9.0,0.325,0.0,0.76,1.8
H0440,47120644,1,1,CAR,1,14,0,1.49,9.0,0.07,0.0,0.149,1.8
H0440,47120644,1,2,SLOW_MODES,1,0,0,0.0,9.0,0.0,0.0,0.0,1.8
H0441,47120644,1,0,PT,1,65,0,7.6,443.0,0.325,0.0,0.76,88.6
H0441,47120644,1,1,CAR,1,271,0,58.91,443.0,1.355,0.0,5.891,88.6
H0441,47120644,1,2,SLOW_MODES,1,0,0,0.0,443.0,0.0,0.0,0.0,88.6
H0442,47120644,1,0,PT,1,2,0,0.0,1.4,0.01,0.0,0.0,0.27999999999999997
H0442,47120644,1,1,CAR,1,2,0,0.34,1.4,0.01,0.0,0.034,0.27999999999999997
H0442,47120644,1,2,SLOW_MODES,1,0,0,0.0,1.4,0.0,0.0,0.0,0.27999999999999997
H0443,47120775,1,0,PT,1,137,16,13.0,53.5,0.685,0.26666666666666666,1.3,10.7
H0443,47120775,1,1,CAR,1,62,0,7.75,53.5,0.31,0.0,0.775,10.7
H0443,47120775,1,2,SLOW_MODES,1,0,0,0.0,53.5,0.0,0.0,0.0,10.7
H0444,47120871,0,0,PT,1,161,24,0.0,42.0,0.805,0.4,0.0,8.4
H0444,47120871,0,1,CAR,1,51,0,5.75,42.0,0.255,0.0,0.575,8.4
H0444,47120871,0,2,SLOW_MODES,1,0,0,0.0,42.0,0.0,0.0,0.0,8.4
H0445,47120872,0,0,PT,1,94,12,0.0,51.0,0.47,0.2,0.0,10.2
H0445,47120872,0,1,CAR,1,51,0,7.14,51.0,0.255,0.0,0.714,10.2
H0445,47120872,0,2,SLOW_MODES,1,0,0,0.0,51.0,0.0,0.0,0.0,10.2
H0446,47120923,1,0,PT,1,63,52,2.8,17.0,0.315,0.8666666666666667,0.27999999999999997,3.4
H0446,47120923,1,1,CAR,1,24,0,2.48,17.0,0.12,0.0,0.248,3.4
H0446,47120923,1,2,SLOW_MODES,1,0,0,0.0,17.0,0.0,0.0,0.0,3.4
H0447,47120924,2,0,PT,1,65,50,2.8,17.0,0.325,0.8333333333333334,0.27999999999999997,3.4
H0447,47120924,2,1,CAR,1,24,0,2.48,17.0,0.12,0.0,0.248,3.4
H0447,47120924,2,2,SLOW_MODES,1,0,0,0.0,17.0,0.0,0.0,0.0,3.4
H0448,47120924,1,0,PT,1,63,29,2.8,17.0,0.315,0.48333333333333334,0.27999999999999997,3.4
H0448,47120924,1,1,CAR,1,24,0,2.48,17.0,0.12,0.0,0.248,3.4
H0448,47120924,1,2,SLOW_MODES,1,0,0,0.0,17.0,0.0,0.0,0.0,3.4
H0449,47120924,1,0,PT,1,97,392,9.6,55.0,0.485,6.533333333333333,0.96,11.0
H0449,47120924,1,1,CAR,1,49,0,7.48,55.0,0.245,0.0,0.748,11.0
H0449,47120924,1,2,SLOW_MODES,1,0,0,0.0,55.0,0.0,0.0,0.0,11.0
H0450,47120931,1,0,PT,1,108,36,2.8,34.0,0.54,0.6,0.27999999999999997,6.8
H0450,47120931,1,1,CAR,1,34,0,4.66,34.0,0.17,0.0,0.466,6.8
H0450,47120931,1,2,SLOW_MODES,1,0,0,0.0,34.0,0.0,0.0,0.0,6.8
H0451,47120931,1,0,PT,1,113,17,5.1,53.0,0.565,0.2833333333333333,0.51,10.6
H0451,47120931,1,1,CAR,1,53,0,7.42,53.0,0.265,0.0,0.742,10.6
H0451,47120931,1,2,SLOW_MODES,1,0,0,0.0,53.0,0.0,0.0,0.0,10.6
H0452,47120932,1,0,PT,1,130,30,2.8,34.0,0.65,0.5,0.27999999999999997,6.8
H0452,47120932,1,1,CAR,1,34,0,4.66,34.0,0.17,0.0,0.466,6.8
H0452,47120932,1,2,SLOW_MODES,1,0,0,0.0,34.0,0.0,0.0,0.0,6.8
H0453,47120939,1,0,PT,1,59,0,2.8,7.0,0.295,0.0,0.27999999999999997,1.4
H0453,47120939,1,1,CAR,1,10,0,1.0,7.0,0.05,0.0,0.1,1.4
H0453,47120939,1,2,SLOW_MODES,1,0,0,0.0,7.0,0.0,0.0,0.0,1.4
H0454,47121039,0,0,PT,1,213,47,28.15,123.5,1.065,0.7833333333333333,2.815,24.7
H0454,47121039,0,1,CAR,1,113,0,17.6,123.5,0.565,0.0,1.7600000000000002,24.7
H0454,47121039,0,2,SLOW_MODES,1,0,0,0.0,123.5,0.0,0.0,0.0,24.7
H0455,47130065,1,0,PT,1,78,39,3.8,22.0,0.39,0.65,0.38,4.4
H0455,47130065,1,1,CAR,1,29,0,3.01,22.0,0.145,0.0,0.301,4.4
H0455,47130065,1,2,SLOW_MODES,1,0,0,0.0,22.0,0.0,0.0,0.0,4.4
H0456,47130066,1,0,PT,1,54,0,2.2,18.5,0.27,0.0,0.22000000000000003,3.7
H0456,47130066,1,1,CAR,1,22,0,2.44,18.5,0.11,0.0,0.244,3.7
H0456,47130066,1,2,SLOW_MODES,1,0,0,0.0,18.5,0.0,0.0,0.0,3.7
H0457,47130066,1,0,PT,1,60,22,3.8,26.4,0.3,0.36666666666666664,0.38,5.279999999999999
H0457,47130066,1,1,CAR,1,28,0,3.51,26.4,0.14,0.0,0.351,5.279999999999999
H0457,47130066,1,2,SLOW_MODES,1,0,0,0.0,26.4,0.0,0.0,0.0,5.279999999999999
H0458,47130345,1,0,PT,1,82,7,5.1,40.0,0.41,0.11666666666666667,0.51,8.0
H0458,47130345,1,1,CAR,1,42,0,5.43,40.0,0.21,0.0,0.5429999999999999,8.0
H0458,47130345,1,2,SLOW_MODES,1,0,0,0.0,40.0,0.0,0.0,0.0,8.0
H0459,47130345,1,0,PT,1,85,0,2.8,14.0,0.425,0.0,0.27999999999999997,2.8
H0459,47130345,1,1,CAR,1,20,0,2.12,14.0,0.1,0.0,0.21200000000000002,2.8
H0459,47130345,1,2,SLOW_MODES,1,0,0,0.0,14.0,0.0,0.0,0.0,2.8
H0460,47130442,2,0,PT,1,18,0,2.2,1.2,0.09,0.0,0.22000000000000003,0.24
H0460,47130442,2,1,CAR,1,2,0,0.36,1.2,0.01,0.0,0.036,0.24
H0460,47130442,2,2,SLOW_MODES,1,0,0,0.0,1.2,0.0,0.0,0.0,0.24
H0461,47130471,1,0,PT,1,53,0,2.2,18.5,0.265,0.0,0.22000000000000003,3.7
H0461,47130471,1,1,CAR,1,21,0,2.48,18.5,0.105,0.0,0.248,3.7
H0461,47130471,1,2,SLOW_MODES,1,0,0,0.0,18.5,0.0,0.0,0.0,3.7
H0462,47130533,1,0,PT,1,144,60,15.0,36.0,0.72,1.0,1.5,7.2
H0462,47130533,1,1,CAR,1,54,0,5.39,36.0,0.27,0.0,0.5389999999999999,7.2
H0462,47130533,1,2,SLOW_MODES,1,0,0,0.0,36.0,0.0,0.0,0.0,7.2
H0463,47130611,1,0,PT,1,54,0,2.8,13.0,0.27,0.0,0.27999999999999997,2.6
H0463,47130611,1,1,CAR,1,18,0,2.12,13.0,0.09,0.0,0.21200000000000002,2.6
H0463,47130611,1,2,SLOW_MODES,1,0,0,0.0,13.0,0.0,0.0,0.0,2.6
H0464,47130729,0,0,PT,1,102,15,0.0,81.0,0.51,0.25,0.0,16.2
H0464,47130729,0,1,CAR,1,73,0,11.31,81.0,0.365,0.0,1.131,16.2
H0464,47130729,0,2,SLOW_MODES,1,0,0,0.0,81.0,0.0,0.0,0.0,16.2
H0465,50260144,1,0,PT,1,119,8,4.4,29.0,0.595,0.13333333333333333,0.44000000000000006,5.8
H0465,50260144,1,1,CAR,1,33,0,4.06,29.0,0.165,0.0,0.40599999999999997,5.8
H0465,50260144,1,2,SLOW_MODES,1,0,0,0.0,29.0,0.0,0.0,0.0,5.8
H0466,50260166,1,0,PT,1,156,36,49.8,106.0,0.78,0.6,4.9799999999999995,21.2
H0466,50260166,1,1,CAR,1,87,0,14.34,106.0,0.435,0.0,1.434,21.2
H0466,50260166,1,2,SLOW_MODES,1,0,0,0.0,106.0,0.0,0.0,0.0,21.2
H0467,50260181,0,0,PT,1,155,22,0.0,75.5,0.775,0.36666666666666664,0.0,15.1
H0467,50260181,0,1,CAR,1,64,0,10.49,75.5,0.32,0.0,1.049,15.1
H0467,50260181,0,2,SLOW_MODES,1,0,0,0.0,75.5,0.0,0.0,0.0,15.1
H0468,50260183,0,0,PT,1,172,30,0.0,193.0,0.86,0.5,0.0,38.6
H0468,50260183,0,1,CAR,1,142,0,25.99,193.0,0.71,0.0,2.5989999999999998,38.6
H0468,50260183,0,2,SLOW_MODES,1,0,0,0.0,193.0,0.0,0.0,0.0,38.6
H0469,50260275,1,0,PT,1,78,18,4.4,19.0,0.39,0.3,0.44000000000000006,3.8
H0469,50260275,1,1,CAR,1,27,0,2.98,19.0,0.135,0.0,0.298,3.8
H0469,50260275,1,2,SLOW_MODES,1,0,0,0.0,19.0,0.0,0.0,0.0,3.8
H0470,50260276,1,0,PT,1,84,0,7.3,20.0,0.42,0.0,0.73,4.0
H0470,50260276,1,1,CAR,1,30,0,3.31,20.0,0.15,0.0,0.331,4.0
H0470,50260276,1,2,SLOW_MODES,1,0,0,0.0,20.0,0.0,0.0,0.0,4.0
H0471,50270029,1,0,PT,1,58,51,5.3,12.0,0.29,0.85,0.53,2.4
H0471,50270029,1,1,CAR,1,20,0,2.32,12.0,0.1,0.0,0.23199999999999998,2.4
H0471,50270029,1,2,SLOW_MODES,1,0,0,0.0,12.0,0.0,0.0,0.0,2.4
H0472,50270030,0,0,PT,1,45,0,0.0,19.0,0.225,0.0,0.0,3.8
