ID,GROUP,SURVEY,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,CAR_AV,task_count,persona_source,purpose_text,first_class_text,ticket_text,who_text,luggage_text,age_text,sex_text,income_text,ga_text,origin_text,dest_text,survey_text,car_av_text
219,2,0,3,0,1,1,0,2,0,2,0,1,25,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,no luggage,age code 2,female,income code 2,does not have a GA travelcard,origin zone code 1,destination zone code 25,survey stratum 0,car is not available for this trip
220,2,0,3,0,1,1,0,2,1,2,0,25,22,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,no luggage,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 25,destination zone code 22,survey stratum 0,car is not available for this trip
221,2,0,3,0,1,1,0,4,0,2,0,2,22,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,no luggage,age code 4,female,income code 2,does not have a GA travelcard,origin zone code 2,destination zone code 22,survey stratum 0,car is available for this trip
222,2,0,3,0,1,1,0,1,1,1,0,25,1,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,no luggage,age code 1,male,income code 1,does not have a GA travelcard,origin zone code 25,destination zone code 1,survey stratum 0,car is not available for this trip
223,2,0,3,0,1,1,0,3,0,1,0,1,22,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,no luggage,age code 3,female,income code 1,does not have a GA travelcard,origin zone code 1,destination zone code 22,survey stratum 0,car is not available for this trip
224,2,0,3,0,1,1,0,3,1,2,0,10,25,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,no luggage,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 10,destination zone code 25,survey stratum 0,car is available for this trip
225,2,0,3,0,1,1,0,2,0,2,0,2,1,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,no luggage,age code 2,female,income code 2,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 0,car is not available for this trip
226,2,0,3,0,1,1,1,1,0,1,0,2,22,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,luggage code 1,age code 1,female,income code 1,does not have a GA travelcard,origin zone code 2,destination zone code 22,survey stratum 0,car is not available for this trip
227,2,0,3,0,1,1,1,1,1,1,0,1,17,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,luggage code 1,age code 1,male,income code 1,does not have a GA travelcard,origin zone code 1,destination zone code 17,survey stratum 0,car is not available for this trip
228,2,0,3,0,1,1,1,1,1,1,0,2,1,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,luggage code 1,age code 1,male,income code 1,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 0,car is not available for this trip
229,2,0,3,0,1,1,1,1,1,1,0,25,2,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,luggage code 1,age code 1,male,income code 1,does not have a GA travelcard,origin zone code 25,destination zone code 2,survey stratum 0,car is not available for this trip
230,2,0,3,0,1,1,1,2,0,1,0,17,1,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,luggage code 1,age code 2,female,income code 1,does not have a GA travelcard,origin zone code 17,destination zone code 1,survey stratum 0,car is not available for this trip
231,2,0,3,0,1,1,1,2,0,1,0,25,2,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,luggage code 1,age code 2,female,income code 1,does not have a GA travelcard,origin zone code 25,destination zone code 2,survey stratum 0,car is available for this trip
232,2,0,3,0,1,1,1,2,1,1,0,22,25,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,luggage code 1,age code 2,male,income code 1,does not have a GA travelcard,origin zone code 22,destination zone code 25,survey stratum 0,car is not available for this trip
233,2,0,3,0,1,1,1,2,1,1,0,25,22,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,luggage code 1,age code 2,male,income code 1,does not have a GA travelcard,origin zone code 25,destination zone code 22,survey stratum 0,car is not available for this trip
234,2,0,3,0,1,1,1,2,1,2,0,1,17,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,luggage code 1,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 1,destination zone code 17,survey stratum 0,car is not available for this trip
235,2,0,3,0,1,1,1,2,1,2,0,20,10,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,luggage code 1,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 20,destination zone code 10,survey stratum 0,car is available for this trip
236,2,0,3,0,1,1,1,3,0,1,0,20,1,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,luggage code 1,age code 3,female,income code 1,does not have a GA travelcard,origin zone code 20,destination zone code 1,survey stratum 0,car is not available for this trip
237,2,0,3,0,1,1,1,3,1,1,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,luggage code 1,age code 3,male,income code 1,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 0,car is available for this trip
238,2,0,3,0,1,1,1,3,1,2,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,luggage code 1,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 0,car is available for this trip
239,2,0,3,0,1,1,1,4,0,2,0,22,25,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,luggage code 1,age code 4,female,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 25,survey stratum 0,car is not available for this trip
240,2,0,3,0,1,1,1,4,0,2,0,22,25,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,luggage code 1,age code 4,female,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 25,survey stratum 0,car is available for this trip
241,2,0,3,0,1,1,1,4,0,2,0,25,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,luggage code 1,age code 4,female,income code 2,does not have a GA travelcard,origin zone code 25,destination zone code 1,survey stratum 0,car is available for this trip
242,2,0,3,0,1,1,1,4,0,2,0,25,22,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,luggage code 1,age code 4,female,income code 2,does not have a GA travelcard,origin zone code 25,destination zone code 22,survey stratum 0,car is available for this trip
243,2,0,3,0,1,1,1,4,0,4,0,1,2,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,luggage code 1,age code 4,female,income code 4,does not have a GA travelcard,origin zone code 1,destination zone code 2,survey stratum 0,car is not available for this trip
244,2,0,3,0,1,1,1,5,0,1,0,10,25,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,luggage code 1,age code 5,female,income code 1,does not have a GA travelcard,origin zone code 10,destination zone code 25,survey stratum 0,car is not available for this trip
245,2,0,3,0,1,1,1,5,0,1,0,25,2,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,luggage code 1,age code 5,female,income code 1,does not have a GA travelcard,origin zone code 25,destination zone code 2,survey stratum 0,car is available for this trip
246,2,0,3,0,1,1,1,5,0,2,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,luggage code 1,age code 5,female,income code 2,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 0,car is available for this trip
247,2,0,3,0,1,1,1,5,0,4,0,25,10,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,luggage code 1,age code 5,female,income code 4,does not have a GA travelcard,origin zone code 25,destination zone code 10,survey stratum 0,car is available for this trip
248,2,0,3,0,1,1,1,5,1,1,0,25,10,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,luggage code 1,age code 5,male,income code 1,does not have a GA travelcard,origin zone code 25,destination zone code 10,survey stratum 0,car is not available for this trip
249,2,0,3,0,1,1,1,6,1,2,0,25,22,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,luggage code 1,age code 6,male,income code 2,does not have a GA travelcard,origin zone code 25,destination zone code 22,survey stratum 0,car is not available for this trip
250,2,0,3,0,1,1,1,1,1,1,0,2,1,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,luggage code 1,age code 1,male,income code 1,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 0,car is not available for this trip
251,2,0,3,0,1,1,1,2,0,3,0,25,2,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,luggage code 1,age code 2,female,income code 3,does not have a GA travelcard,origin zone code 25,destination zone code 2,survey stratum 0,car is available for this trip
252,2,0,3,0,1,1,1,2,1,2,0,2,25,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,luggage code 1,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 2,destination zone code 25,survey stratum 0,car is available for this trip
253,2,0,3,0,1,1,1,2,1,4,0,1,25,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,luggage code 1,age code 2,male,income code 4,does not have a GA travelcard,origin zone code 1,destination zone code 25,survey stratum 0,car is not available for this trip
254,2,0,3,0,1,1,1,3,0,2,0,25,2,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,luggage code 1,age code 3,female,income code 2,does not have a GA travelcard,origin zone code 25,destination zone code 2,survey stratum 0,car is not available for this trip
255,2,0,3,0,1,1,1,3,0,3,0,1,2,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,luggage code 1,age code 3,female,income code 3,does not have a GA travelcard,origin zone code 1,destination zone code 2,survey stratum 0,car is available for this trip
256,2,0,3,0,1,1,1,3,0,4,0,22,2,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,luggage code 1,age code 3,female,income code 4,does not have a GA travelcard,origin zone code 22,destination zone code 2,survey stratum 0,car is available for this trip
257,2,0,3,0,1,1,1,4,1,2,0,1,10,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,luggage code 1,age code 4,male,income code 2,does not have a GA travelcard,origin zone code 1,destination zone code 10,survey stratum 0,car is available for this trip
258,2,0,3,0,1,1,1,3,0,2,0,22,1,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,luggage code 1,age code 3,female,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 0,car is not available for this trip
259,2,0,3,0,1,1,3,2,0,4,0,14,2,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,luggage code 3,age code 2,female,income code 4,does not have a GA travelcard,origin zone code 14,destination zone code 2,survey stratum 0,car is available for this trip
260,2,0,3,0,1,1,3,3,0,1,0,25,2,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,luggage code 3,age code 3,female,income code 1,does not have a GA travelcard,origin zone code 25,destination zone code 2,survey stratum 0,car is not available for this trip
261,2,0,3,0,1,1,3,4,1,1,0,25,22,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,luggage code 3,age code 4,male,income code 1,does not have a GA travelcard,origin zone code 25,destination zone code 22,survey stratum 0,car is not available for this trip
262,2,0,3,0,1,2,1,1,0,4,0,17,1,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 2,luggage code 1,age code 1,female,income code 4,does not have a GA travelcard,origin zone code 17,destination zone code 1,survey stratum 0,car is not available for this trip
263,2,0,3,0,2,1,0,1,1,4,0,1,25,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 2,payer code 1,no luggage,age code 1,male,income code 4,does not have a GA travelcard,origin zone code 1,destination zone code 25,survey stratum 0,car is not available for this trip
264,2,0,3,0,2,1,1,2,0,4,0,17,9,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 2,payer code 1,luggage code 1,age code 2,female,income code 4,does not have a GA travelcard,origin zone code 17,destination zone code 9,survey stratum 0,car is not available for this trip
265,2,0,3,0,2,1,1,4,1,4,0,25,22,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 2,payer code 1,luggage code 1,age code 4,male,income code 4,does not have a GA travelcard,origin zone code 25,destination zone code 22,survey stratum 0,car is available for this trip
266,2,0,3,0,2,1,1,5,1,2,0,25,22,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 2,payer code 1,luggage code 1,age code 5,male,income code 2,does not have a GA travelcard,origin zone code 25,destination zone code 22,survey stratum 0,car is available for this trip
267,2,0,3,0,2,1,1,1,0,4,0,2,22,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 2,payer code 1,luggage code 1,age code 1,female,income code 4,does not have a GA travelcard,origin zone code 2,destination zone code 22,survey stratum 0,car is not available for this trip
268,2,0,3,0,2,1,1,1,1,1,0,25,22,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 2,payer code 1,luggage code 1,age code 1,male,income code 1,does not have a GA travelcard,origin zone code 25,destination zone code 22,survey stratum 0,car is not available for this trip
