GROUP,SURVEY,SP,ID,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,TRAIN_AV,CAR_AV,SM_AV,TRAIN_TT,TRAIN_CO,TRAIN_HE,SM_TT,SM_CO,SM_HE,SM_SEATS,CAR_TT,CAR_CO,CHOICE,custom_id,task_position,task_id,TRAIN_COST_SCALED,SM_COST_SCALED,CAR_COST_SCALED,TRAIN_TIME_SCALED,SM_TIME_SCALED,CAR_TIME_SCALED,chosen_alternative_name
2,0,1,16,1,0,1,2,1,3,1,2,0,25,1,1,1,1,208,62,30,79,66,10,0,190,80,2,136,1,H0016_T01,0.62,0.66,0.8,2.08,0.79,1.9,SWISSMETRO
2,0,1,16,1,0,1,2,1,3,1,2,0,25,1,1,1,1,208,62,120,71,80,10,1,247,130,2,137,2,H0016_T02,0.62,0.8,1.3,2.08,0.71,2.47,SWISSMETRO
2,0,1,16,1,0,1,2,1,3,1,2,0,25,1,1,1,1,208,56,30,65,74,20,0,247,100,2,138,3,H0016_T03,0.56,0.74,1.0,2.08,0.65,2.47,SWISSMETRO
2,0,1,16,1,0,1,2,1,3,1,2,0,25,1,1,1,1,165,56,60,65,74,30,1,152,130,2,139,4,H0016_T04,0.56,0.74,1.3,1.65,0.65,1.52,SWISSMETRO
2,0,1,16,1,0,1,2,1,3,1,2,0,25,1,1,1,1,179,62,30,65,70,30,1,247,80,2,140,5,H0016_T05,0.62,0.7,0.8,1.79,0.65,2.47,SWISSMETRO
2,0,1,16,1,0,1,2,1,3,1,2,0,25,1,1,1,1,179,56,30,71,62,10,1,152,100,2,141,6,H0016_T06,0.56,0.62,1.0,1.79,0.71,1.52,SWISSMETRO
2,0,1,16,1,0,1,2,1,3,1,2,0,25,1,1,1,1,179,74,60,65,78,20,0,152,80,2,142,7,H0016_T07,0.74,0.78,0.8,1.79,0.65,1.52,SWISSMETRO
2,0,1,16,1,0,1,2,1,3,1,2,0,25,1,1,1,1,208,74,30,71,80,30,0,152,130,2,143,8,H0016_T08,0.74,0.8,1.3,2.08,0.71,1.52,SWISSMETRO
2,0,1,16,1,0,1,2,1,3,1,2,0,25,1,1,1,1,179,62,60,71,80,30,0,190,100,2,144,9,H0016_T09,0.62,0.8,1.0,1.79,0.71,1.9,SWISSMETRO
2,0,1,17,1,0,2,1,0,1,1,2,0,1,2,1,1,1,132,23,30,61,26,10,0,90,20,2,145,1,H0017_T01,0.23,0.26,0.2,1.32,0.61,0.9,SWISSMETRO
2,0,1,17,1,0,2,1,0,1,1,2,0,1,2,1,1,1,132,23,120,57,31,10,1,117,32,2,146,2,H0017_T02,0.23,0.31,0.32,1.32,0.57,1.17,SWISSMETRO
2,0,1,17,1,0,2,1,0,1,1,2,0,1,2,1,1,1,132,21,30,54,28,20,0,117,25,2,147,3,H0017_T03,0.21,0.28,0.25,1.32,0.54,1.17,SWISSMETRO
2,0,1,17,1,0,2,1,0,1,1,2,0,1,2,1,1,1,102,21,60,54,28,30,1,72,32,2,148,4,H0017_T04,0.21,0.28,0.32,1.02,0.54,0.72,SWISSMETRO
2,0,1,17,1,0,2,1,0,1,1,2,0,1,2,1,1,1,112,23,30,54,28,30,1,117,20,2,149,5,H0017_T05,0.23,0.28,0.2,1.12,0.54,1.17,SWISSMETRO
2,0,1,17,1,0,2,1,0,1,1,2,0,1,2,1,1,1,112,21,30,57,24,10,1,72,25,2,150,6,H0017_T06,0.21,0.24,0.25,1.12,0.57,0.72,SWISSMETRO
2,0,1,17,1,0,2,1,0,1,1,2,0,1,2,1,1,1,112,28,60,54,30,20,0,72,20,2,151,7,H0017_T07,0.28,0.3,0.2,1.12,0.54,0.72,SWISSMETRO
2,0,1,17,1,0,2,1,0,1,1,2,0,1,2,1,1,1,132,28,30,57,31,30,0,72,32,2,152,8,H0017_T08,0.28,0.31,0.32,1.32,0.57,0.72,SWISSMETRO
2,0,1,17,1,0,2,1,0,1,1,2,0,1,2,1,1,1,112,23,60,57,31,30,0,90,25,2,153,9,H0017_T09,0.23,0.31,0.25,1.12,0.57,0.9,SWISSMETRO
2,0,1,18,1,0,2,1,0,3,1,3,0,2,25,1,1,1,186,24,30,95,27,10,0,110,32,2,154,1,H0018_T01,0.24,0.27,0.32,1.86,0.95,1.1,SWISSMETRO
2,0,1,18,1,0,2,1,0,3,1,3,0,2,25,1,1,1,186,24,120,89,32,10,1,143,52,2,155,2,H0018_T02,0.24,0.32,0.52,1.86,0.89,1.43,SWISSMETRO
2,0,1,18,1,0,2,1,0,3,1,3,0,2,25,1,1,1,186,22,30,84,30,20,0,143,40,2,156,3,H0018_T03,0.22,0.3,0.4,1.86,0.84,1.43,SWISSMETRO
2,0,1,18,1,0,2,1,0,3,1,3,0,2,25,1,1,1,154,22,60,84,30,30,1,88,52,2,157,4,H0018_T04,0.22,0.3,0.52,1.54,0.84,0.88,SWISSMETRO
2,0,1,18,1,0,2,1,0,3,1,3,0,2,25,1,1,1,165,24,30,84,28,30,1,143,32,2,158,5,H0018_T05,0.24,0.28,0.32,1.65,0.84,1.43,SWISSMETRO
2,0,1,18,1,0,2,1,0,3,1,3,0,2,25,1,1,1,165,22,30,89,25,10,1,88,40,2,159,6,H0018_T06,0.22,0.25,0.4,1.65,0.89,0.88,SWISSMETRO
2,0,1,18,1,0,2,1,0,3,1,3,0,2,25,1,1,1,165,29,60,84,30,20,0,88,32,2,160,7,H0018_T07,0.29,0.3,0.32,1.65,0.84,0.88,SWISSMETRO
2,0,1,18,1,0,2,1,0,3,1,3,0,2,25,1,1,1,186,29,30,89,32,30,0,88,52,2,161,8,H0018_T08,0.29,0.32,0.52,1.86,0.89,0.88,SWISSMETRO
2,0,1,18,1,0,2,1,0,3,1,3,0,2,25,1,1,1,165,24,60,89,32,30,0,110,40,2,162,9,H0018_T09,0.24,0.32,0.4,1.65,0.89,1.1,SWISSMETRO
2,0,1,19,1,0,2,1,1,1,0,1,0,1,17,1,1,1,212,26,120,121,27,30,1,1200,10,3,163,1,H0019_T01,0.26,0.27,0.1,2.12,1.21,12.0,CAR
2,0,1,19,1,0,2,1,1,1,0,1,0,1,17,1,1,1,177,20,60,128,23,10,0,1560,13,1,164,2,H0019_T02,0.2,0.23,0.13,1.77,1.28,15.6,TRAIN
2,0,1,19,1,0,2,1,1,1,0,1,0,1,17,1,1,1,159,20,120,124,22,30,0,1560,8,3,165,3,H0019_T03,0.2,0.22,0.08,1.59,1.24,15.6,CAR
2,0,1,19,1,0,2,1,1,1,0,1,0,1,17,1,1,1,212,20,120,128,23,20,1,960,8,3,166,4,H0019_T04,0.2,0.23,0.08,2.12,1.28,9.6,CAR
2,0,1,19,1,0,2,1,1,1,0,1,0,1,17,1,1,1,177,22,120,128,24,30,0,960,13,1,167,5,H0019_T05,0.22,0.24,0.13,1.77,1.28,9.6,TRAIN
2,0,1,19,1,0,2,1,1,1,0,1,0,1,17,1,1,1,159,22,60,128,24,20,1,1560,10,1,168,6,H0019_T06,0.22,0.24,0.1,1.59,1.28,15.6,TRAIN
2,0,1,19,1,0,2,1,1,1,0,1,0,1,17,1,1,1,159,26,60,124,28,10,1,1200,8,2,169,7,H0019_T07,0.26,0.28,0.08,1.59,1.24,12.0,SWISSMETRO
2,0,1,19,1,0,2,1,1,1,0,1,0,1,17,1,1,1,159,22,120,121,25,20,0,1200,13,2,170,8,H0019_T08,0.22,0.25,0.13,1.59,1.21,12.0,SWISSMETRO
2,0,1,19,1,0,2,1,1,1,0,1,0,1,17,1,1,1,177,26,30,128,31,20,1,1200,13,1,171,9,H0019_T09,0.26,0.31,0.13,1.77,1.28,12.0,TRAIN
2,0,1,20,1,0,2,2,1,2,0,1,0,1,2,1,1,1,179,31,120,96,32,30,1,110,30,2,172,1,H0020_T01,0.31,0.32,0.3,1.79,0.96,1.1,SWISSMETRO
2,0,1,20,1,0,2,2,1,2,0,1,0,1,2,1,1,1,137,23,120,99,27,30,0,143,24,2,173,2,H0020_T02,0.23,0.27,0.24,1.37,0.99,1.43,SWISSMETRO
2,0,1,20,1,0,2,2,1,2,0,1,0,1,2,1,1,1,179,23,120,103,28,20,1,88,24,3,174,3,H0020_T03,0.23,0.28,0.24,1.79,1.03,0.88,CAR
2,0,1,20,1,0,2,2,1,2,0,1,0,1,2,1,1,1,151,23,60,103,28,10,0,143,39,2,175,4,H0020_T04,0.23,0.28,0.39,1.51,1.03,1.43,SWISSMETRO
2,0,1,20,1,0,2,2,1,2,0,1,0,1,2,1,1,1,151,26,120,103,28,30,0,88,39,2,176,5,H0020_T05,0.26,0.28,0.39,1.51,1.03,0.88,SWISSMETRO
2,0,1,20,1,0,2,2,1,2,0,1,0,1,2,1,1,1,137,26,60,103,28,20,1,143,30,2,177,6,H0020_T06,0.26,0.28,0.3,1.37,1.03,1.43,SWISSMETRO
2,0,1,20,1,0,2,2,1,2,0,1,0,1,2,1,1,1,137,31,60,99,34,10,1,110,24,2,178,7,H0020_T07,0.31,0.34,0.24,1.37,0.99,1.1,SWISSMETRO
2,0,1,20,1,0,2,2,1,2,0,1,0,1,2,1,1,1,137,26,120,96,30,20,0,110,39,2,179,8,H0020_T08,0.26,0.3,0.39,1.37,0.96,1.1,SWISSMETRO
2,0,1,20,1,0,2,2,1,2,0,1,0,1,2,1,1,1,151,31,30,103,38,20,1,110,39,2,180,9,H0020_T09,0.31,0.38,0.39,1.51,1.03,1.1,SWISSMETRO
2,0,1,21,1,0,3,1,0,2,1,4,0,25,2,1,0,1,133,96,120,57,106,20,0,0,0,2,181,1,H0021_T01,0.96,1.06,0.0,1.33,0.57,0.0,SWISSMETRO
2,0,1,21,1,0,3,1,0,2,1,4,0,25,2,1,0,1,122,96,30,52,99,10,0,0,0,2,182,2,H0021_T02,0.96,0.99,0.0,1.22,0.52,0.0,SWISSMETRO
2,0,1,21,1,0,3,1,0,2,1,4,0,25,2,1,0,1,154,96,60,63,123,30,0,0,0,1,183,3,H0021_T03,0.96,1.23,0.0,1.54,0.63,0.0,TRAIN
2,0,1,21,1,0,3,1,0,2,1,4,0,25,2,1,0,1,122,80,30,57,106,20,0,0,0,2,184,4,H0021_T04,0.8,1.06,0.0,1.22,0.57,0.0,SWISSMETRO
2,0,1,21,1,0,3,1,0,2,1,4,0,25,2,1,0,1,154,72,60,57,83,20,0,0,0,2,185,5,H0021_T05,0.72,0.83,0.0,1.54,0.57,0.0,SWISSMETRO
2,0,1,21,1,0,3,1,0,2,1,4,0,25,2,1,0,1,133,72,120,52,99,10,0,0,0,2,186,6,H0021_T06,0.72,0.99,0.0,1.33,0.52,0.0,SWISSMETRO
2,0,1,21,1,0,3,1,0,2,1,4,0,25,2,1,0,1,122,96,120,63,123,10,0,0,0,2,187,7,H0021_T07,0.96,1.23,0.0,1.22,0.63,0.0,SWISSMETRO
2,0,1,21,1,0,3,1,0,2,1,4,0,25,2,1,0,1,122,72,30,63,86,30,0,0,0,2,188,8,H0021_T08,0.72,0.86,0.0,1.22,0.63,0.0,SWISSMETRO
2,0,1,21,1,0,3,1,0,2,1,4,0,25,2,1,0,1,154,80,60,52,91,10,0,0,0,2,189,9,H0021_T09,0.8,0.91,0.0,1.54,0.52,0.0,SWISSMETRO
2,0,1,22,1,0,3,2,0,5,1,3,0,22,2,1,1,1,108,52,30,43,62,10,0,70,36,3,190,1,H0022_T01,0.52,0.62,0.36,1.08,0.43,0.7,CAR
2,0,1,22,1,0,3,2,0,5,1,3,0,22,2,1,1,1,108,52,120,39,80,10,1,91,58,1,191,2,H0022_T02,0.52,0.8,0.58,1.08,0.39,0.91,TRAIN
2,0,1,22,1,0,3,2,0,5,1,3,0,22,2,1,1,1,108,47,30,36,71,20,0,91,45,1,192,3,H0022_T03,0.47,0.71,0.45,1.08,0.36,0.91,TRAIN
2,0,1,22,1,0,3,2,0,5,1,3,0,22,2,1,1,1,87,47,60,36,71,30,1,56,58,1,193,4,H0022_T04,0.47,0.71,0.58,0.87,0.36,0.56,TRAIN
2,0,1,22,1,0,3,2,0,5,1,3,0,22,2,1,1,1,94,52,30,36,65,30,1,91,36,3,194,5,H0022_T05,0.52,0.65,0.36,0.94,0.36,0.91,CAR
2,0,1,22,1,0,3,2,0,5,1,3,0,22,2,1,1,1,94,47,30,39,57,10,1,56,45,1,195,6,H0022_T06,0.47,0.57,0.45,0.94,0.39,0.56,TRAIN
2,0,1,22,1,0,3,2,0,5,1,3,0,22,2,1,1,1,94,62,60,36,71,20,0,56,36,3,196,7,H0022_T07,0.62,0.71,0.36,0.94,0.36,0.56,CAR
2,0,1,22,1,0,3,2,0,5,1,3,0,22,2,1,1,1,108,62,30,39,76,30,0,56,58,3,197,8,H0022_T08,0.62,0.76,0.58,1.08,0.39,0.56,CAR
2,0,1,22,1,0,3,2,0,5,1,3,0,22,2,1,1,1,94,52,60,39,80,30,0,70,45,3,198,9,H0022_T09,0.52,0.8,0.45,0.94,0.39,0.7,CAR
2,0,1,23,1,0,3,2,1,2,1,2,0,15,1,1,1,1,102,54,120,49,68,20,0,78,50,2,199,1,H0023_T01,0.54,0.68,0.5,1.02,0.49,0.78,SWISSMETRO
2,0,1,23,1,0,3,2,1,2,1,2,0,15,1,1,1,1,95,54,30,46,63,10,0,78,65,2,200,2,H0023_T02,0.54,0.63,0.65,0.95,0.46,0.78,SWISSMETRO
2,0,1,23,1,0,3,2,1,2,1,2,0,15,1,1,1,1,116,54,60,53,83,30,0,78,40,1,201,3,H0023_T03,0.54,0.83,0.4,1.16,0.53,0.78,TRAIN
2,0,1,23,1,0,3,2,1,2,1,2,0,15,1,1,1,1,95,45,30,49,70,20,0,48,40,1,202,4,H0023_T04,0.45,0.7,0.4,0.95,0.49,0.48,TRAIN
2,0,1,23,1,0,3,2,1,2,1,2,0,15,1,1,1,1,116,40,60,49,50,20,0,60,65,2,203,5,H0023_T05,0.4,0.5,0.65,1.16,0.49,0.6,SWISSMETRO
2,0,1,23,1,0,3,2,1,2,1,2,0,15,1,1,1,1,102,40,120,46,63,10,0,60,40,2,204,6,H0023_T06,0.4,0.63,0.4,1.02,0.46,0.6,SWISSMETRO
2,0,1,23,1,0,3,2,1,2,1,2,0,15,1,1,1,1,95,54,120,53,83,10,0,48,50,1,205,7,H0023_T07,0.54,0.83,0.5,0.95,0.53,0.48,TRAIN
2,0,1,23,1,0,3,2,1,2,1,2,0,15,1,1,1,1,95,40,30,53,52,30,0,60,50,1,206,8,H0023_T08,0.4,0.52,0.5,0.95,0.53,0.6,TRAIN
2,0,1,23,1,0,3,2,1,2,1,2,0,15,1,1,1,1,116,45,60,46,58,10,0,48,50,2,207,9,H0023_T09,0.45,0.58,0.5,1.16,0.46,0.48,SWISSMETRO
2,0,1,24,1,0,3,2,1,3,1,2,0,17,2,1,0,1,210,118,120,60,128,30,1,0,0,2,208,1,H0024_T01,1.18,1.28,0.0,2.1,0.6,0.0,SWISSMETRO
2,0,1,24,1,0,3,2,1,3,1,2,0,17,2,1,0,1,164,88,120,66,103,30,0,0,0,2,209,2,H0024_T02,0.88,1.03,0.0,1.64,0.66,0.0,SWISSMETRO
2,0,1,24,1,0,3,2,1,3,1,2,0,17,2,1,0,1,210,88,120,74,108,20,1,0,0,2,210,3,H0024_T03,0.88,1.08,0.0,2.1,0.74,0.0,SWISSMETRO
2,0,1,24,1,0,3,2,1,3,1,2,0,17,2,1,0,1,179,88,60,74,108,10,0,0,0,2,211,4,H0024_T04,0.88,1.08,0.0,1.79,0.74,0.0,SWISSMETRO
2,0,1,24,1,0,3,2,1,3,1,2,0,17,2,1,0,1,179,98,120,74,111,30,0,0,0,2,212,5,H0024_T05,0.98,1.11,0.0,1.79,0.74,0.0,SWISSMETRO
2,0,1,24,1,0,3,2,1,3,1,2,0,17,2,1,0,1,164,98,60,74,111,20,1,0,0,2,213,6,H0024_T06,0.98,1.11,0.0,1.64,0.74,0.0,SWISSMETRO
2,0,1,24,1,0,3,2,1,3,1,2,0,17,2,1,0,1,164,118,60,66,132,10,1,0,0,2,214,7,H0024_T07,1.18,1.32,0.0,1.64,0.66,0.0,SWISSMETRO
2,0,1,24,1,0,3,2,1,3,1,2,0,17,2,1,0,1,164,98,120,60,116,20,0,0,0,2,215,8,H0024_T08,0.98,1.16,0.0,1.64,0.6,0.0,SWISSMETRO
2,0,1,24,1,0,3,2,1,3,1,2,0,17,2,1,0,1,179,118,30,74,161,20,1,0,0,1,216,9,H0024_T09,1.18,1.61,0.0,1.79,0.74,0.0,TRAIN
2,0,1,25,1,0,3,2,1,3,1,3,0,2,17,1,1,1,179,119,120,66,139,20,0,182,90,3,217,1,H0025_T01,1.19,1.39,0.9,1.79,0.66,1.82,CAR
2,0,1,25,1,0,3,2,1,3,1,3,0,2,17,1,1,1,164,99,30,66,139,20,0,112,72,3,218,2,H0025_T02,0.99,1.39,0.72,1.64,0.66,1.12,CAR
2,0,1,25,1,0,3,2,1,3,1,3,0,2,17,1,1,1,164,119,30,60,128,10,0,182,117,2,219,3,H0025_T03,1.19,1.28,1.17,1.64,0.6,1.82,SWISSMETRO
2,0,1,25,1,0,3,2,1,3,1,3,0,2,17,1,1,1,210,119,60,74,161,30,0,182,72,2,220,4,H0025_T04,1.19,1.61,0.72,2.1,0.74,1.82,SWISSMETRO
2,0,1,25,1,0,3,2,1,3,1,3,0,2,17,1,1,1,210,89,60,66,106,20,0,140,117,2,221,5,H0025_T05,0.89,1.06,1.17,2.1,0.66,1.4,SWISSMETRO
2,0,1,25,1,0,3,2,1,3,1,3,0,2,17,1,1,1,179,89,120,60,128,10,0,140,72,2,222,6,H0025_T06,0.89,1.28,0.72,1.79,0.6,1.4,SWISSMETRO
2,0,1,25,1,0,3,2,1,3,1,3,0,2,17,1,1,1,164,119,120,74,161,10,0,112,90,3,223,7,H0025_T07,1.19,1.61,0.9,1.64,0.74,1.12,CAR
2,0,1,25,1,0,3,2,1,3,1,3,0,2,17,1,1,1,164,89,30,74,111,30,0,140,90,3,224,8,H0025_T08,0.89,1.11,0.9,1.64,0.74,1.4,CAR
2,0,1,25,1,0,3,2,1,3,1,3,0,2,17,1,1,1,210,99,60,60,123,10,0,112,90,3,225,9,H0025_T09,0.99,1.23,0.9,2.1,0.6,1.12,CAR
2,0,1,26,1,0,4,2,0,3,1,2,0,25,1,1,1,1,233,74,30,77,84,10,0,190,44,2,226,1,H0026_T01,0.74,0.84,0.44,2.33,0.77,1.9,SWISSMETRO
2,0,1,26,1,0,4,2,0,3,1,2,0,25,1,1,1,1,233,74,120,67,104,10,1,247,71,2,227,2,H0026_T02,0.74,1.04,0.71,2.33,0.67,2.47,SWISSMETRO
2,0,1,26,1,0,4,2,0,3,1,2,0,25,1,1,1,1,233,67,30,59,97,20,0,247,55,2,228,3,H0026_T03,0.67,0.97,0.55,2.33,0.59,2.47,SWISSMETRO
2,0,1,26,1,0,4,2,0,3,1,2,0,25,1,1,1,1,177,67,60,59,97,30,1,152,71,2,229,4,H0026_T04,0.67,0.97,0.71,1.77,0.59,1.52,SWISSMETRO
2,0,1,26,1,0,4,2,0,3,1,2,0,25,1,1,1,1,196,74,30,59,87,30,1,247,44,2,230,5,H0026_T05,0.74,0.87,0.44,1.96,0.59,2.47,SWISSMETRO
2,0,1,26,1,0,4,2,0,3,1,2,0,25,1,1,1,1,196,67,30,67,77,10,1,152,55,2,231,6,H0026_T06,0.67,0.77,0.55,1.96,0.67,1.52,SWISSMETRO
2,0,1,26,1,0,4,2,0,3,1,2,0,25,1,1,1,1,196,89,60,59,97,20,0,152,44,2,232,7,H0026_T07,0.89,0.97,0.44,1.96,0.59,1.52,SWISSMETRO
2,0,1,26,1,0,4,2,0,3,1,2,0,25,1,1,1,1,233,89,30,67,100,30,0,152,71,2,233,8,H0026_T08,0.89,1.0,0.71,2.33,0.67,1.52,SWISSMETRO
2,0,1,26,1,0,4,2,0,3,1,2,0,25,1,1,1,1,196,74,60,67,104,30,0,190,55,2,234,9,H0026_T09,0.74,1.04,0.55,1.96,0.67,1.9,SWISSMETRO
2,0,1,27,1,0,4,2,1,2,1,2,0,22,2,1,0,1,86,36,120,31,46,20,0,0,0,2,235,1,H0027_T01,0.36,0.46,0.0,0.86,0.31,0.0,SWISSMETRO
2,0,1,27,1,0,4,2,1,2,1,2,0,22,2,1,0,1,79,36,30,28,41,10,0,0,0,2,236,2,H0027_T02,0.36,0.41,0.0,0.79,0.28,0.0,SWISSMETRO
2,0,1,27,1,0,4,2,1,2,1,2,0,22,2,1,0,1,100,36,60,35,52,30,0,0,0,2,237,3,H0027_T03,0.36,0.52,0.0,1.0,0.35,0.0,SWISSMETRO
2,0,1,27,1,0,4,2,1,2,1,2,0,22,2,1,0,1,79,30,30,31,46,20,0,0,0,2,238,4,H0027_T04,0.3,0.46,0.0,0.79,0.31,0.0,SWISSMETRO
2,0,1,27,1,0,4,2,1,2,1,2,0,22,2,1,0,1,100,27,60,31,31,20,0,0,0,2,239,5,H0027_T05,0.27,0.31,0.0,1.0,0.31,0.0,SWISSMETRO
2,0,1,27,1,0,4,2,1,2,1,2,0,22,2,1,0,1,86,27,120,28,41,10,0,0,0,2,240,6,H0027_T06,0.27,0.41,0.0,0.86,0.28,0.0,SWISSMETRO
2,0,1,27,1,0,4,2,1,2,1,2,0,22,2,1,0,1,79,36,120,35,52,10,0,0,0,2,241,7,H0027_T07,0.36,0.52,0.0,0.79,0.35,0.0,SWISSMETRO
2,0,1,27,1,0,4,2,1,2,1,2,0,22,2,1,0,1,79,27,30,35,34,30,0,0,0,2,242,8,H0027_T08,0.27,0.34,0.0,0.79,0.35,0.0,SWISSMETRO
2,0,1,27,1,0,4,2,1,2,1,2,0,22,2,1,0,1,100,30,60,28,38,10,0,0,0,2,243,9,H0027_T09,0.3,0.38,0.0,1.0,0.28,0.0,SWISSMETRO
2,0,1,28,1,0,5,1,1,5,1,1,0,25,23,1,0,1,92,60,120,68,65,20,0,0,0,2,244,1,H0028_T01,0.6,0.65,0.0,0.92,0.68,0.0,SWISSMETRO
2,0,1,28,1,0,5,1,1,5,1,1,0,25,23,1,0,1,108,60,60,70,80,30,0,0,0,2,245,2,H0028_T02,0.6,0.8,0.0,1.08,0.7,0.0,SWISSMETRO
2,0,1,28,1,0,5,1,1,5,1,1,0,25,23,1,0,1,84,60,30,66,60,10,0,0,0,2,246,3,H0028_T03,0.6,0.6,0.0,0.84,0.66,0.0,SWISSMETRO
2,0,1,28,1,0,5,1,1,5,1,1,0,25,23,1,0,1,84,50,30,68,80,20,0,0,0,1,247,4,H0028_T04,0.5,0.8,0.0,0.84,0.68,0.0,TRAIN
2,0,1,28,1,0,5,1,1,5,1,1,0,25,23,1,0,1,108,45,60,68,60,20,0,0,0,2,248,5,H0028_T05,0.45,0.6,0.0,1.08,0.68,0.0,SWISSMETRO
2,0,1,28,1,0,5,1,1,5,1,1,0,25,23,1,0,1,84,60,120,70,80,10,0,0,0,2,249,6,H0028_T06,0.6,0.8,0.0,0.84,0.7,0.0,SWISSMETRO
2,0,1,28,1,0,5,1,1,5,1,1,0,25,23,1,0,1,92,45,120,66,80,10,0,0,0,1,250,7,H0028_T07,0.45,0.8,0.0,0.92,0.66,0.0,TRAIN
2,0,1,28,1,0,5,1,1,5,1,1,0,25,23,1,0,1,108,50,60,66,65,10,0,0,0,2,251,8,H0028_T08,0.5,0.65,0.0,1.08,0.66,0.0,SWISSMETRO
2,0,1,28,1,0,5,1,1,5,1,1,0,25,23,1,0,1,84,45,30,70,65,30,0,0,0,1,252,9,H0028_T09,0.45,0.65,0.0,0.84,0.7,0.0,TRAIN
2,0,1,29,1,0,5,1,1,3,0,2,0,2,22,1,1,1,110,60,120,55,65,20,0,91,80,1,253,1,H0029_T01,0.6,0.65,0.8,1.1,0.55,0.91,TRAIN
2,0,1,29,1,0,5,1,1,3,0,2,0,2,22,1,1,1,103,60,30,52,60,10,0,91,104,2,254,2,H0029_T02,0.6,0.6,1.04,1.03,0.52,0.91,SWISSMETRO
2,0,1,29,1,0,5,1,1,3,0,2,0,2,22,1,1,1,124,60,60,59,80,30,0,91,64,1,255,3,H0029_T03,0.6,0.8,0.64,1.24,0.59,0.91,TRAIN
2,0,1,29,1,0,5,1,1,3,0,2,0,2,22,1,1,1,103,50,30,55,80,20,0,56,64,1,256,4,H0029_T04,0.5,0.8,0.64,1.03,0.55,0.56,TRAIN
2,0,1,29,1,0,5,1,1,3,0,2,0,2,22,1,1,1,124,45,60,55,60,20,0,70,104,1,257,5,H0029_T05,0.45,0.6,1.04,1.24,0.55,0.7,TRAIN
2,0,1,29,1,0,5,1,1,3,0,2,0,2,22,1,1,1,110,45,120,52,80,10,0,70,64,2,258,6,H0029_T06,0.45,0.8,0.64,1.1,0.52,0.7,SWISSMETRO
2,0,1,29,1,0,5,1,1,3,0,2,0,2,22,1,1,1,103,60,120,59,80,10,0,56,80,2,259,7,H0029_T07,0.6,0.8,0.8,1.03,0.59,0.56,SWISSMETRO
2,0,1,29,1,0,5,1,1,3,0,2,0,2,22,1,1,1,103,45,30,59,65,30,0,70,80,1,260,8,H0029_T08,0.45,0.65,0.8,1.03,0.59,0.7,TRAIN
2,0,1,29,1,0,5,1,1,3,0,2,0,2,22,1,1,1,124,50,60,52,65,10,0,56,80,2,261,9,H0029_T09,0.5,0.65,0.8,1.24,0.52,0.56,SWISSMETRO
2,0,1,30,1,0,5,2,1,2,1,2,0,22,2,1,1,1,118,60,120,46,60,30,1,70,27,2,262,1,H0030_T01,0.6,0.6,0.27,1.18,0.46,0.7,SWISSMETRO
2,0,1,30,1,0,5,2,1,2,1,2,0,22,2,1,1,1,97,45,120,49,60,30,0,91,22,2,263,2,H0030_T02,0.45,0.6,0.22,0.97,0.49,0.91,SWISSMETRO
2,0,1,30,1,0,5,2,1,2,1,2,0,22,2,1,1,1,118,45,120,53,65,20,1,56,22,2,264,3,H0030_T03,0.45,0.65,0.22,1.18,0.53,0.56,SWISSMETRO
2,0,1,30,1,0,5,2,1,2,1,2,0,22,2,1,1,1,104,45,60,53,65,10,0,91,35,2,265,4,H0030_T04,0.45,0.65,0.35,1.04,0.53,0.91,SWISSMETRO
2,0,1,30,1,0,5,2,1,2,1,2,0,22,2,1,1,1,104,50,120,53,60,30,0,56,35,2,266,5,H0030_T05,0.5,0.6,0.35,1.04,0.53,0.56,SWISSMETRO
2,0,1,30,1,0,5,2,1,2,1,2,0,22,2,1,1,1,97,50,60,53,60,20,1,91,27,2,267,6,H0030_T06,0.5,0.6,0.27,0.97,0.53,0.91,SWISSMETRO
2,0,1,30,1,0,5,2,1,2,1,2,0,22,2,1,1,1,97,60,60,49,65,10,1,70,22,2,268,7,H0030_T07,0.6,0.65,0.22,0.97,0.49,0.7,SWISSMETRO
2,0,1,30,1,0,5,2,1,2,1,2,0,22,2,1,1,1,97,50,120,46,65,20,0,70,35,2,269,8,H0030_T08,0.5,0.65,0.35,0.97,0.46,0.7,SWISSMETRO
2,0,1,30,1,0,5,2,1,2,1,2,0,22,2,1,1,1,104,60,30,53,80,20,1,70,35,2,270,9,H0030_T09,0.6,0.8,0.35,1.04,0.53,0.7,SWISSMETRO
2,0,1,31,1,0,5,2,1,3,1,3,0,17,2,1,1,1,182,60,120,69,65,20,0,182,80,2,271,1,H0031_T01,0.6,0.65,0.8,1.82,0.69,1.82,SWISSMETRO
2,0,1,31,1,0,5,2,1,3,1,3,0,17,2,1,1,1,165,60,30,63,60,10,0,182,104,2,272,2,H0031_T02,0.6,0.6,1.04,1.65,0.63,1.82,SWISSMETRO
2,0,1,31,1,0,5,2,1,3,1,3,0,17,2,1,1,1,215,60,60,77,80,30,0,182,64,2,273,3,H0031_T03,0.6,0.8,0.64,2.15,0.77,1.82,SWISSMETRO
