custom_id,ID,mode_id,alternative_name,CHOICE,choice,availability,travel_time,travel_cost,headway,seat_configuration,travel_time_hundredth,travel_cost_hundredth,GROUP,SURVEY,SP,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,CAR_AV
71,8,3,CAR,2,0,1,100,30,0,0,1.0,0.3,2,0,1,1,0,1,1,1,4,1,3,0,1,17,1
72,8,1,TRAIN,2,0,1,126,22,60,0,1.26,0.22,2,0,1,1,0,1,1,1,4,1,3,0,1,17,1
72,8,2,SWISSMETRO,2,1,1,53,28,10,0,0.53,0.28,2,0,1,1,0,1,1,1,4,1,3,0,1,17,1
72,8,3,CAR,2,0,1,80,30,0,0,0.8,0.3,2,0,1,1,0,1,1,1,4,1,3,0,1,17,1
73,9,1,TRAIN,2,0,1,116,24,30,0,1.16,0.24,2,0,1,1,0,1,1,1,2,1,2,0,17,1,1
73,9,2,SWISSMETRO,2,1,1,53,28,10,0,0.53,0.28,2,0,1,1,0,1,1,1,2,1,2,0,17,1,1
73,9,3,CAR,2,0,1,60,32,0,0,0.6,0.32,2,0,1,1,0,1,1,1,2,1,2,0,17,1,1
74,9,1,TRAIN,2,0,1,116,22,30,0,1.16,0.22,2,0,1,1,0,1,1,1,2,1,2,0,17,1,1
74,9,2,SWISSMETRO,2,1,1,46,32,20,0,0.46,0.32,2,0,1,1,0,1,1,1,2,1,2,0,17,1,1
74,9,3,CAR,2,0,1,78,40,0,0,0.78,0.4,2,0,1,1,0,1,1,1,2,1,2,0,17,1,1
75,9,1,TRAIN,2,0,1,116,24,120,0,1.16,0.24,2,0,1,1,0,1,1,1,2,1,2,0,17,1,1
75,9,2,SWISSMETRO,2,1,1,49,36,10,1,0.49,0.36,2,0,1,1,0,1,1,1,2,1,2,0,17,1,1
75,9,3,CAR,2,0,1,78,52,0,0,0.78,0.52,2,0,1,1,0,1,1,1,2,1,2,0,17,1,1
76,9,1,TRAIN,2,0,1,95,22,60,0,0.95,0.22,2,0,1,1,0,1,1,1,2,1,2,0,17,1,1
76,9,2,SWISSMETRO,2,1,1,46,32,30,1,0.46,0.32,2,0,1,1,0,1,1,1,2,1,2,0,17,1,1
76,9,3,CAR,2,0,1,48,52,0,0,0.48,0.52,2,0,1,1,0,1,1,1,2,1,2,0,17,1,1
77,9,1,TRAIN,2,0,1,102,24,30,0,1.02,0.24,2,0,1,1,0,1,1,1,2,1,2,0,17,1,1
77,9,2,SWISSMETRO,2,1,1,46,29,30,1,0.46,0.29,2,0,1,1,0,1,1,1,2,1,2,0,17,1,1
77,9,3,CAR,2,0,1,78,32,0,0,0.78,0.32,2,0,1,1,0,1,1,1,2,1,2,0,17,1,1
78,9,1,TRAIN,2,0,1,102,29,60,0,1.02,0.29,2,0,1,1,0,1,1,1,2,1,2,0,17,1,1
78,9,2,SWISSMETRO,2,1,1,46,32,20,0,0.46,0.32,2,0,1,1,0,1,1,1,2,1,2,0,17,1,1
78,9,3,CAR,2,0,1,48,32,0,0,0.48,0.32,2,0,1,1,0,1,1,1,2,1,2,0,17,1,1
79,9,1,TRAIN,2,0,1,102,22,30,0,1.02,0.22,2,0,1,1,0,1,1,1,2,1,2,0,17,1,1
79,9,2,SWISSMETRO,2,1,1,49,25,10,1,0.49,0.25,2,0,1,1,0,1,1,1,2,1,2,0,17,1,1
79,9,3,CAR,2,0,1,48,40,0,0,0.48,0.4,2,0,1,1,0,1,1,1,2,1,2,0,17,1,1
80,9,1,TRAIN,2,0,1,102,24,60,0,1.02,0.24,2,0,1,1,0,1,1,1,2,1,2,0,17,1,1
80,9,2,SWISSMETRO,2,1,1,49,36,30,0,0.49,0.36,2,0,1,1,0,1,1,1,2,1,2,0,17,1,1
80,9,3,CAR,2,0,1,60,40,0,0,0.6,0.4,2,0,1,1,0,1,1,1,2,1,2,0,17,1,1
81,9,1,TRAIN,2,0,1,116,29,30,0,1.16,0.29,2,0,1,1,0,1,1,1,2,1,2,0,17,1,1
81,9,2,SWISSMETRO,2,1,1,49,35,30,0,0.49,0.35,2,0,1,1,0,1,1,1,2,1,2,0,17,1,1
81,9,3,CAR,2,0,1,48,52,0,0,0.48,0.52,2,0,1,1,0,1,1,1,2,1,2,0,17,1,1
82,10,1,TRAIN,2,0,1,131,42,120,0,1.31,0.42,2,0,1,1,0,1,2,1,2,0,1,0,2,1,0
82,10,2,SWISSMETRO,2,1,1,59,46,30,1,0.59,0.46,2,0,1,1,0,1,2,1,2,0,1,0,2,1,0
82,10,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,1,0,1,2,1,2,0,1,0,2,1,0
83,10,1,TRAIN,1,1,1,110,31,120,0,1.1,0.31,2,0,1,1,0,1,2,1,2,0,1,0,2,1,0
83,10,2,SWISSMETRO,1,0,1,62,38,30,0,0.62,0.38,2,0,1,1,0,1,2,1,2,0,1,0,2,1,0
83,10,3,CAR,1,0,0,0,0,0,0,0.0,0.0,2,0,1,1,0,1,2,1,2,0,1,0,2,1,0
84,10,1,TRAIN,2,0,1,131,31,120,0,1.31,0.31,2,0,1,1,0,1,2,1,2,0,1,0,2,1,0
84,10,2,SWISSMETRO,2,1,1,66,40,20,1,0.66,0.4,2,0,1,1,0,1,2,1,2,0,1,0,2,1,0
84,10,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,1,0,1,2,1,2,0,1,0,2,1,0
85,10,1,TRAIN,2,0,1,117,31,60,0,1.17,0.31,2,0,1,1,0,1,2,1,2,0,1,0,2,1,0
85,10,2,SWISSMETRO,2,1,1,66,40,10,0,0.66,0.4,2,0,1,1,0,1,2,1,2,0,1,0,2,1,0
85,10,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,1,0,1,2,1,2,0,1,0,2,1,0
86,10,1,TRAIN,2,0,1,117,35,120,0,1.17,0.35,2,0,1,1,0,1,2,1,2,0,1,0,2,1,0
86,10,2,SWISSMETRO,2,1,1,66,42,30,0,0.66,0.42,2,0,1,1,0,1,2,1,2,0,1,0,2,1,0
86,10,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,1,0,1,2,1,2,0,1,0,2,1,0
87,10,1,TRAIN,2,0,1,110,35,60,0,1.1,0.35,2,0,1,1,0,1,2,1,2,0,1,0,2,1,0
87,10,2,SWISSMETRO,2,1,1,66,42,20,1,0.66,0.42,2,0,1,1,0,1,2,1,2,0,1,0,2,1,0
87,10,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,1,0,1,2,1,2,0,1,0,2,1,0
88,10,1,TRAIN,2,0,1,110,42,60,0,1.1,0.42,2,0,1,1,0,1,2,1,2,0,1,0,2,1,0
88,10,2,SWISSMETRO,2,1,1,62,49,10,1,0.62,0.49,2,0,1,1,0,1,2,1,2,0,1,0,2,1,0
88,10,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,1,0,1,2,1,2,0,1,0,2,1,0
89,10,1,TRAIN,2,0,1,110,35,120,0,1.1,0.35,2,0,1,1,0,1,2,1,2,0,1,0,2,1,0
89,10,2,SWISSMETRO,2,1,1,59,43,20,0,0.59,0.43,2,0,1,1,0,1,2,1,2,0,1,0,2,1,0
89,10,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,1,0,1,2,1,2,0,1,0,2,1,0
90,10,1,TRAIN,1,1,1,117,42,30,0,1.17,0.42,2,0,1,1,0,1,2,1,2,0,1,0,2,1,0
90,10,2,SWISSMETRO,1,0,1,66,56,20,1,0.66,0.56,2,0,1,1,0,1,2,1,2,0,1,0,2,1,0
90,10,3,CAR,1,0,0,0,0,0,0,0.0,0.0,2,0,1,1,0,1,2,1,2,0,1,0,2,1,0
91,11,1,TRAIN,2,0,1,116,32,30,0,1.16,0.32,2,0,1,1,0,1,2,1,2,1,2,0,17,19,0
91,11,2,SWISSMETRO,2,1,1,52,38,10,0,0.52,0.38,2,0,1,1,0,1,2,1,2,1,2,0,17,19,0
91,11,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,1,0,1,2,1,2,1,2,0,17,19,0
92,11,1,TRAIN,2,0,1,116,32,120,0,1.16,0.32,2,0,1,1,0,1,2,1,2,1,2,0,17,19,0
92,11,2,SWISSMETRO,2,1,1,48,43,10,1,0.48,0.43,2,0,1,1,0,1,2,1,2,1,2,0,17,19,0
92,11,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,1,0,1,2,1,2,1,2,0,17,19,0
93,11,1,TRAIN,2,0,1,116,29,30,0,1.16,0.29,2,0,1,1,0,1,2,1,2,1,2,0,17,19,0
93,11,2,SWISSMETRO,2,1,1,45,40,20,0,0.45,0.4,2,0,1,1,0,1,2,1,2,1,2,0,17,19,0
93,11,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,1,0,1,2,1,2,1,2,0,17,19,0
94,11,1,TRAIN,2,0,1,93,29,60,0,0.93,0.29,2,0,1,1,0,1,2,1,2,1,2,0,17,19,0
94,11,2,SWISSMETRO,2,1,1,45,40,30,1,0.45,0.4,2,0,1,1,0,1,2,1,2,1,2,0,17,19,0
94,11,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,1,0,1,2,1,2,1,2,0,17,19,0
95,11,1,TRAIN,2,0,1,101,32,30,0,1.01,0.32,2,0,1,1,0,1,2,1,2,1,2,0,17,19,0
95,11,2,SWISSMETRO,2,1,1,45,40,30,1,0.45,0.4,2,0,1,1,0,1,2,1,2,1,2,0,17,19,0
95,11,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,1,0,1,2,1,2,1,2,0,17,19,0
96,11,1,TRAIN,2,0,1,101,29,30,0,1.01,0.29,2,0,1,1,0,1,2,1,2,1,2,0,17,19,0
96,11,2,SWISSMETRO,2,1,1,48,34,10,1,0.48,0.34,2,0,1,1,0,1,2,1,2,1,2,0,17,19,0
96,11,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,1,0,1,2,1,2,1,2,0,17,19,0
97,11,1,TRAIN,2,0,1,101,38,60,0,1.01,0.38,2,0,1,1,0,1,2,1,2,1,2,0,17,19,0
97,11,2,SWISSMETRO,2,1,1,45,43,20,0,0.45,0.43,2,0,1,1,0,1,2,1,2,1,2,0,17,19,0
97,11,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,1,0,1,2,1,2,1,2,0,17,19,0
98,11,1,TRAIN,2,0,1,116,38,30,0,1.16,0.38,2,0,1,1,0,1,2,1,2,1,2,0,17,19,0
98,11,2,SWISSMETRO,2,1,1,48,45,30,0,0.48,0.45,2,0,1,1,0,1,2,1,2,1,2,0,17,19,0
98,11,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,1,0,1,2,1,2,1,2,0,17,19,0
99,11,1,TRAIN,2,0,1,101,32,60,0,1.01,0.32,2,0,1,1,0,1,2,1,2,1,2,0,17,19,0
99,11,2,SWISSMETRO,2,1,1,48,43,30,0,0.48,0.43,2,0,1,1,0,1,2,1,2,1,2,0,17,19,0
99,11,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,1,0,1,2,1,2,1,2,0,17,19,0
100,12,1,TRAIN,2,0,1,131,36,30,0,1.31,0.36,2,0,1,1,0,1,2,1,3,0,2,0,1,2,0
100,12,2,SWISSMETRO,2,1,1,66,42,10,0,0.66,0.42,2,0,1,1,0,1,2,1,3,0,2,0,1,2,0
100,12,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,1,0,1,2,1,3,0,2,0,1,2,0
101,12,1,TRAIN,2,0,1,131,36,120,0,1.31,0.36,2,0,1,1,0,1,2,1,3,0,2,0,1,2,0
101,12,2,SWISSMETRO,2,1,1,62,50,10,1,0.62,0.5,2,0,1,1,0,1,2,1,3,0,2,0,1,2,0
101,12,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,1,0,1,2,1,3,0,2,0,1,2,0
102,12,1,TRAIN,2,0,1,131,32,30,0,1.31,0.32,2,0,1,1,0,1,2,1,3,0,2,0,1,2,0
102,12,2,SWISSMETRO,2,1,1,59,48,20,0,0.59,0.48,2,0,1,1,0,1,2,1,3,0,2,0,1,2,0
102,12,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,1,0,1,2,1,3,0,2,0,1,2,0
103,12,1,TRAIN,2,0,1,110,32,60,0,1.1,0.32,2,0,1,1,0,1,2,1,3,0,2,0,1,2,0
103,12,2,SWISSMETRO,2,1,1,59,48,30,1,0.59,0.48,2,0,1,1,0,1,2,1,3,0,2,0,1,2,0
103,12,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,1,0,1,2,1,3,0,2,0,1,2,0
104,12,1,TRAIN,2,0,1,117,36,30,0,1.17,0.36,2,0,1,1,0,1,2,1,3,0,2,0,1,2,0
104,12,2,SWISSMETRO,2,1,1,59,45,30,1,0.59,0.45,2,0,1,1,0,1,2,1,3,0,2,0,1,2,0
104,12,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,1,0,1,2,1,3,0,2,0,1,2,0
105,12,1,TRAIN,2,0,1,117,32,30,0,1.17,0.32,2,0,1,1,0,1,2,1,3,0,2,0,1,2,0
105,12,2,SWISSMETRO,2,1,1,62,38,10,1,0.62,0.38,2,0,1,1,0,1,2,1,3,0,2,0,1,2,0
105,12,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,1,0,1,2,1,3,0,2,0,1,2,0
106,12,1,TRAIN,2,0,1,117,43,60,0,1.17,0.43,2,0,1,1,0,1,2,1,3,0,2,0,1,2,0
106,12,2,SWISSMETRO,2,1,1,59,48,20,0,0.59,0.48,2,0,1,1,0,1,2,1,3,0,2,0,1,2,0
106,12,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,1,0,1,2,1,3,0,2,0,1,2,0
107,12,1,TRAIN,2,0,1,131,43,30,0,1.31,0.43,2,0,1,1,0,1,2,1,3,0,2,0,1,2,0
107,12,2,SWISSMETRO,2,1,1,62,49,30,0,0.62,0.49,2,0,1,1,0,1,2,1,3,0,2,0,1,2,0
107,12,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,1,0,1,2,1,3,0,2,0,1,2,0
108,12,1,TRAIN,2,0,1,117,36,60,0,1.17,0.36,2,0,1,1,0,1,2,1,3,0,2,0,1,2,0
108,12,2,SWISSMETRO,2,1,1,62,50,30,0,0.62,0.5,2,0,1,1,0,1,2,1,3,0,2,0,1,2,0
108,12,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,1,0,1,2,1,3,0,2,0,1,2,0
109,13,1,TRAIN,2,0,1,168,37,120,0,1.68,0.37,2,0,1,1,0,1,2,1,3,1,1,0,1,17,0
109,13,2,SWISSMETRO,2,1,1,86,40,30,1,0.86,0.4,2,0,1,1,0,1,2,1,3,1,1,0,1,17,0
109,13,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,1,0,1,2,1,3,1,1,0,1,17,0
110,13,1,TRAIN,2,0,1,129,28,120,0,1.29,0.28,2,0,1,1,0,1,2,1,3,1,1,0,1,17,0
110,13,2,SWISSMETRO,2,1,1,89,32,30,0,0.89,0.32,2,0,1,1,0,1,2,1,3,1,1,0,1,17,0
110,13,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,1,0,1,2,1,3,1,1,0,1,17,0
111,13,1,TRAIN,2,0,1,168,28,120,0,1.68,0.28,2,0,1,1,0,1,2,1,3,1,1,0,1,17,0
111,13,2,SWISSMETRO,2,1,1,93,32,20,1,0.93,0.32,2,0,1,1,0,1,2,1,3,1,1,0,1,17,0
111,13,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,1,0,1,2,1,3,1,1,0,1,17,0
112,13,1,TRAIN,2,0,1,142,28,60,0,1.42,0.28,2,0,1,1,0,1,2,1,3,1,1,0,1,17,0
112,13,2,SWISSMETRO,2,1,1,93,32,10,0,0.93,0.32,2,0,1,1,0,1,2,1,3,1,1,0,1,17,0
112,13,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,1,0,1,2,1,3,1,1,0,1,17,0
113,13,1,TRAIN,2,0,1,142,31,120,0,1.42,0.31,2,0,1,1,0,1,2,1,3,1,1,0,1,17,0
113,13,2,SWISSMETRO,2,1,1,93,34,30,0,0.93,0.34,2,0,1,1,0,1,2,1,3,1,1,0,1,17,0
113,13,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,1,0,1,2,1,3,1,1,0,1,17,0
114,13,1,TRAIN,1,1,1,129,31,60,0,1.29,0.31,2,0,1,1,0,1,2,1,3,1,1,0,1,17,0
114,13,2,SWISSMETRO,1,0,1,93,34,20,1,0.93,0.34,2,0,1,1,0,1,2,1,3,1,1,0,1,17,0
114,13,3,CAR,1,0,0,0,0,0,0,0.0,0.0,2,0,1,1,0,1,2,1,3,1,1,0,1,17,0
115,13,1,TRAIN,1,1,1,129,37,60,0,1.29,0.37,2,0,1,1,0,1,2,1,3,1,1,0,1,17,0
115,13,2,SWISSMETRO,1,0,1,89,42,10,1,0.89,0.42,2,0,1,1,0,1,2,1,3,1,1,0,1,17,0
115,13,3,CAR,1,0,0,0,0,0,0,0.0,0.0,2,0,1,1,0,1,2,1,3,1,1,0,1,17,0
116,13,1,TRAIN,2,0,1,129,31,120,0,1.29,0.31,2,0,1,1,0,1,2,1,3,1,1,0,1,17,0
116,13,2,SWISSMETRO,2,1,1,86,36,20,0,0.86,0.36,2,0,1,1,0,1,2,1,3,1,1,0,1,17,0
116,13,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,1,0,1,2,1,3,1,1,0,1,17,0
117,13,1,TRAIN,2,0,1,142,37,30,0,1.42,0.37,2,0,1,1,0,1,2,1,3,1,1,0,1,17,0
117,13,2,SWISSMETRO,2,1,1,93,46,20,1,0.93,0.46,2,0,1,1,0,1,2,1,3,1,1,0,1,17,0
117,13,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,1,0,1,2,1,3,1,1,0,1,17,0
118,14,1,TRAIN,2,0,1,130,31,120,0,1.3,0.31,2,0,1,1,0,1,2,1,3,1,2,0,1,17,1
118,14,2,SWISSMETRO,2,1,1,77,38,20,0,0.77,0.38,2,0,1,1,0,1,2,1,3,1,2,0,1,17,1
118,14,3,CAR,2,0,1,91,100,0,0,0.91,1.0,2,0,1,1,0,1,2,1,3,1,2,0,1,17,1
119,14,1,TRAIN,2,0,1,118,31,30,0,1.18,0.31,2,0,1,1,0,1,2,1,3,1,2,0,1,17,1
119,14,2,SWISSMETRO,2,1,1,74,36,10,0,0.74,0.36,2,0,1,1,0,1,2,1,3,1,2,0,1,17,1
119,14,3,CAR,2,0,1,91,130,0,0,0.91,1.3,2,0,1,1,0,1,2,1,3,1,2,0,1,17,1
120,14,1,TRAIN,2,0,1,153,31,60,0,1.53,0.31,2,0,1,1,0,1,2,1,3,1,2,0,1,17,1
120,14,2,SWISSMETRO,2,1,1,81,43,30,0,0.81,0.43,2,0,1,1,0,1,2,1,3,1,2,0,1,17,1
120,14,3,CAR,2,0,1,91,80,0,0,0.91,0.8,2,0,1,1,0,1,2,1,3,1,2,0,1,17,1
121,14,1,TRAIN,1,1,1,118,26,30,0,1.18,0.26,2,0,1,1,0,1,2,1,3,1,2,0,1,17,1
121,14,2,SWISSMETRO,1,0,1,77,38,20,0,0.77,0.38,2,0,1,1,0,1,2,1,3,1,2,0,1,17,1
121,14,3,CAR,1,0,1,56,80,0,0,0.56,0.8,2,0,1,1,0,1,2,1,3,1,2,0,1,17,1
122,14,1,TRAIN,2,0,1,153,23,60,0,1.53,0.23,2,0,1,1,0,1,2,1,3,1,2,0,1,17,1
122,14,2,SWISSMETRO,2,1,1,77,28,20,0,0.77,0.28,2,0,1,1,0,1,2,1,3,1,2,0,1,17,1
122,14,3,CAR,2,0,1,70,130,0,0,0.7,1.3,2,0,1,1,0,1,2,1,3,1,2,0,1,17,1
123,14,1,TRAIN,2,0,1,130,23,120,0,1.3,0.23,2,0,1,1,0,1,2,1,3,1,2,0,1,17,1
123,14,2,SWISSMETRO,2,1,1,74,35,10,0,0.74,0.35,2,0,1,1,0,1,2,1,3,1,2,0,1,17,1
123,14,3,CAR,2,0,1,70,80,0,0,0.7,0.8,2,0,1,1,0,1,2,1,3,1,2,0,1,17,1
124,14,1,TRAIN,2,0,1,118,31,120,0,1.18,0.31,2,0,1,1,0,1,2,1,3,1,2,0,1,17,1
124,14,2,SWISSMETRO,2,1,1,81,43,10,0,0.81,0.43,2,0,1,1,0,1,2,1,3,1,2,0,1,17,1
124,14,3,CAR,2,0,1,56,100,0,0,0.56,1.0,2,0,1,1,0,1,2,1,3,1,2,0,1,17,1
125,14,1,TRAIN,1,1,1,118,23,30,0,1.18,0.23,2,0,1,1,0,1,2,1,3,1,2,0,1,17,1
125,14,2,SWISSMETRO,1,0,1,81,29,30,0,0.81,0.29,2,0,1,1,0,1,2,1,3,1,2,0,1,17,1
125,14,3,CAR,1,0,1,70,100,0,0,0.7,1.0,2,0,1,1,0,1,2,1,3,1,2,0,1,17,1
126,14,1,TRAIN,2,0,1,153,26,60,0,1.53,0.26,2,0,1,1,0,1,2,1,3,1,2,0,1,17,1
126,14,2,SWISSMETRO,2,1,1,74,32,10,0,0.74,0.32,2,0,1,1,0,1,2,1,3,1,2,0,1,17,1
126,14,3,CAR,2,0,1,56,100,0,0,0.56,1.0,2,0,1,1,0,1,2,1,3,1,2,0,1,17,1
127,15,1,TRAIN,2,0,1,111,26,120,0,1.11,0.26,2,0,1,1,0,1,2,1,3,1,2,0,17,1,0
127,15,2,SWISSMETRO,2,1,1,41,31,30,1,0.41,0.31,2,0,1,1,0,1,2,1,3,1,2,0,17,1,0
127,15,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,1,0,1,2,1,3,1,2,0,17,1,0
128,15,1,TRAIN,2,0,1,111,20,120,0,1.11,0.2,2,0,1,1,0,1,2,1,3,1,2,0,17,1,0
128,15,2,SWISSMETRO,2,1,1,48,26,20,1,0.48,0.26,2,0,1,1,0,1,2,1,3,1,2,0,17,1,0
128,15,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,1,0,1,2,1,3,1,2,0,17,1,0
129,15,1,TRAIN,2,0,1,90,20,120,0,0.9,0.2,2,0,1,1,0,1,2,1,3,1,2,0,17,1,0
129,15,2,SWISSMETRO,2,1,1,44,24,30,0,0.44,0.24,2,0,1,1,0,1,2,1,3,1,2,0,17,1,0
129,15,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,1,0,1,2,1,3,1,2,0,17,1,0
130,15,1,TRAIN,2,0,1,97,20,60,0,0.97,0.2,2,0,1,1,0,1,2,1,3,1,2,0,17,1,0
130,15,2,SWISSMETRO,2,1,1,48,26,10,0,0.48,0.26,2,0,1,1,0,1,2,1,3,1,2,0,17,1,0
130,15,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,1,0,1,2,1,3,1,2,0,17,1,0
131,15,1,TRAIN,2,0,1,97,22,120,0,0.97,0.22,2,0,1,1,0,1,2,1,3,1,2,0,17,1,0
131,15,2,SWISSMETRO,2,1,1,48,26,30,0,0.48,0.26,2,0,1,1,0,1,2,1,3,1,2,0,17,1,0
131,15,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,1,0,1,2,1,3,1,2,0,17,1,0
132,15,1,TRAIN,2,0,1,90,22,60,0,0.9,0.22,2,0,1,1,0,1,2,1,3,1,2,0,17,1,0
132,15,2,SWISSMETRO,2,1,1,48,26,20,1,0.48,0.26,2,0,1,1,0,1,2,1,3,1,2,0,17,1,0
132,15,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,1,0,1,2,1,3,1,2,0,17,1,0
133,15,1,TRAIN,2,0,1,90,26,60,0,0.9,0.26,2,0,1,1,0,1,2,1,3,1,2,0,17,1,0
133,15,2,SWISSMETRO,2,1,1,44,32,10,1,0.44,0.32,2,0,1,1,0,1,2,1,3,1,2,0,17,1,0
133,15,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,1,0,1,2,1,3,1,2,0,17,1,0
134,15,1,TRAIN,2,0,1,90,22,120,0,0.9,0.22,2,0,1,1,0,1,2,1,3,1,2,0,17,1,0
134,15,2,SWISSMETRO,2,1,1,41,28,20,0,0.41,0.28,2,0,1,1,0,1,2,1,3,1,2,0,17,1,0
134,15,3,CAR,2,0,0,0,0,0,0,0.0,0.0,2,0,1,1,0,1,2,1,3,1,2,0,17,1,0
135,15,1,TRAIN,1,1,1,97,26,30,0,0.97,0.26,2,0,1,1,0,1,2,1,3,1,2,0,17,1,0
135,15,2,SWISSMETRO,1,0,1,48,40,20,1,0.48,0.4,2,0,1,1,0,1,2,1,3,1,2,0,17,1,0
135,15,3,CAR,1,0,0,0,0,0,0,0.0,0.0,2,0,1,1,0,1,2,1,3,1,2,0,17,1,0
136,16,1,TRAIN,2,0,1,208,62,30,0,2.08,0.62,2,0,1,1,0,1,2,1,3,1,2,0,25,1,1
136,16,2,SWISSMETRO,2,1,1,79,66,10,0,0.79,0.66,2,0,1,1,0,1,2,1,3,1,2,0,25,1,1
136,16,3,CAR,2,0,1,190,80,0,0,1.9,0.8,2,0,1,1,0,1,2,1,3,1,2,0,25,1,1
137,16,1,TRAIN,2,0,1,208,62,120,0,2.08,0.62,2,0,1,1,0,1,2,1,3,1,2,0,25,1,1
137,16,2,SWISSMETRO,2,1,1,71,80,10,1,0.71,0.8,2,0,1,1,0,1,2,1,3,1,2,0,25,1,1
137,16,3,CAR,2,0,1,247,130,0,0,2.47,1.3,2,0,1,1,0,1,2,1,3,1,2,0,25,1,1
138,16,1,TRAIN,2,0,1,208,56,30,0,2.08,0.56,2,0,1,1,0,1,2,1,3,1,2,0,25,1,1
138,16,2,SWISSMETRO,2,1,1,65,74,20,0,0.65,0.74,2,0,1,1,0,1,2,1,3,1,2,0,25,1,1
138,16,3,CAR,2,0,1,247,100,0,0,2.47,1.0,2,0,1,1,0,1,2,1,3,1,2,0,25,1,1
139,16,1,TRAIN,2,0,1,165,56,60,0,1.65,0.56,2,0,1,1,0,1,2,1,3,1,2,0,25,1,1
139,16,2,SWISSMETRO,2,1,1,65,74,30,1,0.65,0.74,2,0,1,1,0,1,2,1,3,1,2,0,25,1,1
139,16,3,CAR,2,0,1,152,130,0,0,1.52,1.3,2,0,1,1,0,1,2,1,3,1,2,0,25,1,1
140,16,1,TRAIN,2,0,1,179,62,30,0,1.79,0.62,2,0,1,1,0,1,2,1,3,1,2,0,25,1,1
140,16,2,SWISSMETRO,2,1,1,65,70,30,1,0.65,0.7,2,0,1,1,0,1,2,1,3,1,2,0,25,1,1
140,16,3,CAR,2,0,1,247,80,0,0,2.47,0.8,2,0,1,1,0,1,2,1,3,1,2,0,25,1,1
141,16,1,TRAIN,2,0,1,179,56,30,0,1.79,0.56,2,0,1,1,0,1,2,1,3,1,2,0,25,1,1
141,16,2,SWISSMETRO,2,1,1,71,62,10,1,0.71,0.62,2,0,1,1,0,1,2,1,3,1,2,0,25,1,1
141,16,3,CAR,2,0,1,152,100,0,0,1.52,1.0,2,0,1,1,0,1,2,1,3,1,2,0,25,1,1
142,16,1,TRAIN,2,0,1,179,74,60,0,1.79,0.74,2,0,1,1,0,1,2,1,3,1,2,0,25,1,1
142,16,2,SWISSMETRO,2,1,1,65,78,20,0,0.65,0.78,2,0,1,1,0,1,2,1,3,1,2,0,25,1,1
142,16,3,CAR,2,0,1,152,80,0,0,1.52,0.8,2,0,1,1,0,1,2,1,3,1,2,0,25,1,1
143,16,1,TRAIN,2,0,1,208,74,30,0,2.08,0.74,2,0,1,1,0,1,2,1,3,1,2,0,25,1,1
