dataset,model_key,respondent_id,task_index,normalized_weight,alternative_name,alternative_code,chosen,alt_available,alt_time,alt_waiting,alt_cost,alt_distance
human,human,H0403,1,0.6926106659335842,SLOW_MODES,2,0,1,0.0,0.0,0.0,64.5
human,human,H0404,1,0.2290902236010023,PT,0,1,1,139.0,0.0,0.0,0.0
human,human,H0404,1,0.2290902236010023,CAR,1,0,1,69.0,0.0,11.76,0.0
human,human,H0404,1,0.2290902236010023,SLOW_MODES,2,0,1,0.0,0.0,0.0,86.0
human,human,H0405,1,0.954424398357919,PT,0,1,1,127.0,6.0,0.0,0.0
human,human,H0405,1,0.954424398357919,CAR,1,0,1,41.0,0.0,4.46,0.0
human,human,H0405,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,30.0
human,human,H0406,1,2.029711386372872,PT,0,0,1,174.0,21.0,40.6,0.0
human,human,H0406,1,2.029711386372872,CAR,1,1,1,50.0,0.0,8.91,0.0
human,human,H0406,1,2.029711386372872,SLOW_MODES,2,0,1,0.0,0.0,0.0,69.0
human,human,H0407,1,2.029711386372872,PT,0,0,1,334.0,20.0,47.6,0.0
human,human,H0407,1,2.029711386372872,CAR,1,1,1,75.0,0.0,11.85,0.0
human,human,H0407,1,2.029711386372872,SLOW_MODES,2,0,1,0.0,0.0,0.0,86.0
human,human,H0408,1,0.5414274486172608,PT,0,0,1,143.0,42.0,8.8,0.0
human,human,H0408,1,0.5414274486172608,CAR,1,1,1,37.0,0.0,4.77,0.0
human,human,H0408,1,0.5414274486172608,SLOW_MODES,2,0,1,0.0,0.0,0.0,35.0
human,human,H0409,1,0.5414274486172608,PT,0,0,1,119.0,42.0,8.8,0.0
human,human,H0409,1,0.5414274486172608,CAR,1,1,1,36.0,0.0,4.6,0.0
human,human,H0409,1,0.5414274486172608,SLOW_MODES,2,0,1,0.0,0.0,0.0,35.0
human,human,H0410,1,0.8584724543995766,PT,0,0,1,166.0,5.0,25.4,0.0
human,human,H0410,1,0.8584724543995766,CAR,1,1,1,66.0,0.0,7.49,0.0
human,human,H0410,1,0.8584724543995766,SLOW_MODES,2,0,1,0.0,0.0,0.0,48.8
human,human,H0411,1,0.8584724543995766,PT,0,0,1,57.0,9.0,8.0,0.0
human,human,H0411,1,0.8584724543995766,CAR,1,1,1,7.0,0.0,0.83,0.0
human,human,H0411,1,0.8584724543995766,SLOW_MODES,2,0,1,0.0,0.0,0.0,5.5
human,human,H0412,1,0.5414274486172608,PT,0,0,1,240.0,42.0,44.2,0.0
human,human,H0412,1,0.5414274486172608,CAR,1,1,1,72.0,0.0,14.04,0.0
human,human,H0412,1,0.5414274486172608,SLOW_MODES,2,0,1,0.0,0.0,0.0,107.0
human,human,H0413,1,0.3735873657560173,PT,0,0,1,356.0,60.0,73.4,0.0
human,human,H0413,1,0.3735873657560173,CAR,1,1,1,116.0,0.0,18.61,0.0
human,human,H0413,1,0.3735873657560173,SLOW_MODES,2,0,1,0.0,0.0,0.0,147.0
human,human,H0414,1,8.119879017681459,PT,0,1,1,85.0,1.0,5.2,0.0
human,human,H0414,1,8.119879017681459,CAR,1,0,0,26.0,0.0,2.95,0.0
human,human,H0414,1,8.119879017681459,SLOW_MODES,2,0,1,0.0,0.0,0.0,17.5
human,human,H0415,1,0.2545934244605354,PT,0,0,1,107.0,26.0,11.0,0.0
human,human,H0415,1,0.2545934244605354,CAR,1,1,1,45.0,0.0,8.4,0.0
human,human,H0415,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,65.0
human,human,H0416,1,0.8584724543995766,PT,0,0,1,125.0,25.0,14.3,0.0
human,human,H0416,1,0.8584724543995766,CAR,1,1,1,25.0,0.0,4.34,0.0
human,human,H0416,1,0.8584724543995766,SLOW_MODES,2,0,1,0.0,0.0,0.0,32.0
human,human,H0417,1,0.954424398357919,PT,0,1,1,525.0,54.0,0.0,0.0
human,human,H0417,1,0.954424398357919,CAR,1,0,1,277.0,0.0,52.49,0.0
human,human,H0417,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,391.0
human,human,H0418,1,0.7495589495214057,PT,0,1,1,140.0,4.0,0.0,0.0
human,human,H0418,1,0.7495589495214057,CAR,1,0,1,67.0,0.0,11.48,0.0
human,human,H0418,1,0.7495589495214057,SLOW_MODES,2,0,1,0.0,0.0,0.0,84.0
human,human,H0419,1,0.2290902236010023,PT,0,1,1,154.0,15.0,0.0,0.0
human,human,H0419,1,0.2290902236010023,CAR,1,0,1,57.0,0.0,10.32,0.0
human,human,H0419,1,0.2290902236010023,SLOW_MODES,2,0,1,0.0,0.0,0.0,76.0
human,human,H0420,1,0.3735873657560173,PT,0,0,1,154.0,9.0,19.4,0.0
human,human,H0420,1,0.3735873657560173,CAR,1,1,1,56.0,0.0,10.36,0.0
human,human,H0420,1,0.3735873657560173,SLOW_MODES,2,0,1,0.0,0.0,0.0,78.0
human,human,H0421,1,0.2545934244605354,PT,0,1,1,202.0,19.0,0.0,0.0
human,human,H0421,1,0.2545934244605354,CAR,1,0,1,130.0,0.0,27.14,0.0
human,human,H0421,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,211.0
human,human,H0422,1,0.2545934244605354,PT,0,0,1,214.0,36.0,5.0,0.0
human,human,H0422,1,0.2545934244605354,CAR,1,1,1,108.0,0.0,16.24,0.0
human,human,H0422,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,124.0
human,human,H0423,1,0.954424398357919,PT,0,1,1,97.0,10.0,4.4,0.0
human,human,H0423,1,0.954424398357919,CAR,1,0,1,42.0,0.0,4.5,0.0
human,human,H0423,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,38.0
human,human,H0424,1,0.2545934244605354,PT,0,0,1,345.0,64.0,43.6,0.0
human,human,H0424,1,0.2545934244605354,CAR,1,1,1,99.0,0.0,12.07,0.0
human,human,H0424,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,91.0
human,human,H0425,1,2.256576028779217,PT,0,0,1,168.0,26.0,26.4,0.0
human,human,H0425,1,2.256576028779217,CAR,1,1,1,76.0,0.0,11.22,0.0
human,human,H0425,1,2.256576028779217,SLOW_MODES,2,0,1,0.0,0.0,0.0,87.0
human,human,H0426,1,0.954424398357919,PT,0,0,1,118.0,41.0,19.8,0.0
human,human,H0426,1,0.954424398357919,CAR,1,1,1,26.0,0.0,2.58,0.0
human,human,H0426,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,19.0
human,human,H0427,1,0.954424398357919,PT,0,0,1,118.0,34.0,21.4,0.0
human,human,H0427,1,0.954424398357919,CAR,1,1,1,26.0,0.0,2.58,0.0
human,human,H0427,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,19.0
human,human,H0428,1,0.8584724543995766,PT,0,0,1,156.0,5.0,15.0,0.0
human,human,H0428,1,0.8584724543995766,CAR,1,1,1,59.0,0.0,6.0,0.0
human,human,H0428,1,0.8584724543995766,SLOW_MODES,2,0,1,0.0,0.0,0.0,44.0
human,human,H0429,1,0.954424398357919,PT,0,0,1,140.0,18.0,27.6,0.0
human,human,H0429,1,0.954424398357919,CAR,1,1,1,69.0,0.0,8.21,0.0
human,human,H0429,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,61.0
human,human,H0430,1,0.2545934244605354,PT,0,0,1,404.0,127.0,29.0,0.0
human,human,H0430,1,0.2545934244605354,CAR,1,1,1,121.0,0.0,14.57,0.0
human,human,H0430,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,106.0
human,human,H0431,1,0.3735873657560173,PT,0,0,1,274.0,38.0,23.5,0.0
human,human,H0431,1,0.3735873657560173,CAR,1,1,1,125.0,0.0,17.78,0.0
human,human,H0431,1,0.3735873657560173,SLOW_MODES,2,0,1,0.0,0.0,0.0,130.1
human,human,H0432,1,0.6019450605361366,PT,0,1,1,67.0,0.0,0.0,0.0
human,human,H0432,1,0.6019450605361366,CAR,1,0,1,22.0,0.0,2.35,0.0
human,human,H0432,1,0.6019450605361366,SLOW_MODES,2,0,1,0.0,0.0,0.0,19.0
human,human,H0433,1,0.5414274486172608,PT,0,1,1,118.0,6.0,0.0,0.0
human,human,H0433,1,0.5414274486172608,CAR,1,0,1,56.0,0.0,5.7,0.0
human,human,H0433,1,0.5414274486172608,SLOW_MODES,2,0,1,0.0,0.0,0.0,39.0
human,human,H0434,1,0.954424398357919,PT,0,0,1,250.0,16.0,19.6,0.0
human,human,H0434,1,0.954424398357919,CAR,1,1,1,88.0,0.0,11.18,0.0
human,human,H0434,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,73.3
human,human,H0435,1,0.2545934244605354,PT,0,0,1,161.0,46.0,12.0,0.0
human,human,H0435,1,0.2545934244605354,CAR,1,1,1,42.0,0.0,4.36,0.0
human,human,H0435,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,34.0
human,human,H0436,1,0.954424398357919,PT,0,0,1,99.0,8.0,13.8,0.0
human,human,H0436,1,0.954424398357919,CAR,1,1,1,29.0,0.0,3.11,0.0
human,human,H0436,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,23.5
human,human,H0437,1,2.029711386372872,PT,0,0,1,44.0,0.0,3.6,0.0
human,human,H0437,1,2.029711386372872,CAR,1,1,1,6.0,0.0,0.72,0.0
human,human,H0437,1,2.029711386372872,SLOW_MODES,2,0,1,0.0,0.0,0.0,5.0
human,human,H0438,1,5.121759864312539,PT,0,1,1,120.0,5.0,7.0,0.0
human,human,H0438,1,5.121759864312539,CAR,1,0,0,46.0,0.0,4.74,0.0
human,human,H0438,1,5.121759864312539,SLOW_MODES,2,0,1,0.0,0.0,0.0,31.5
human,human,H0439,1,0.954424398357919,PT,0,0,1,60.0,0.0,3.8,0.0
human,human,H0439,1,0.954424398357919,CAR,1,1,1,67.0,0.0,9.1,0.0
human,human,H0439,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,72.0
human,human,H0440,1,0.954424398357919,PT,0,0,1,72.0,6.0,3.8,0.0
human,human,H0440,1,0.954424398357919,CAR,1,1,1,116.0,0.0,16.28,0.0
human,human,H0440,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,130.0
human,human,H0441,1,0.8584724543995766,PT,0,0,1,104.0,5.0,5.6,0.0
human,human,H0441,1,0.8584724543995766,CAR,1,1,1,44.0,0.0,4.43,0.0
human,human,H0441,1,0.8584724543995766,SLOW_MODES,2,0,1,0.0,0.0,0.0,31.0
human,human,H0442,1,3.4343260688387685,PT,0,0,1,55.0,10.0,7.6,0.0
human,human,H0442,1,3.4343260688387685,CAR,1,1,1,20.0,0.0,2.09,0.0
human,human,H0442,1,3.4343260688387685,SLOW_MODES,2,0,1,0.0,0.0,0.0,14.5
human,human,H0443,1,2.029711386372872,PT,0,0,1,38.0,0.0,7.6,0.0
human,human,H0443,1,2.029711386372872,CAR,1,1,1,14.0,0.0,1.75,0.0
human,human,H0443,1,2.029711386372872,SLOW_MODES,2,0,1,0.0,0.0,0.0,11.0
human,human,H0444,1,2.029711386372872,PT,0,0,1,447.0,44.0,111.3,0.0
human,human,H0444,1,2.029711386372872,CAR,1,1,1,217.0,0.0,32.03,0.0
human,human,H0444,1,2.029711386372872,SLOW_MODES,2,0,1,0.0,0.0,0.0,239.4
human,human,H0445,1,5.121759864312539,PT,0,1,1,200.0,14.0,0.0,0.0
human,human,H0445,1,5.121759864312539,CAR,1,0,1,116.0,0.0,17.05,0.0
human,human,H0445,1,5.121759864312539,SLOW_MODES,2,0,1,0.0,0.0,0.0,128.0
human,human,H0446,1,0.8584724543995766,PT,0,1,1,128.0,24.0,5.6,0.0
human,human,H0446,1,0.8584724543995766,CAR,1,0,1,59.0,0.0,6.69,0.0
human,human,H0446,1,0.8584724543995766,SLOW_MODES,2,0,1,0.0,0.0,0.0,49.0
human,human,H0447,1,0.954424398357919,PT,0,1,1,111.0,14.0,5.6,0.0
human,human,H0447,1,0.954424398357919,CAR,1,0,1,47.0,0.0,4.74,0.0
human,human,H0447,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,32.0
human,human,H0448,1,0.2545934244605354,PT,0,1,1,62.0,0.0,0.0,0.0
human,human,H0448,1,0.2545934244605354,CAR,1,0,1,22.0,0.0,2.18,0.0
human,human,H0448,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,13.5
human,human,H0449,1,0.2290902236010023,PT,0,0,1,128.0,0.0,77.8,0.0
human,human,H0449,1,0.2290902236010023,CAR,1,1,1,48.0,0.0,5.59,0.0
human,human,H0449,1,0.2290902236010023,SLOW_MODES,2,0,1,0.0,0.0,0.0,35.0
human,human,H0450,1,0.2545934244605354,PT,0,0,1,322.0,30.0,42.2,0.0
human,human,H0450,1,0.2545934244605354,CAR,1,1,1,142.0,0.0,25.31,0.0
human,human,H0450,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,206.0
human,human,H0451,1,0.3360277669782562,PT,0,0,1,269.0,46.0,21.7,0.0
human,human,H0451,1,0.3360277669782562,CAR,1,1,1,86.0,0.0,13.7,0.0
human,human,H0451,1,0.3360277669782562,SLOW_MODES,2,0,1,0.0,0.0,0.0,102.0
human,human,H0452,1,0.3735873657560173,PT,0,1,1,71.0,4.0,0.0,0.0
human,human,H0452,1,0.3735873657560173,CAR,1,0,1,23.0,0.0,2.22,0.0
human,human,H0452,1,0.3735873657560173,SLOW_MODES,2,0,1,0.0,0.0,0.0,12.5
human,human,H0453,1,0.3360277669782562,PT,0,1,1,172.0,2.0,0.0,0.0
human,human,H0453,1,0.3360277669782562,CAR,1,0,1,88.0,0.0,10.66,0.0
human,human,H0453,1,0.3360277669782562,SLOW_MODES,2,0,1,0.0,0.0,0.0,65.0
human,human,H0454,1,0.8584724543995766,PT,0,1,1,81.0,17.0,0.0,0.0
human,human,H0454,1,0.8584724543995766,CAR,1,0,1,30.0,0.0,2.91,0.0
human,human,H0454,1,0.8584724543995766,SLOW_MODES,2,0,1,0.0,0.0,0.0,16.0
human,human,H0455,1,0.2545934244605354,PT,0,1,1,64.0,2.0,3.8,0.0
human,human,H0455,1,0.2545934244605354,CAR,1,0,1,21.0,0.0,2.09,0.0
human,human,H0455,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,13.0
human,human,H0456,1,0.2290902236010023,PT,0,1,1,170.0,10.0,0.0,0.0
human,human,H0456,1,0.2290902236010023,CAR,1,0,1,79.0,0.0,11.61,0.0
human,human,H0456,1,0.2290902236010023,SLOW_MODES,2,0,1,0.0,0.0,0.0,77.0
human,human,H0457,1,0.1798661531531291,PT,0,1,1,52.0,0.0,0.0,0.0
human,human,H0457,1,0.1798661531531291,CAR,1,0,1,24.0,0.0,2.31,0.0
human,human,H0457,1,0.1798661531531291,SLOW_MODES,2,0,1,0.0,0.0,0.0,12.5
human,human,H0458,1,0.2290902236010023,PT,0,0,1,89.0,10.0,3.8,0.0
human,human,H0458,1,0.2290902236010023,CAR,1,1,1,34.0,0.0,3.21,0.0
human,human,H0458,1,0.2290902236010023,SLOW_MODES,2,0,1,0.0,0.0,0.0,16.0
human,human,H0459,1,0.8584724543995766,PT,0,1,1,46.0,0.0,3.8,0.0
human,human,H0459,1,0.8584724543995766,CAR,1,0,1,24.0,0.0,2.38,0.0
human,human,H0459,1,0.8584724543995766,SLOW_MODES,2,0,1,0.0,0.0,0.0,12.3
human,human,H0460,1,2.256576028779217,PT,0,0,1,137.0,8.0,0.0,0.0
human,human,H0460,1,2.256576028779217,CAR,1,1,1,76.0,0.0,9.29,0.0
human,human,H0460,1,2.256576028779217,SLOW_MODES,2,0,1,0.0,0.0,0.0,67.0
human,human,H0461,1,0.2545934244605354,PT,0,1,1,127.0,7.0,13.7,0.0
human,human,H0461,1,0.2545934244605354,CAR,1,0,1,62.0,0.0,8.05,0.0
human,human,H0461,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,54.0
human,human,H0462,1,0.6019450605361366,PT,0,0,1,43.0,0.0,7.6,0.0
human,human,H0462,1,0.6019450605361366,CAR,1,1,1,20.0,0.0,1.98,0.0
human,human,H0462,1,0.6019450605361366,SLOW_MODES,2,0,1,0.0,0.0,0.0,11.0
human,human,H0463,1,0.8584724543995766,PT,0,0,1,206.0,13.0,30.5,0.0
human,human,H0463,1,0.8584724543995766,CAR,1,1,1,111.0,0.0,19.69,0.0
human,human,H0463,1,0.8584724543995766,SLOW_MODES,2,0,1,0.0,0.0,0.0,144.5
human,human,H0464,1,0.5414274486172608,PT,0,1,1,133.0,21.0,13.3,0.0
human,human,H0464,1,0.5414274486172608,CAR,1,0,1,68.0,0.0,8.24,0.0
human,human,H0464,1,0.5414274486172608,SLOW_MODES,2,0,1,0.0,0.0,0.0,54.5
human,human,H0465,1,0.8584724543995766,PT,0,0,1,113.0,3.0,8.4,0.0
human,human,H0465,1,0.8584724543995766,CAR,1,1,1,37.0,0.0,3.94,0.0
human,human,H0465,1,0.8584724543995766,SLOW_MODES,2,0,1,0.0,0.0,0.0,28.0
human,human,H0466,1,0.8584724543995766,PT,0,0,1,139.0,19.0,5.6,0.0
human,human,H0466,1,0.8584724543995766,CAR,1,1,1,37.0,0.0,3.64,0.0
human,human,H0466,1,0.8584724543995766,SLOW_MODES,2,0,1,0.0,0.0,0.0,28.0
human,human,H0467,1,0.3735873657560173,PT,0,1,1,158.0,15.0,0.0,0.0
human,human,H0467,1,0.3735873657560173,CAR,1,0,1,68.0,0.0,9.93,0.0
human,human,H0467,1,0.3735873657560173,SLOW_MODES,2,0,1,0.0,0.0,0.0,69.0
human,human,H0468,1,2.029711386372872,PT,0,1,1,222.0,2.0,0.0,0.0
human,human,H0468,1,2.029711386372872,CAR,1,0,1,151.0,0.0,26.75,0.0
human,human,H0468,1,2.029711386372872,SLOW_MODES,2,0,1,0.0,0.0,0.0,197.0
human,human,H0469,1,0.2545934244605354,PT,0,1,1,73.0,8.0,3.8,0.0
human,human,H0469,1,0.2545934244605354,CAR,1,0,1,28.0,0.0,2.92,0.0
human,human,H0469,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,15.0
human,human,H0470,1,0.6019450605361366,PT,0,0,1,158.0,17.0,25.8,0.0
human,human,H0470,1,0.6019450605361366,CAR,1,1,1,79.0,0.0,10.2,0.0
human,human,H0470,1,0.6019450605361366,SLOW_MODES,2,0,1,0.0,0.0,0.0,71.0
human,human,H0471,1,0.3735873657560173,PT,0,1,1,57.0,0.0,6.1,0.0
human,human,H0471,1,0.3735873657560173,CAR,1,0,0,27.0,0.0,1.75,0.0
human,human,H0471,1,0.3735873657560173,SLOW_MODES,2,0,1,0.0,0.0,0.0,9.2
human,human,H0472,1,0.2545934244605354,PT,0,0,1,109.0,6.0,13.0,0.0
human,human,H0472,1,0.2545934244605354,CAR,1,1,1,32.0,0.0,3.21,0.0
human,human,H0472,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,21.5
human,human,H0473,1,0.2933964559183305,PT,0,1,1,142.0,20.0,10.6,0.0
human,human,H0473,1,0.2933964559183305,CAR,1,0,1,72.0,0.0,6.22,0.0
human,human,H0473,1,0.2933964559183305,SLOW_MODES,2,0,1,0.0,0.0,0.0,46.0
human,human,H0474,1,0.2290902236010023,PT,0,1,1,151.0,16.0,40.8,0.0
human,human,H0474,1,0.2290902236010023,CAR,1,0,1,29.0,0.0,2.68,0.0
human,human,H0474,1,0.2290902236010023,SLOW_MODES,2,0,1,0.0,0.0,0.0,17.0
human,human,H0475,1,1.2802760802511697,PT,0,1,1,156.0,30.0,14.6,0.0
human,human,H0475,1,1.2802760802511697,CAR,1,0,1,70.0,0.0,10.13,0.0
human,human,H0475,1,1.2802760802511697,SLOW_MODES,2,0,1,0.0,0.0,0.0,72.0
human,human,H0476,1,0.7495589495214057,PT,0,0,1,91.0,13.0,3.8,0.0
human,human,H0476,1,0.7495589495214057,CAR,1,1,1,34.0,0.0,3.48,0.0
human,human,H0476,1,0.7495589495214057,SLOW_MODES,2,0,1,0.0,0.0,0.0,18.0
human,human,H0477,1,0.5414274486172608,PT,0,0,1,220.0,14.0,42.8,0.0
human,human,H0477,1,0.5414274486172608,CAR,1,1,1,83.0,0.0,10.32,0.0
human,human,H0477,1,0.5414274486172608,SLOW_MODES,2,0,1,0.0,0.0,0.0,65.0
human,human,H0478,1,0.8584724543995766,PT,0,0,1,122.0,23.0,11.3,0.0
human,human,H0478,1,0.8584724543995766,CAR,1,1,1,29.0,0.0,3.04,0.0
human,human,H0478,1,0.8584724543995766,SLOW_MODES,2,0,1,0.0,0.0,0.0,22.0
human,human,H0479,1,0.5414274486172608,PT,0,0,1,115.0,17.0,7.4,0.0
human,human,H0479,1,0.5414274486172608,CAR,1,1,1,45.0,0.0,4.46,0.0
human,human,H0479,1,0.5414274486172608,SLOW_MODES,2,0,1,0.0,0.0,0.0,31.0
human,human,H0480,1,0.2545934244605354,PT,0,1,1,127.0,5.0,15.8,0.0
human,human,H0480,1,0.2545934244605354,CAR,1,0,1,77.0,0.0,9.56,0.0
human,human,H0480,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,64.0
human,human,H0481,1,0.8584724543995766,PT,0,0,1,39.0,0.0,0.0,0.0
human,human,H0481,1,0.8584724543995766,CAR,1,0,1,2.0,0.0,0.4,0.0
human,human,H0481,1,0.8584724543995766,SLOW_MODES,2,1,1,0.0,0.0,0.0,1.6
human,human,H0482,1,0.8584724543995766,PT,0,0,1,39.0,0.0,0.0,0.0
human,human,H0482,1,0.8584724543995766,CAR,1,0,1,2.0,0.0,0.4,0.0
human,human,H0482,1,0.8584724543995766,SLOW_MODES,2,1,1,0.0,0.0,0.0,1.6
human,human,H0483,1,0.8584724543995766,PT,0,0,1,39.0,0.0,0.0,0.0
human,human,H0483,1,0.8584724543995766,CAR,1,0,1,2.0,0.0,0.4,0.0
human,human,H0483,1,0.8584724543995766,SLOW_MODES,2,1,1,0.0,0.0,0.0,1.6
human,human,H0484,1,0.5414274486172608,PT,0,0,1,149.0,3.0,14.4,0.0
human,human,H0484,1,0.5414274486172608,CAR,1,1,1,33.0,0.0,3.55,0.0
human,human,H0484,1,0.5414274486172608,SLOW_MODES,2,0,1,0.0,0.0,0.0,25.0
human,human,H0485,1,3.818189834136154,PT,0,1,1,95.0,0.0,15.2,0.0
human,human,H0485,1,3.818189834136154,CAR,1,0,1,34.0,0.0,3.75,0.0
human,human,H0485,1,3.818189834136154,SLOW_MODES,2,0,1,0.0,0.0,0.0,25.0
human,human,H0486,1,0.954424398357919,PT,0,0,1,115.0,10.0,20.8,0.0
human,human,H0486,1,0.954424398357919,CAR,1,1,1,44.0,0.0,4.63,0.0
human,human,H0486,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,36.0
human,human,H0487,1,3.4343260688387685,PT,0,0,1,52.0,3.0,5.6,0.0
human,human,H0487,1,3.4343260688387685,CAR,1,0,1,2.0,0.0,0.29,0.0
human,human,H0487,1,3.4343260688387685,SLOW_MODES,2,1,1,0.0,0.0,0.0,1.2
human,human,H0488,1,0.3360277669782562,PT,0,1,1,137.0,7.0,14.4,0.0
human,human,H0488,1,0.3360277669782562,CAR,1,0,1,81.0,0.0,9.56,0.0
human,human,H0488,1,0.3360277669782562,SLOW_MODES,2,0,1,0.0,0.0,0.0,66.0
human,human,H0489,1,0.2545934244605354,PT,0,0,1,271.0,46.0,37.4,0.0
human,human,H0489,1,0.2545934244605354,CAR,1,1,1,108.0,0.0,14.85,0.0
human,human,H0489,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,104.0
human,human,H0490,1,2.256576028779217,PT,0,0,1,243.0,36.0,20.6,0.0
human,human,H0490,1,2.256576028779217,CAR,1,1,1,102.0,0.0,15.72,0.0
human,human,H0490,1,2.256576028779217,SLOW_MODES,2,0,1,0.0,0.0,0.0,114.0
human,human,H0491,1,2.256576028779217,PT,0,0,1,200.0,54.0,15.0,0.0
human,human,H0491,1,2.256576028779217,CAR,1,1,1,30.0,0.0,3.1,0.0
human,human,H0491,1,2.256576028779217,SLOW_MODES,2,0,1,0.0,0.0,0.0,24.0
human,human,H0492,1,0.954424398357919,PT,0,0,1,546.0,93.0,104.8,0.0
human,human,H0492,1,0.954424398357919,CAR,1,1,1,234.0,0.0,38.26,0.0
human,human,H0492,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,289.0
human,human,H0493,1,0.6019450605361366,PT,0,1,1,117.0,8.0,25.2,0.0
human,human,H0493,1,0.6019450605361366,CAR,1,0,1,68.0,0.0,8.1,0.0
human,human,H0493,1,0.6019450605361366,SLOW_MODES,2,0,1,0.0,0.0,0.0,62.0
human,human,H0494,1,2.256576028779217,PT,0,0,1,121.0,11.0,20.0,0.0
human,human,H0494,1,2.256576028779217,CAR,1,1,1,58.0,0.0,6.62,0.0
human,human,H0494,1,2.256576028779217,SLOW_MODES,2,0,1,0.0,0.0,0.0,52.0
human,human,H0495,1,0.8584724543995766,PT,0,0,1,86.0,14.0,7.6,0.0
human,human,H0495,1,0.8584724543995766,CAR,1,1,1,30.0,0.0,3.04,0.0
human,human,H0495,1,0.8584724543995766,SLOW_MODES,2,0,1,0.0,0.0,0.0,19.0
human,human,H0496,1,0.954424398357919,PT,0,0,1,170.0,26.0,13.1,0.0
human,human,H0496,1,0.954424398357919,CAR,1,1,1,69.0,0.0,8.91,0.0
human,human,H0496,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,60.0
human,human,H0497,1,2.029711386372872,PT,0,1,1,99.0,0.0,3.8,0.0
human,human,H0497,1,2.029711386372872,CAR,1,0,1,28.0,0.0,2.62,0.0
human,human,H0497,1,2.029711386372872,SLOW_MODES,2,0,1,0.0,0.0,0.0,16.4
human,human,H0498,1,0.954424398357919,PT,0,1,1,71.0,0.0,0.0,0.0
human,human,H0498,1,0.954424398357919,CAR,1,0,1,30.0,0.0,2.99,0.0
human,human,H0498,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,18.5
human,human,H0499,1,6.72051101457278,PT,0,0,1,34.0,0.0,2.8,0.0
human,human,H0499,1,6.72051101457278,CAR,1,1,1,14.0,0.0,0.26,0.0
human,human,H0499,1,6.72051101457278,SLOW_MODES,2,0,1,0.0,0.0,0.0,2.4
human,human,H0500,1,0.954424398357919,PT,0,0,1,43.0,0.0,5.6,0.0
human,human,H0500,1,0.954424398357919,CAR,1,1,1,10.0,0.0,1.22,0.0
human,human,H0500,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,10.0
human,human,H0501,1,0.2545934244605354,PT,0,1,1,234.0,36.0,0.0,0.0
human,human,H0501,1,0.2545934244605354,CAR,1,0,1,110.0,0.0,20.98,0.0
human,human,H0501,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,143.0
human,human,H0502,1,0.954424398357919,PT,0,0,1,87.0,6.0,5.1,0.0
human,human,H0502,1,0.954424398357919,CAR,1,1,1,20.0,0.0,2.45,0.0
human,human,H0502,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,16.5
human,human,H0503,1,0.954424398357919,PT,0,1,1,65.0,0.0,8.4,0.0
human,human,H0503,1,0.954424398357919,CAR,1,0,1,32.0,0.0,3.25,0.0
human,human,H0503,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,23.0
human,human,H0504,1,0.6019450605361366,PT,0,1,1,185.0,19.0,80.8,0.0
