experiment_name,respondent_id,persona_id,task_id,task_index,presented_task_position,choice_label,chosen_alternative_id,chosen_alternative_name,is_valid_choice,female,gender_text,age_band,age_years,income_band,metropolis,metropolis_text,household_cars,accessible_bikes,pt_pass,pt_pass_text,maas_subscription,maas_text
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,80,P0080,SD01,1,5,D,private_car,Private Car,1,0,male,40_49,43,500_1999_eur,0,large city,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,80,P0080,SD03,3,6,D,private_car,Private Car,1,0,male,40_49,43,500_1999_eur,0,large city,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,81,P0081,SD03,3,1,A,e_scooter,E-Scooter Sharing,1,1,female,40_49,41,500_1999_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,81,P0081,SD04,4,2,D,private_car,Private Car,1,1,female,40_49,41,500_1999_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,81,P0081,SD05,5,3,B,bikesharing,Bike Sharing,1,1,female,40_49,41,500_1999_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,81,P0081,SD02,2,4,D,private_car,Private Car,1,1,female,40_49,41,500_1999_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,81,P0081,SD01,1,5,D,private_car,Private Car,1,1,female,40_49,41,500_1999_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,81,P0081,SD06,6,6,D,private_car,Private Car,1,1,female,40_49,41,500_1999_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,82,P0082,SD04,4,1,A,e_scooter,E-Scooter Sharing,1,1,female,30_39,36,2000_3999_eur,0,large city,0,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,82,P0082,SD02,2,2,C,walking,Walking,1,1,female,30_39,36,2000_3999_eur,0,large city,0,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,82,P0082,SD06,6,3,D,private_car,Private Car,1,1,female,30_39,36,2000_3999_eur,0,large city,0,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,82,P0082,SD05,5,4,D,private_car,Private Car,1,1,female,30_39,36,2000_3999_eur,0,large city,0,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,82,P0082,SD03,3,5,D,private_car,Private Car,1,1,female,30_39,36,2000_3999_eur,0,large city,0,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,82,P0082,SD01,1,6,D,private_car,Private Car,1,1,female,30_39,36,2000_3999_eur,0,large city,0,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,83,P0083,SD04,4,1,D,private_car,Private Car,1,0,male,50_59,53,500_1999_eur,1,metropolis,2,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,83,P0083,SD06,6,2,D,private_car,Private Car,1,0,male,50_59,53,500_1999_eur,1,metropolis,2,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,83,P0083,SD02,2,3,D,private_car,Private Car,1,0,male,50_59,53,500_1999_eur,1,metropolis,2,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,83,P0083,SD05,5,4,D,private_car,Private Car,1,0,male,50_59,53,500_1999_eur,1,metropolis,2,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,83,P0083,SD01,1,5,D,private_car,Private Car,1,0,male,50_59,53,500_1999_eur,1,metropolis,2,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,83,P0083,SD03,3,6,D,private_car,Private Car,1,0,male,50_59,53,500_1999_eur,1,metropolis,2,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,84,P0084,SD04,4,1,B,bikesharing,Bike Sharing,1,0,male,68_plus,69,4000_plus_eur,0,large city,0,5,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,84,P0084,SD03,3,2,D,private_car,Private Car,1,0,male,68_plus,69,4000_plus_eur,0,large city,0,5,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,84,P0084,SD02,2,3,D,private_car,Private Car,1,0,male,68_plus,69,4000_plus_eur,0,large city,0,5,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,84,P0084,SD01,1,4,D,private_car,Private Car,1,0,male,68_plus,69,4000_plus_eur,0,large city,0,5,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,84,P0084,SD06,6,5,D,private_car,Private Car,1,0,male,68_plus,69,4000_plus_eur,0,large city,0,5,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,84,P0084,SD05,5,6,D,private_car,Private Car,1,0,male,68_plus,69,4000_plus_eur,0,large city,0,5,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,85,P0085,SD01,1,1,B,bikesharing,Bike Sharing,1,0,male,40_49,43,500_1999_eur,0,large city,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,85,P0085,SD02,2,2,B,bikesharing,Bike Sharing,1,0,male,40_49,43,500_1999_eur,0,large city,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,85,P0085,SD05,5,3,B,bikesharing,Bike Sharing,1,0,male,40_49,43,500_1999_eur,0,large city,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,85,P0085,SD04,4,4,D,private_car,Private Car,1,0,male,40_49,43,500_1999_eur,0,large city,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,85,P0085,SD06,6,5,D,private_car,Private Car,1,0,male,40_49,43,500_1999_eur,0,large city,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,85,P0085,SD03,3,6,D,private_car,Private Car,1,0,male,40_49,43,500_1999_eur,0,large city,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,86,P0086,SD02,2,1,D,private_car,Private Car,1,1,female,40_49,43,500_1999_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,86,P0086,SD03,3,2,D,private_car,Private Car,1,1,female,40_49,43,500_1999_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,86,P0086,SD01,1,3,D,private_car,Private Car,1,1,female,40_49,43,500_1999_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,86,P0086,SD04,4,4,D,private_car,Private Car,1,1,female,40_49,43,500_1999_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,86,P0086,SD05,5,5,D,private_car,Private Car,1,1,female,40_49,43,500_1999_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,86,P0086,SD06,6,6,D,private_car,Private Car,1,1,female,40_49,43,500_1999_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,87,P0087,SD04,4,1,D,private_car,Private Car,1,1,female,30_39,31,500_1999_eur,1,metropolis,2,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,87,P0087,SD06,6,2,D,private_car,Private Car,1,1,female,30_39,31,500_1999_eur,1,metropolis,2,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,87,P0087,SD01,1,3,D,private_car,Private Car,1,1,female,30_39,31,500_1999_eur,1,metropolis,2,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,87,P0087,SD03,3,4,D,private_car,Private Car,1,1,female,30_39,31,500_1999_eur,1,metropolis,2,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,87,P0087,SD05,5,5,D,private_car,Private Car,1,1,female,30_39,31,500_1999_eur,1,metropolis,2,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,87,P0087,SD02,2,6,D,private_car,Private Car,1,1,female,30_39,31,500_1999_eur,1,metropolis,2,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,88,P0088,SD05,5,1,B,bikesharing,Bike Sharing,1,1,female,30_39,38,500_1999_eur,1,metropolis,1,3,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,88,P0088,SD04,4,2,D,private_car,Private Car,1,1,female,30_39,38,500_1999_eur,1,metropolis,1,3,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,88,P0088,SD06,6,3,D,private_car,Private Car,1,1,female,30_39,38,500_1999_eur,1,metropolis,1,3,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,88,P0088,SD02,2,4,B,bikesharing,Bike Sharing,1,1,female,30_39,38,500_1999_eur,1,metropolis,1,3,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,88,P0088,SD01,1,5,D,private_car,Private Car,1,1,female,30_39,38,500_1999_eur,1,metropolis,1,3,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,88,P0088,SD03,3,6,D,private_car,Private Car,1,1,female,30_39,38,500_1999_eur,1,metropolis,1,3,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,89,P0089,SD04,4,1,D,private_car,Private Car,1,1,female,40_49,40,4000_plus_eur,0,large city,2,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,89,P0089,SD06,6,2,D,private_car,Private Car,1,1,female,40_49,40,4000_plus_eur,0,large city,2,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,89,P0089,SD02,2,3,D,private_car,Private Car,1,1,female,40_49,40,4000_plus_eur,0,large city,2,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,89,P0089,SD01,1,4,D,private_car,Private Car,1,1,female,40_49,40,4000_plus_eur,0,large city,2,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,89,P0089,SD05,5,5,D,private_car,Private Car,1,1,female,40_49,40,4000_plus_eur,0,large city,2,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,89,P0089,SD03,3,6,D,private_car,Private Car,1,1,female,40_49,40,4000_plus_eur,0,large city,2,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,90,P0090,SD05,5,1,B,bikesharing,Bike Sharing,1,0,male,30_39,34,2000_3999_eur,1,metropolis,0,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,90,P0090,SD02,2,2,B,bikesharing,Bike Sharing,1,0,male,30_39,34,2000_3999_eur,1,metropolis,0,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,90,P0090,SD03,3,3,D,private_car,Private Car,1,0,male,30_39,34,2000_3999_eur,1,metropolis,0,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,90,P0090,SD01,1,4,D,private_car,Private Car,1,0,male,30_39,34,2000_3999_eur,1,metropolis,0,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,90,P0090,SD04,4,5,D,private_car,Private Car,1,0,male,30_39,34,2000_3999_eur,1,metropolis,0,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,90,P0090,SD06,6,6,D,private_car,Private Car,1,0,male,30_39,34,2000_3999_eur,1,metropolis,0,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,91,P0091,SD02,2,1,C,walking,Walking,1,1,female,68_plus,69,4000_plus_eur,1,metropolis,2,3,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,91,P0091,SD06,6,2,D,private_car,Private Car,1,1,female,68_plus,69,4000_plus_eur,1,metropolis,2,3,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,91,P0091,SD04,4,3,D,private_car,Private Car,1,1,female,68_plus,69,4000_plus_eur,1,metropolis,2,3,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,91,P0091,SD03,3,4,D,private_car,Private Car,1,1,female,68_plus,69,4000_plus_eur,1,metropolis,2,3,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,91,P0091,SD01,1,5,D,private_car,Private Car,1,1,female,68_plus,69,4000_plus_eur,1,metropolis,2,3,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,91,P0091,SD05,5,6,D,private_car,Private Car,1,1,female,68_plus,69,4000_plus_eur,1,metropolis,2,3,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,92,P0092,SD01,1,1,B,bikesharing,Bike Sharing,1,0,male,30_39,31,500_1999_eur,1,metropolis,0,3,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,92,P0092,SD02,2,2,B,bikesharing,Bike Sharing,1,0,male,30_39,31,500_1999_eur,1,metropolis,0,3,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,92,P0092,SD04,4,3,D,private_car,Private Car,1,0,male,30_39,31,500_1999_eur,1,metropolis,0,3,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,92,P0092,SD05,5,4,B,bikesharing,Bike Sharing,1,0,male,30_39,31,500_1999_eur,1,metropolis,0,3,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,92,P0092,SD03,3,5,D,private_car,Private Car,1,0,male,30_39,31,500_1999_eur,1,metropolis,0,3,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,92,P0092,SD06,6,6,D,private_car,Private Car,1,0,male,30_39,31,500_1999_eur,1,metropolis,0,3,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,93,P0093,SD03,3,1,A,e_scooter,E-Scooter Sharing,1,0,male,60_67,60,500_1999_eur,1,metropolis,1,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,93,P0093,SD02,2,2,D,private_car,Private Car,1,0,male,60_67,60,500_1999_eur,1,metropolis,1,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,93,P0093,SD04,4,3,D,private_car,Private Car,1,0,male,60_67,60,500_1999_eur,1,metropolis,1,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,93,P0093,SD05,5,4,D,private_car,Private Car,1,0,male,60_67,60,500_1999_eur,1,metropolis,1,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,93,P0093,SD06,6,5,D,private_car,Private Car,1,0,male,60_67,60,500_1999_eur,1,metropolis,1,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,93,P0093,SD01,1,6,D,private_car,Private Car,1,0,male,60_67,60,500_1999_eur,1,metropolis,1,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,94,P0094,SD06,6,1,B,bikesharing,Bike Sharing,1,0,male,40_49,44,500_1999_eur,1,metropolis,0,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,94,P0094,SD02,2,2,B,bikesharing,Bike Sharing,1,0,male,40_49,44,500_1999_eur,1,metropolis,0,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,94,P0094,SD01,1,3,B,bikesharing,Bike Sharing,1,0,male,40_49,44,500_1999_eur,1,metropolis,0,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,94,P0094,SD03,3,4,B,bikesharing,Bike Sharing,1,0,male,40_49,44,500_1999_eur,1,metropolis,0,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,94,P0094,SD05,5,5,B,bikesharing,Bike Sharing,1,0,male,40_49,44,500_1999_eur,1,metropolis,0,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,94,P0094,SD04,4,6,D,private_car,Private Car,1,0,male,40_49,44,500_1999_eur,1,metropolis,0,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,95,P0095,SD01,1,1,B,bikesharing,Bike Sharing,1,1,female,50_59,51,500_1999_eur,1,metropolis,1,4,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,95,P0095,SD06,6,2,D,private_car,Private Car,1,1,female,50_59,51,500_1999_eur,1,metropolis,1,4,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,95,P0095,SD05,5,3,B,bikesharing,Bike Sharing,1,1,female,50_59,51,500_1999_eur,1,metropolis,1,4,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,95,P0095,SD04,4,4,D,private_car,Private Car,1,1,female,50_59,51,500_1999_eur,1,metropolis,1,4,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,95,P0095,SD02,2,5,D,private_car,Private Car,1,1,female,50_59,51,500_1999_eur,1,metropolis,1,4,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,95,P0095,SD03,3,6,D,private_car,Private Car,1,1,female,50_59,51,500_1999_eur,1,metropolis,1,4,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,96,P0096,SD05,5,1,B,bikesharing,Bike Sharing,1,0,male,50_59,54,2000_3999_eur,0,large city,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,96,P0096,SD02,2,2,B,bikesharing,Bike Sharing,1,0,male,50_59,54,2000_3999_eur,0,large city,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,96,P0096,SD01,1,3,D,private_car,Private Car,1,0,male,50_59,54,2000_3999_eur,0,large city,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,96,P0096,SD04,4,4,D,private_car,Private Car,1,0,male,50_59,54,2000_3999_eur,0,large city,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,96,P0096,SD06,6,5,D,private_car,Private Car,1,0,male,50_59,54,2000_3999_eur,0,large city,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,96,P0096,SD03,3,6,D,private_car,Private Car,1,0,male,50_59,54,2000_3999_eur,0,large city,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,97,P0097,SD03,3,1,A,e_scooter,E-Scooter Sharing,1,0,male,60_67,60,2000_3999_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,97,P0097,SD02,2,2,D,private_car,Private Car,1,0,male,60_67,60,2000_3999_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,97,P0097,SD06,6,3,D,private_car,Private Car,1,0,male,60_67,60,2000_3999_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,97,P0097,SD01,1,4,D,private_car,Private Car,1,0,male,60_67,60,2000_3999_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,97,P0097,SD04,4,5,D,private_car,Private Car,1,0,male,60_67,60,2000_3999_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,97,P0097,SD05,5,6,D,private_car,Private Car,1,0,male,60_67,60,2000_3999_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,98,P0098,SD03,3,1,A,e_scooter,E-Scooter Sharing,1,0,male,30_39,37,500_1999_eur,1,metropolis,0,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,98,P0098,SD05,5,2,B,bikesharing,Bike Sharing,1,0,male,30_39,37,500_1999_eur,1,metropolis,0,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,98,P0098,SD06,6,3,A,e_scooter,E-Scooter Sharing,1,0,male,30_39,37,500_1999_eur,1,metropolis,0,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,98,P0098,SD04,4,4,D,private_car,Private Car,1,0,male,30_39,37,500_1999_eur,1,metropolis,0,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,98,P0098,SD02,2,5,B,bikesharing,Bike Sharing,1,0,male,30_39,37,500_1999_eur,1,metropolis,0,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,98,P0098,SD01,1,6,D,private_car,Private Car,1,0,male,30_39,37,500_1999_eur,1,metropolis,0,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,99,P0099,SD06,6,1,B,bikesharing,Bike Sharing,1,0,male,40_49,47,2000_3999_eur,1,metropolis,4,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,99,P0099,SD01,1,2,D,private_car,Private Car,1,0,male,40_49,47,2000_3999_eur,1,metropolis,4,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,99,P0099,SD03,3,3,D,private_car,Private Car,1,0,male,40_49,47,2000_3999_eur,1,metropolis,4,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,99,P0099,SD04,4,4,D,private_car,Private Car,1,0,male,40_49,47,2000_3999_eur,1,metropolis,4,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,99,P0099,SD05,5,5,D,private_car,Private Car,1,0,male,40_49,47,2000_3999_eur,1,metropolis,4,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,99,P0099,SD02,2,6,D,private_car,Private Car,1,0,male,40_49,47,2000_3999_eur,1,metropolis,4,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,100,P0100,SD04,4,1,B,bikesharing,Bike Sharing,1,0,male,18_29,18,4000_plus_eur,0,large city,0,5,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,100,P0100,SD05,5,2,B,bikesharing,Bike Sharing,1,0,male,18_29,18,4000_plus_eur,0,large city,0,5,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,100,P0100,SD02,2,3,B,bikesharing,Bike Sharing,1,0,male,18_29,18,4000_plus_eur,0,large city,0,5,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,100,P0100,SD03,3,4,B,bikesharing,Bike Sharing,1,0,male,18_29,18,4000_plus_eur,0,large city,0,5,0,does not hold a public transport pass,0,does not have a MaaS subscription
