experiment_name,respondent_id,persona_id,task_id,task_index,choice_label,chosen_alternative_id,chosen_alternative_name,is_valid_choice,female,gender_text,age_band,age_years,income_band,metropolis,metropolis_text,household_cars,accessible_bikes,pt_pass,pt_pass_text,maas_subscription,maas_text
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,21,P0021,SD03,3,D,private_car,Private Car,1,1,female,50_59,51,4000_plus_eur,1,metropolis,3,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,21,P0021,SD04,4,D,private_car,Private Car,1,1,female,50_59,51,4000_plus_eur,1,metropolis,3,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,21,P0021,SD05,5,B,bikesharing,Bike Sharing,1,1,female,50_59,51,4000_plus_eur,1,metropolis,3,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,21,P0021,SD06,6,B,bikesharing,Bike Sharing,1,1,female,50_59,51,4000_plus_eur,1,metropolis,3,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,22,P0022,SD01,1,D,private_car,Private Car,1,1,female,18_29,29,2000_3999_eur,0,large city,2,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,22,P0022,SD02,2,D,private_car,Private Car,1,1,female,18_29,29,2000_3999_eur,0,large city,2,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,22,P0022,SD03,3,D,private_car,Private Car,1,1,female,18_29,29,2000_3999_eur,0,large city,2,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,22,P0022,SD04,4,D,private_car,Private Car,1,1,female,18_29,29,2000_3999_eur,0,large city,2,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,22,P0022,SD05,5,D,private_car,Private Car,1,1,female,18_29,29,2000_3999_eur,0,large city,2,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,22,P0022,SD06,6,D,private_car,Private Car,1,1,female,18_29,29,2000_3999_eur,0,large city,2,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,23,P0023,SD01,1,A,e_scooter,E-Scooter Sharing,1,0,male,60_67,64,500_1999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,23,P0023,SD02,2,B,bikesharing,Bike Sharing,1,0,male,60_67,64,500_1999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,23,P0023,SD03,3,A,e_scooter,E-Scooter Sharing,1,0,male,60_67,64,500_1999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,23,P0023,SD04,4,D,private_car,Private Car,1,0,male,60_67,64,500_1999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,23,P0023,SD05,5,B,bikesharing,Bike Sharing,1,0,male,60_67,64,500_1999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,23,P0023,SD06,6,B,bikesharing,Bike Sharing,1,0,male,60_67,64,500_1999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,24,P0024,SD01,1,D,private_car,Private Car,1,0,male,68_plus,68,500_1999_eur,1,metropolis,2,1,0,does not hold a public transport pass,1,has an active MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,24,P0024,SD02,2,D,private_car,Private Car,1,0,male,68_plus,68,500_1999_eur,1,metropolis,2,1,0,does not hold a public transport pass,1,has an active MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,24,P0024,SD03,3,D,private_car,Private Car,1,0,male,68_plus,68,500_1999_eur,1,metropolis,2,1,0,does not hold a public transport pass,1,has an active MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,24,P0024,SD04,4,D,private_car,Private Car,1,0,male,68_plus,68,500_1999_eur,1,metropolis,2,1,0,does not hold a public transport pass,1,has an active MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,24,P0024,SD05,5,D,private_car,Private Car,1,0,male,68_plus,68,500_1999_eur,1,metropolis,2,1,0,does not hold a public transport pass,1,has an active MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,24,P0024,SD06,6,D,private_car,Private Car,1,0,male,68_plus,68,500_1999_eur,1,metropolis,2,1,0,does not hold a public transport pass,1,has an active MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,25,P0025,SD01,1,A,e_scooter,E-Scooter Sharing,1,0,male,50_59,56,2000_3999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,25,P0025,SD02,2,B,bikesharing,Bike Sharing,1,0,male,50_59,56,2000_3999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,25,P0025,SD03,3,A,e_scooter,E-Scooter Sharing,1,0,male,50_59,56,2000_3999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,25,P0025,SD04,4,D,private_car,Private Car,1,0,male,50_59,56,2000_3999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,25,P0025,SD05,5,B,bikesharing,Bike Sharing,1,0,male,50_59,56,2000_3999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,25,P0025,SD06,6,B,bikesharing,Bike Sharing,1,0,male,50_59,56,2000_3999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,26,P0026,SD01,1,A,e_scooter,E-Scooter Sharing,1,0,male,60_67,64,4000_plus_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,26,P0026,SD02,2,B,bikesharing,Bike Sharing,1,0,male,60_67,64,4000_plus_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,26,P0026,SD03,3,A,e_scooter,E-Scooter Sharing,1,0,male,60_67,64,4000_plus_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,26,P0026,SD04,4,D,private_car,Private Car,1,0,male,60_67,64,4000_plus_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,26,P0026,SD05,5,B,bikesharing,Bike Sharing,1,0,male,60_67,64,4000_plus_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,26,P0026,SD06,6,A,e_scooter,E-Scooter Sharing,1,0,male,60_67,64,4000_plus_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,27,P0027,SD01,1,A,e_scooter,E-Scooter Sharing,1,0,male,50_59,52,2000_3999_eur,1,metropolis,3,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,27,P0027,SD02,2,B,bikesharing,Bike Sharing,1,0,male,50_59,52,2000_3999_eur,1,metropolis,3,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,27,P0027,SD03,3,A,e_scooter,E-Scooter Sharing,1,0,male,50_59,52,2000_3999_eur,1,metropolis,3,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,27,P0027,SD04,4,D,private_car,Private Car,1,0,male,50_59,52,2000_3999_eur,1,metropolis,3,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,27,P0027,SD05,5,B,bikesharing,Bike Sharing,1,0,male,50_59,52,2000_3999_eur,1,metropolis,3,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,27,P0027,SD06,6,A,e_scooter,E-Scooter Sharing,1,0,male,50_59,52,2000_3999_eur,1,metropolis,3,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,28,P0028,SD01,1,A,e_scooter,E-Scooter Sharing,1,1,female,68_plus,72,4000_plus_eur,0,large city,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,28,P0028,SD02,2,B,bikesharing,Bike Sharing,1,1,female,68_plus,72,4000_plus_eur,0,large city,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,28,P0028,SD03,3,D,private_car,Private Car,1,1,female,68_plus,72,4000_plus_eur,0,large city,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,28,P0028,SD04,4,D,private_car,Private Car,1,1,female,68_plus,72,4000_plus_eur,0,large city,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,28,P0028,SD05,5,B,bikesharing,Bike Sharing,1,1,female,68_plus,72,4000_plus_eur,0,large city,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,28,P0028,SD06,6,B,bikesharing,Bike Sharing,1,1,female,68_plus,72,4000_plus_eur,0,large city,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,29,P0029,SD01,1,A,e_scooter,E-Scooter Sharing,1,0,male,40_49,48,500_1999_eur,0,large city,0,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,29,P0029,SD02,2,B,bikesharing,Bike Sharing,1,0,male,40_49,48,500_1999_eur,0,large city,0,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,29,P0029,SD03,3,A,e_scooter,E-Scooter Sharing,1,0,male,40_49,48,500_1999_eur,0,large city,0,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,29,P0029,SD04,4,D,private_car,Private Car,1,0,male,40_49,48,500_1999_eur,0,large city,0,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,29,P0029,SD05,5,B,bikesharing,Bike Sharing,1,0,male,40_49,48,500_1999_eur,0,large city,0,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,29,P0029,SD06,6,B,bikesharing,Bike Sharing,1,0,male,40_49,48,500_1999_eur,0,large city,0,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,30,P0030,SD01,1,D,private_car,Private Car,1,0,male,68_plus,68,500_1999_eur,0,large city,2,3,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,30,P0030,SD02,2,D,private_car,Private Car,1,0,male,68_plus,68,500_1999_eur,0,large city,2,3,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,30,P0030,SD03,3,D,private_car,Private Car,1,0,male,68_plus,68,500_1999_eur,0,large city,2,3,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,30,P0030,SD04,4,D,private_car,Private Car,1,0,male,68_plus,68,500_1999_eur,0,large city,2,3,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,30,P0030,SD05,5,D,private_car,Private Car,1,0,male,68_plus,68,500_1999_eur,0,large city,2,3,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,30,P0030,SD06,6,D,private_car,Private Car,1,0,male,68_plus,68,500_1999_eur,0,large city,2,3,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,31,P0031,SD01,1,A,e_scooter,E-Scooter Sharing,1,1,female,40_49,44,500_1999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,31,P0031,SD02,2,B,bikesharing,Bike Sharing,1,1,female,40_49,44,500_1999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,31,P0031,SD03,3,A,e_scooter,E-Scooter Sharing,1,1,female,40_49,44,500_1999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,31,P0031,SD04,4,D,private_car,Private Car,1,1,female,40_49,44,500_1999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,31,P0031,SD05,5,B,bikesharing,Bike Sharing,1,1,female,40_49,44,500_1999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,31,P0031,SD06,6,B,bikesharing,Bike Sharing,1,1,female,40_49,44,500_1999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,32,P0032,SD01,1,A,e_scooter,E-Scooter Sharing,1,0,male,40_49,43,500_1999_eur,1,metropolis,2,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,32,P0032,SD02,2,B,bikesharing,Bike Sharing,1,0,male,40_49,43,500_1999_eur,1,metropolis,2,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,32,P0032,SD03,3,A,e_scooter,E-Scooter Sharing,1,0,male,40_49,43,500_1999_eur,1,metropolis,2,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,32,P0032,SD04,4,D,private_car,Private Car,1,0,male,40_49,43,500_1999_eur,1,metropolis,2,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,32,P0032,SD05,5,B,bikesharing,Bike Sharing,1,0,male,40_49,43,500_1999_eur,1,metropolis,2,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,32,P0032,SD06,6,A,e_scooter,E-Scooter Sharing,1,0,male,40_49,43,500_1999_eur,1,metropolis,2,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,33,P0033,SD01,1,A,e_scooter,E-Scooter Sharing,1,0,male,30_39,37,4000_plus_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,33,P0033,SD02,2,B,bikesharing,Bike Sharing,1,0,male,30_39,37,4000_plus_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,33,P0033,SD03,3,A,e_scooter,E-Scooter Sharing,1,0,male,30_39,37,4000_plus_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,33,P0033,SD04,4,D,private_car,Private Car,1,0,male,30_39,37,4000_plus_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,33,P0033,SD05,5,B,bikesharing,Bike Sharing,1,0,male,30_39,37,4000_plus_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,33,P0033,SD06,6,B,bikesharing,Bike Sharing,1,0,male,30_39,37,4000_plus_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,34,P0034,SD01,1,B,bikesharing,Bike Sharing,1,0,male,30_39,31,4000_plus_eur,0,large city,0,0,0,does not hold a public transport pass,1,has an active MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,34,P0034,SD02,2,D,private_car,Private Car,1,0,male,30_39,31,4000_plus_eur,0,large city,0,0,0,does not hold a public transport pass,1,has an active MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,34,P0034,SD03,3,D,private_car,Private Car,1,0,male,30_39,31,4000_plus_eur,0,large city,0,0,0,does not hold a public transport pass,1,has an active MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,34,P0034,SD04,4,D,private_car,Private Car,1,0,male,30_39,31,4000_plus_eur,0,large city,0,0,0,does not hold a public transport pass,1,has an active MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,34,P0034,SD05,5,B,bikesharing,Bike Sharing,1,0,male,30_39,31,4000_plus_eur,0,large city,0,0,0,does not hold a public transport pass,1,has an active MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,34,P0034,SD06,6,B,bikesharing,Bike Sharing,1,0,male,30_39,31,4000_plus_eur,0,large city,0,0,0,does not hold a public transport pass,1,has an active MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,35,P0035,SD01,1,D,private_car,Private Car,1,0,male,68_plus,75,2000_3999_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,35,P0035,SD02,2,D,private_car,Private Car,1,0,male,68_plus,75,2000_3999_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
