custom_id,respondent_id,ID,task_id,task_position,mode_id,alternative_name,choice,availability,travel_time,travel_cost,headway,seat_configuration,travel_time_hundredth,travel_cost_hundredth,GROUP,SURVEY,SP,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,CAR_AV
59,AI0007,7,AI0007_T05,5,3,CAR,0,1,195,104,0,0,1.95,1.04,3,1,1,3,1,1,2,0,3,1,3,0,2,1,1
60,AI0007,7,AI0007_T06,6,1,TRAIN,0,1,221,95,30,0,2.21,0.95,3,1,1,3,1,1,2,0,3,1,3,0,2,1,1
60,AI0007,7,AI0007_T06,6,2,SWISSMETRO,0,1,108,117,10,0,1.08,1.17,3,1,1,3,1,1,2,0,3,1,3,0,2,1,1
60,AI0007,7,AI0007_T06,6,3,CAR,0,1,120,130,0,0,1.2,1.3,3,1,1,3,1,1,2,0,3,1,3,0,2,1,1
61,AI0007,7,AI0007_T07,7,1,TRAIN,0,1,221,127,60,0,2.21,1.27,3,1,1,3,1,1,2,0,3,1,3,0,2,1,1
61,AI0007,7,AI0007_T07,7,2,SWISSMETRO,0,1,97,143,20,0,0.97,1.43,3,1,1,3,1,1,2,0,3,1,3,0,2,1,1
61,AI0007,7,AI0007_T07,7,3,CAR,0,1,120,104,0,0,1.2,1.04,3,1,1,3,1,1,2,0,3,1,3,0,2,1,1
62,AI0007,7,AI0007_T08,8,1,TRAIN,0,1,265,127,30,0,2.65,1.27,3,1,1,3,1,1,2,0,3,1,3,0,2,1,1
62,AI0007,7,AI0007_T08,8,2,SWISSMETRO,0,1,108,143,30,0,1.08,1.43,3,1,1,3,1,1,2,0,3,1,3,0,2,1,1
62,AI0007,7,AI0007_T08,8,3,CAR,0,1,120,169,0,0,1.2,1.69,3,1,1,3,1,1,2,0,3,1,3,0,2,1,1
63,AI0007,7,AI0007_T09,9,1,TRAIN,0,1,221,106,60,0,2.21,1.06,3,1,1,3,1,1,2,0,3,1,3,0,2,1,1
63,AI0007,7,AI0007_T09,9,2,SWISSMETRO,0,1,108,143,30,0,1.08,1.43,3,1,1,3,1,1,2,0,3,1,3,0,2,1,1
63,AI0007,7,AI0007_T09,9,3,CAR,0,1,150,130,0,0,1.5,1.3,3,1,1,3,1,1,2,0,3,1,3,0,2,1,1
64,AI0008,8,AI0008_T01,1,1,TRAIN,0,1,151,62,120,0,1.51,0.62,3,1,1,3,0,3,2,1,2,1,2,0,22,1,1
64,AI0008,8,AI0008_T01,1,2,SWISSMETRO,0,1,64,70,30,0,0.64,0.7,3,1,1,3,0,3,2,1,2,1,2,0,22,1,1
64,AI0008,8,AI0008_T01,1,3,CAR,0,1,70,40,0,0,0.7,0.4,3,1,1,3,0,3,2,1,2,1,2,0,22,1,1
65,AI0008,8,AI0008_T02,2,1,TRAIN,0,1,113,47,120,0,1.13,0.47,3,1,1,3,0,3,2,1,2,1,2,0,22,1,1
65,AI0008,8,AI0008_T02,2,2,SWISSMETRO,0,1,71,63,30,0,0.71,0.63,3,1,1,3,0,3,2,1,2,1,2,0,22,1,1
65,AI0008,8,AI0008_T02,2,3,CAR,0,1,91,32,0,0,0.91,0.32,3,1,1,3,0,3,2,1,2,1,2,0,22,1,1
66,AI0008,8,AI0008_T03,3,1,TRAIN,0,1,151,47,120,0,1.51,0.47,3,1,1,3,0,3,2,1,2,1,2,0,22,1,1
66,AI0008,8,AI0008_T03,3,2,SWISSMETRO,0,1,78,63,20,0,0.78,0.63,3,1,1,3,0,3,2,1,2,1,2,0,22,1,1
66,AI0008,8,AI0008_T03,3,3,CAR,0,1,56,32,0,0,0.56,0.32,3,1,1,3,0,3,2,1,2,1,2,0,22,1,1
67,AI0008,8,AI0008_T04,4,1,TRAIN,0,1,126,47,60,0,1.26,0.47,3,1,1,3,0,3,2,1,2,1,2,0,22,1,1
67,AI0008,8,AI0008_T04,4,2,SWISSMETRO,0,1,78,63,10,0,0.78,0.63,3,1,1,3,0,3,2,1,2,1,2,0,22,1,1
67,AI0008,8,AI0008_T04,4,3,CAR,0,1,91,52,0,0,0.91,0.52,3,1,1,3,0,3,2,1,2,1,2,0,22,1,1
68,AI0008,8,AI0008_T05,5,1,TRAIN,0,1,126,52,120,0,1.26,0.52,3,1,1,3,0,3,2,1,2,1,2,0,22,1,1
68,AI0008,8,AI0008_T05,5,2,SWISSMETRO,0,1,78,63,30,0,0.78,0.63,3,1,1,3,0,3,2,1,2,1,2,0,22,1,1
68,AI0008,8,AI0008_T05,5,3,CAR,0,1,56,52,0,0,0.56,0.52,3,1,1,3,0,3,2,1,2,1,2,0,22,1,1
69,AI0008,8,AI0008_T06,6,1,TRAIN,0,1,113,52,60,0,1.13,0.52,3,1,1,3,0,3,2,1,2,1,2,0,22,1,1
69,AI0008,8,AI0008_T06,6,2,SWISSMETRO,0,1,78,63,20,0,0.78,0.63,3,1,1,3,0,3,2,1,2,1,2,0,22,1,1
69,AI0008,8,AI0008_T06,6,3,CAR,0,1,91,40,0,0,0.91,0.4,3,1,1,3,0,3,2,1,2,1,2,0,22,1,1
70,AI0008,8,AI0008_T07,7,1,TRAIN,0,1,113,62,60,0,1.13,0.62,3,1,1,3,0,3,2,1,2,1,2,0,22,1,1
70,AI0008,8,AI0008_T07,7,2,SWISSMETRO,0,1,71,78,10,0,0.71,0.78,3,1,1,3,0,3,2,1,2,1,2,0,22,1,1
70,AI0008,8,AI0008_T07,7,3,CAR,0,1,70,32,0,0,0.7,0.32,3,1,1,3,0,3,2,1,2,1,2,0,22,1,1
71,AI0008,8,AI0008_T08,8,1,TRAIN,0,1,113,52,120,0,1.13,0.52,3,1,1,3,0,3,2,1,2,1,2,0,22,1,1
71,AI0008,8,AI0008_T08,8,2,SWISSMETRO,0,1,64,70,20,0,0.64,0.7,3,1,1,3,0,3,2,1,2,1,2,0,22,1,1
71,AI0008,8,AI0008_T08,8,3,CAR,0,1,70,52,0,0,0.7,0.52,3,1,1,3,0,3,2,1,2,1,2,0,22,1,1
72,AI0008,8,AI0008_T09,9,1,TRAIN,0,1,126,62,30,0,1.26,0.62,3,1,1,3,0,3,2,1,2,1,2,0,22,1,1
72,AI0008,8,AI0008_T09,9,2,SWISSMETRO,0,1,78,92,20,0,0.78,0.92,3,1,1,3,0,3,2,1,2,1,2,0,22,1,1
72,AI0008,8,AI0008_T09,9,3,CAR,0,1,70,52,0,0,0.7,0.52,3,1,1,3,0,3,2,1,2,1,2,0,22,1,1
73,AI0009,9,AI0009_T01,1,1,TRAIN,0,1,140,70,120,0,1.4,0.7,2,0,1,3,0,1,1,1,4,0,2,0,22,25,0
73,AI0009,9,AI0009_T01,1,2,SWISSMETRO,0,1,58,67,30,1,0.58,0.67,2,0,1,3,0,1,1,1,4,0,2,0,22,25,0
73,AI0009,9,AI0009_T01,1,3,CAR,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,4,0,2,0,22,25,0
74,AI0009,9,AI0009_T02,2,1,TRAIN,0,1,105,52,120,0,1.05,0.52,2,0,1,3,0,1,1,1,4,0,2,0,22,25,0
74,AI0009,9,AI0009_T02,2,2,SWISSMETRO,0,1,64,67,30,0,0.64,0.67,2,0,1,3,0,1,1,1,4,0,2,0,22,25,0
74,AI0009,9,AI0009_T02,2,3,CAR,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,4,0,2,0,22,25,0
75,AI0009,9,AI0009_T03,3,1,TRAIN,0,1,140,52,120,0,1.4,0.52,2,0,1,3,0,1,1,1,4,0,2,0,22,25,0
75,AI0009,9,AI0009_T03,3,2,SWISSMETRO,0,1,70,74,20,1,0.7,0.74,2,0,1,3,0,1,1,1,4,0,2,0,22,25,0
75,AI0009,9,AI0009_T03,3,3,CAR,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,4,0,2,0,22,25,0
76,AI0009,9,AI0009_T04,4,1,TRAIN,0,1,117,52,60,0,1.17,0.52,2,0,1,3,0,1,1,1,4,0,2,0,22,25,0
76,AI0009,9,AI0009_T04,4,2,SWISSMETRO,0,1,70,74,10,0,0.7,0.74,2,0,1,3,0,1,1,1,4,0,2,0,22,25,0
76,AI0009,9,AI0009_T04,4,3,CAR,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,4,0,2,0,22,25,0
77,AI0009,9,AI0009_T05,5,1,TRAIN,0,1,117,58,120,0,1.17,0.58,2,0,1,3,0,1,1,1,4,0,2,0,22,25,0
77,AI0009,9,AI0009_T05,5,2,SWISSMETRO,0,1,70,67,30,0,0.7,0.67,2,0,1,3,0,1,1,1,4,0,2,0,22,25,0
77,AI0009,9,AI0009_T05,5,3,CAR,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,4,0,2,0,22,25,0
78,AI0009,9,AI0009_T06,6,1,TRAIN,0,1,105,58,60,0,1.05,0.58,2,0,1,3,0,1,1,1,4,0,2,0,22,25,0
78,AI0009,9,AI0009_T06,6,2,SWISSMETRO,0,1,70,67,20,1,0.7,0.67,2,0,1,3,0,1,1,1,4,0,2,0,22,25,0
78,AI0009,9,AI0009_T06,6,3,CAR,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,4,0,2,0,22,25,0
79,AI0009,9,AI0009_T07,7,1,TRAIN,0,1,105,70,60,0,1.05,0.7,2,0,1,3,0,1,1,1,4,0,2,0,22,25,0
79,AI0009,9,AI0009_T07,7,2,SWISSMETRO,0,1,64,74,10,1,0.64,0.74,2,0,1,3,0,1,1,1,4,0,2,0,22,25,0
79,AI0009,9,AI0009_T07,7,3,CAR,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,4,0,2,0,22,25,0
80,AI0009,9,AI0009_T08,8,1,TRAIN,0,1,105,58,120,0,1.05,0.58,2,0,1,3,0,1,1,1,4,0,2,0,22,25,0
80,AI0009,9,AI0009_T08,8,2,SWISSMETRO,0,1,58,74,20,0,0.58,0.74,2,0,1,3,0,1,1,1,4,0,2,0,22,25,0
80,AI0009,9,AI0009_T08,8,3,CAR,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,4,0,2,0,22,25,0
81,AI0009,9,AI0009_T09,9,1,TRAIN,0,1,117,70,30,0,1.17,0.7,2,0,1,3,0,1,1,1,4,0,2,0,22,25,0
81,AI0009,9,AI0009_T09,9,2,SWISSMETRO,0,1,70,89,20,1,0.7,0.89,2,0,1,3,0,1,1,1,4,0,2,0,22,25,0
81,AI0009,9,AI0009_T09,9,3,CAR,0,0,0,0,0,0,0.0,0.0,2,0,1,3,0,1,1,1,4,0,2,0,22,25,0
82,AI0010,10,AI0010_T01,1,1,TRAIN,0,1,94,119,120,0,0.94,1.19,2,0,1,1,0,1,1,1,3,1,1,0,1,2,1
82,AI0010,10,AI0010_T01,1,2,SWISSMETRO,0,1,55,119,30,1,0.55,1.19,2,0,1,1,0,1,1,1,3,1,1,0,1,2,1
82,AI0010,10,AI0010_T01,1,3,CAR,0,1,0,0,0,0,0.0,0.0,2,0,1,1,0,1,1,1,3,1,1,0,1,2,1
83,AI0010,10,AI0010_T02,2,1,TRAIN,0,1,76,89,120,0,0.76,0.89,2,0,1,1,0,1,1,1,3,1,1,0,1,2,1
83,AI0010,10,AI0010_T02,2,2,SWISSMETRO,0,1,61,107,30,0,0.61,1.07,2,0,1,1,0,1,1,1,3,1,1,0,1,2,1
83,AI0010,10,AI0010_T02,2,3,CAR,0,1,0,0,0,0,0.0,0.0,2,0,1,1,0,1,1,1,3,1,1,0,1,2,1
84,AI0010,10,AI0010_T03,3,1,TRAIN,0,1,94,89,120,0,0.94,0.89,2,0,1,1,0,1,1,1,3,1,1,0,1,2,1
84,AI0010,10,AI0010_T03,3,2,SWISSMETRO,0,1,67,107,20,1,0.67,1.07,2,0,1,1,0,1,1,1,3,1,1,0,1,2,1
84,AI0010,10,AI0010_T03,3,3,CAR,0,1,0,0,0,0,0.0,0.0,2,0,1,1,0,1,1,1,3,1,1,0,1,2,1
85,AI0010,10,AI0010_T04,4,1,TRAIN,0,1,85,89,60,0,0.85,0.89,2,0,1,1,0,1,1,1,3,1,1,0,1,2,1
85,AI0010,10,AI0010_T04,4,2,SWISSMETRO,0,1,67,107,10,0,0.67,1.07,2,0,1,1,0,1,1,1,3,1,1,0,1,2,1
85,AI0010,10,AI0010_T04,4,3,CAR,0,1,0,0,0,0,0.0,0.0,2,0,1,1,0,1,1,1,3,1,1,0,1,2,1
86,AI0010,10,AI0010_T05,5,1,TRAIN,0,1,85,99,120,0,0.85,0.99,2,0,1,1,0,1,1,1,3,1,1,0,1,2,1
86,AI0010,10,AI0010_T05,5,2,SWISSMETRO,0,1,67,107,30,0,0.67,1.07,2,0,1,1,0,1,1,1,3,1,1,0,1,2,1
86,AI0010,10,AI0010_T05,5,3,CAR,0,1,0,0,0,0,0.0,0.0,2,0,1,1,0,1,1,1,3,1,1,0,1,2,1
87,AI0010,10,AI0010_T06,6,1,TRAIN,0,1,76,99,60,0,0.76,0.99,2,0,1,1,0,1,1,1,3,1,1,0,1,2,1
87,AI0010,10,AI0010_T06,6,2,SWISSMETRO,0,1,67,107,20,1,0.67,1.07,2,0,1,1,0,1,1,1,3,1,1,0,1,2,1
87,AI0010,10,AI0010_T06,6,3,CAR,0,1,0,0,0,0,0.0,0.0,2,0,1,1,0,1,1,1,3,1,1,0,1,2,1
88,AI0010,10,AI0010_T07,7,1,TRAIN,0,1,76,119,60,0,0.76,1.19,2,0,1,1,0,1,1,1,3,1,1,0,1,2,1
88,AI0010,10,AI0010_T07,7,2,SWISSMETRO,0,1,61,131,10,1,0.61,1.31,2,0,1,1,0,1,1,1,3,1,1,0,1,2,1
88,AI0010,10,AI0010_T07,7,3,CAR,0,1,0,0,0,0,0.0,0.0,2,0,1,1,0,1,1,1,3,1,1,0,1,2,1
89,AI0010,10,AI0010_T08,8,1,TRAIN,0,1,76,99,120,0,0.76,0.99,2,0,1,1,0,1,1,1,3,1,1,0,1,2,1
89,AI0010,10,AI0010_T08,8,2,SWISSMETRO,0,1,55,119,20,0,0.55,1.19,2,0,1,1,0,1,1,1,3,1,1,0,1,2,1
89,AI0010,10,AI0010_T08,8,3,CAR,0,1,0,0,0,0,0.0,0.0,2,0,1,1,0,1,1,1,3,1,1,0,1,2,1
90,AI0010,10,AI0010_T09,9,1,TRAIN,0,1,85,119,30,0,0.85,1.19,2,0,1,1,0,1,1,1,3,1,1,0,1,2,1
90,AI0010,10,AI0010_T09,9,2,SWISSMETRO,0,1,67,143,20,1,0.67,1.43,2,0,1,1,0,1,1,1,3,1,1,0,1,2,1
90,AI0010,10,AI0010_T09,9,3,CAR,0,1,0,0,0,0,0.0,0.0,2,0,1,1,0,1,1,1,3,1,1,0,1,2,1
91,AI0011,11,AI0011_T01,1,1,TRAIN,0,1,54,19,120,0,0.54,0.19,3,1,1,3,0,3,2,1,4,1,3,0,2,1,1
91,AI0011,11,AI0011_T01,1,2,SWISSMETRO,0,1,30,24,20,0,0.3,0.24,3,1,1,3,0,3,2,1,4,1,3,0,2,1,1
91,AI0011,11,AI0011_T01,1,3,CAR,0,1,65,30,0,0,0.65,0.3,3,1,1,3,0,3,2,1,4,1,3,0,2,1,1
92,AI0011,11,AI0011_T02,2,1,TRAIN,0,1,49,19,30,0,0.49,0.19,3,1,1,3,0,3,2,1,4,1,3,0,2,1,1
92,AI0011,11,AI0011_T02,2,2,SWISSMETRO,0,1,30,24,10,0,0.3,0.24,3,1,1,3,0,3,2,1,4,1,3,0,2,1,1
92,AI0011,11,AI0011_T02,2,3,CAR,0,1,65,39,0,0,0.65,0.39,3,1,1,3,0,3,2,1,4,1,3,0,2,1,1
93,AI0011,11,AI0011_T03,3,1,TRAIN,0,1,65,19,60,0,0.65,0.19,3,1,1,3,0,3,2,1,4,1,3,0,2,1,1
93,AI0011,11,AI0011_T03,3,2,SWISSMETRO,0,1,30,24,30,0,0.3,0.24,3,1,1,3,0,3,2,1,4,1,3,0,2,1,1
93,AI0011,11,AI0011_T03,3,3,CAR,0,1,65,24,0,0,0.65,0.24,3,1,1,3,0,3,2,1,4,1,3,0,2,1,1
94,AI0011,11,AI0011_T04,4,1,TRAIN,0,1,49,16,30,0,0.49,0.16,3,1,1,3,0,3,2,1,4,1,3,0,2,1,1
94,AI0011,11,AI0011_T04,4,2,SWISSMETRO,0,1,30,22,20,0,0.3,0.22,3,1,1,3,0,3,2,1,4,1,3,0,2,1,1
94,AI0011,11,AI0011_T04,4,3,CAR,0,1,40,24,0,0,0.4,0.24,3,1,1,3,0,3,2,1,4,1,3,0,2,1,1
95,AI0011,11,AI0011_T05,5,1,TRAIN,0,1,65,14,60,0,0.65,0.14,3,1,1,3,0,3,2,1,4,1,3,0,2,1,1
95,AI0011,11,AI0011_T05,5,2,SWISSMETRO,0,1,30,18,20,0,0.3,0.18,3,1,1,3,0,3,2,1,4,1,3,0,2,1,1
95,AI0011,11,AI0011_T05,5,3,CAR,0,1,50,39,0,0,0.5,0.39,3,1,1,3,0,3,2,1,4,1,3,0,2,1,1
96,AI0011,11,AI0011_T06,6,1,TRAIN,0,1,54,14,120,0,0.54,0.14,3,1,1,3,0,3,2,1,4,1,3,0,2,1,1
96,AI0011,11,AI0011_T06,6,2,SWISSMETRO,0,1,30,20,10,0,0.3,0.2,3,1,1,3,0,3,2,1,4,1,3,0,2,1,1
96,AI0011,11,AI0011_T06,6,3,CAR,0,1,50,24,0,0,0.5,0.24,3,1,1,3,0,3,2,1,4,1,3,0,2,1,1
97,AI0011,11,AI0011_T07,7,1,TRAIN,0,1,49,19,120,0,0.49,0.19,3,1,1,3,0,3,2,1,4,1,3,0,2,1,1
97,AI0011,11,AI0011_T07,7,2,SWISSMETRO,0,1,30,24,10,0,0.3,0.24,3,1,1,3,0,3,2,1,4,1,3,0,2,1,1
97,AI0011,11,AI0011_T07,7,3,CAR,0,1,40,30,0,0,0.4,0.3,3,1,1,3,0,3,2,1,4,1,3,0,2,1,1
98,AI0011,11,AI0011_T08,8,1,TRAIN,0,1,49,14,30,0,0.49,0.14,3,1,1,3,0,3,2,1,4,1,3,0,2,1,1
98,AI0011,11,AI0011_T08,8,2,SWISSMETRO,0,1,30,18,30,0,0.3,0.18,3,1,1,3,0,3,2,1,4,1,3,0,2,1,1
98,AI0011,11,AI0011_T08,8,3,CAR,0,1,50,30,0,0,0.5,0.3,3,1,1,3,0,3,2,1,4,1,3,0,2,1,1
99,AI0011,11,AI0011_T09,9,1,TRAIN,0,1,65,16,60,0,0.65,0.16,3,1,1,3,0,3,2,1,4,1,3,0,2,1,1
99,AI0011,11,AI0011_T09,9,2,SWISSMETRO,0,1,30,20,10,0,0.3,0.2,3,1,1,3,0,3,2,1,4,1,3,0,2,1,1
99,AI0011,11,AI0011_T09,9,3,CAR,0,1,40,30,0,0,0.4,0.3,3,1,1,3,0,3,2,1,4,1,3,0,2,1,1
100,AI0012,12,AI0012_T01,1,1,TRAIN,0,1,117,170,120,0,1.17,1.7,3,1,1,3,0,1,3,1,3,1,3,0,2,20,1
100,AI0012,12,AI0012_T01,1,2,SWISSMETRO,0,1,62,186,20,0,0.62,1.86,3,1,1,3,0,1,3,1,3,1,3,0,2,20,1
100,AI0012,12,AI0012_T01,1,3,CAR,0,1,117,55,0,0,1.17,0.55,3,1,1,3,0,1,3,1,3,1,3,0,2,20,1
101,AI0012,12,AI0012_T02,2,1,TRAIN,0,1,105,170,30,0,1.05,1.7,3,1,1,3,0,1,3,1,3,1,3,0,2,20,1
101,AI0012,12,AI0012_T02,2,2,SWISSMETRO,0,1,56,169,10,0,0.56,1.69,3,1,1,3,0,1,3,1,3,1,3,0,2,20,1
101,AI0012,12,AI0012_T02,2,3,CAR,0,1,117,72,0,0,1.17,0.72,3,1,1,3,0,1,3,1,3,1,3,0,2,20,1
102,AI0012,12,AI0012_T03,3,1,TRAIN,0,1,140,170,60,0,1.4,1.7,3,1,1,3,0,1,3,1,3,1,3,0,2,20,1
102,AI0012,12,AI0012_T03,3,2,SWISSMETRO,0,1,68,203,30,0,0.68,2.03,3,1,1,3,0,1,3,1,3,1,3,0,2,20,1
102,AI0012,12,AI0012_T03,3,3,CAR,0,1,117,44,0,0,1.17,0.44,3,1,1,3,0,1,3,1,3,1,3,0,2,20,1
103,AI0012,12,AI0012_T04,4,1,TRAIN,0,1,105,142,30,0,1.05,1.42,3,1,1,3,0,1,3,1,3,1,3,0,2,20,1
103,AI0012,12,AI0012_T04,4,2,SWISSMETRO,0,1,62,186,20,0,0.62,1.86,3,1,1,3,0,1,3,1,3,1,3,0,2,20,1
103,AI0012,12,AI0012_T04,4,3,CAR,0,1,72,44,0,0,0.72,0.44,3,1,1,3,0,1,3,1,3,1,3,0,2,20,1
104,AI0012,12,AI0012_T05,5,1,TRAIN,0,1,140,128,60,0,1.4,1.28,3,1,1,3,0,1,3,1,3,1,3,0,2,20,1
104,AI0012,12,AI0012_T05,5,2,SWISSMETRO,0,1,62,152,20,0,0.62,1.52,3,1,1,3,0,1,3,1,3,1,3,0,2,20,1
104,AI0012,12,AI0012_T05,5,3,CAR,0,1,90,72,0,0,0.9,0.72,3,1,1,3,0,1,3,1,3,1,3,0,2,20,1
105,AI0012,12,AI0012_T06,6,1,TRAIN,0,1,117,128,120,0,1.17,1.28,3,1,1,3,0,1,3,1,3,1,3,0,2,20,1
105,AI0012,12,AI0012_T06,6,2,SWISSMETRO,0,1,56,169,10,0,0.56,1.69,3,1,1,3,0,1,3,1,3,1,3,0,2,20,1
105,AI0012,12,AI0012_T06,6,3,CAR,0,1,90,44,0,0,0.9,0.44,3,1,1,3,0,1,3,1,3,1,3,0,2,20,1
106,AI0012,12,AI0012_T07,7,1,TRAIN,0,1,105,170,120,0,1.05,1.7,3,1,1,3,0,1,3,1,3,1,3,0,2,20,1
106,AI0012,12,AI0012_T07,7,2,SWISSMETRO,0,1,68,203,10,0,0.68,2.03,3,1,1,3,0,1,3,1,3,1,3,0,2,20,1
106,AI0012,12,AI0012_T07,7,3,CAR,0,1,72,55,0,0,0.72,0.55,3,1,1,3,0,1,3,1,3,1,3,0,2,20,1
107,AI0012,12,AI0012_T08,8,1,TRAIN,0,1,105,128,30,0,1.05,1.28,3,1,1,3,0,1,3,1,3,1,3,0,2,20,1
107,AI0012,12,AI0012_T08,8,2,SWISSMETRO,0,1,68,152,30,0,0.68,1.52,3,1,1,3,0,1,3,1,3,1,3,0,2,20,1
107,AI0012,12,AI0012_T08,8,3,CAR,0,1,90,55,0,0,0.9,0.55,3,1,1,3,0,1,3,1,3,1,3,0,2,20,1
108,AI0012,12,AI0012_T09,9,1,TRAIN,0,1,140,142,60,0,1.4,1.42,3,1,1,3,0,1,3,1,3,1,3,0,2,20,1
108,AI0012,12,AI0012_T09,9,2,SWISSMETRO,0,1,56,169,10,0,0.56,1.69,3,1,1,3,0,1,3,1,3,1,3,0,2,20,1
108,AI0012,12,AI0012_T09,9,3,CAR,0,1,72,55,0,0,0.72,0.55,3,1,1,3,0,1,3,1,3,1,3,0,2,20,1
109,AI0013,13,AI0013_T01,1,1,TRAIN,0,1,197,126,120,0,1.97,1.26,3,1,1,3,1,1,2,1,4,1,2,0,2,1,1
109,AI0013,13,AI0013_T01,1,2,SWISSMETRO,0,1,68,145,20,0,0.68,1.45,3,1,1,3,1,1,2,1,4,1,2,0,2,1,1
109,AI0013,13,AI0013_T01,1,3,CAR,0,1,260,130,0,0,2.6,1.3,3,1,1,3,1,1,2,1,4,1,2,0,2,1,1
110,AI0013,13,AI0013_T02,2,1,TRAIN,0,1,177,126,30,0,1.77,1.26,3,1,1,3,1,1,2,1,4,1,2,0,2,1,1
110,AI0013,13,AI0013_T02,2,2,SWISSMETRO,0,1,61,132,10,0,0.61,1.32,3,1,1,3,1,1,2,1,4,1,2,0,2,1,1
110,AI0013,13,AI0013_T02,2,3,CAR,0,1,260,169,0,0,2.6,1.69,3,1,1,3,1,1,2,1,4,1,2,0,2,1,1
111,AI0013,13,AI0013_T03,3,1,TRAIN,0,1,236,126,60,0,2.36,1.26,3,1,1,3,1,1,2,1,4,1,2,0,2,1,1
111,AI0013,13,AI0013_T03,3,2,SWISSMETRO,0,1,75,158,30,0,0.75,1.58,3,1,1,3,1,1,2,1,4,1,2,0,2,1,1
111,AI0013,13,AI0013_T03,3,3,CAR,0,1,260,104,0,0,2.6,1.04,3,1,1,3,1,1,2,1,4,1,2,0,2,1,1
112,AI0013,13,AI0013_T04,4,1,TRAIN,0,1,177,105,30,0,1.77,1.05,3,1,1,3,1,1,2,1,4,1,2,0,2,1,1
112,AI0013,13,AI0013_T04,4,2,SWISSMETRO,0,1,68,145,20,0,0.68,1.45,3,1,1,3,1,1,2,1,4,1,2,0,2,1,1
112,AI0013,13,AI0013_T04,4,3,CAR,0,1,160,104,0,0,1.6,1.04,3,1,1,3,1,1,2,1,4,1,2,0,2,1,1
113,AI0013,13,AI0013_T05,5,1,TRAIN,0,1,236,94,60,0,2.36,0.94,3,1,1,3,1,1,2,1,4,1,2,0,2,1,1
113,AI0013,13,AI0013_T05,5,2,SWISSMETRO,0,1,68,106,20,0,0.68,1.06,3,1,1,3,1,1,2,1,4,1,2,0,2,1,1
113,AI0013,13,AI0013_T05,5,3,CAR,0,1,200,169,0,0,2.0,1.69,3,1,1,3,1,1,2,1,4,1,2,0,2,1,1
114,AI0013,13,AI0013_T06,6,1,TRAIN,0,1,197,94,120,0,1.97,0.94,3,1,1,3,1,1,2,1,4,1,2,0,2,1,1
114,AI0013,13,AI0013_T06,6,2,SWISSMETRO,0,1,61,132,10,0,0.61,1.32,3,1,1,3,1,1,2,1,4,1,2,0,2,1,1
114,AI0013,13,AI0013_T06,6,3,CAR,0,1,200,104,0,0,2.0,1.04,3,1,1,3,1,1,2,1,4,1,2,0,2,1,1
115,AI0013,13,AI0013_T07,7,1,TRAIN,0,1,177,126,120,0,1.77,1.26,3,1,1,3,1,1,2,1,4,1,2,0,2,1,1
115,AI0013,13,AI0013_T07,7,2,SWISSMETRO,0,1,75,158,10,0,0.75,1.58,3,1,1,3,1,1,2,1,4,1,2,0,2,1,1
115,AI0013,13,AI0013_T07,7,3,CAR,0,1,160,130,0,0,1.6,1.3,3,1,1,3,1,1,2,1,4,1,2,0,2,1,1
116,AI0013,13,AI0013_T08,8,1,TRAIN,0,1,177,94,30,0,1.77,0.94,3,1,1,3,1,1,2,1,4,1,2,0,2,1,1
116,AI0013,13,AI0013_T08,8,2,SWISSMETRO,0,1,75,119,30,0,0.75,1.19,3,1,1,3,1,1,2,1,4,1,2,0,2,1,1
116,AI0013,13,AI0013_T08,8,3,CAR,0,1,200,130,0,0,2.0,1.3,3,1,1,3,1,1,2,1,4,1,2,0,2,1,1
117,AI0013,13,AI0013_T09,9,1,TRAIN,0,1,236,105,60,0,2.36,1.05,3,1,1,3,1,1,2,1,4,1,2,0,2,1,1
117,AI0013,13,AI0013_T09,9,2,SWISSMETRO,0,1,61,119,10,0,0.61,1.19,3,1,1,3,1,1,2,1,4,1,2,0,2,1,1
117,AI0013,13,AI0013_T09,9,3,CAR,0,1,160,130,0,0,1.6,1.3,3,1,1,3,1,1,2,1,4,1,2,0,2,1,1
118,AI0014,14,AI0014_T01,1,1,TRAIN,0,1,110,42,120,0,1.1,0.42,3,1,1,3,1,1,2,0,3,1,3,0,25,1,1
118,AI0014,14,AI0014_T01,1,2,SWISSMETRO,0,1,37,47,30,0,0.37,0.47,3,1,1,3,1,1,2,0,3,1,3,0,25,1,1
118,AI0014,14,AI0014_T01,1,3,CAR,0,1,80,45,0,0,0.8,0.45,3,1,1,3,1,1,2,0,3,1,3,0,25,1,1
119,AI0014,14,AI0014_T02,2,1,TRAIN,0,1,83,32,120,0,0.83,0.32,3,1,1,3,1,1,2,0,3,1,3,0,25,1,1
