respondent_id,human_id,normalized_weight,age,sex_text,age_text,CalculatedIncome,income_text,high_education,low_education,top_manager,employees,artisans,age_30_less,ScaledIncome,car_oriented_parents,city_center_as_kid,childSuburb,NbCar,NbBicy,NbHousehold,NbChild,work_trip,other_trip,trip_purpose_text,education_text,CAR_AVAILABLE,car_availability_text,Envir01,Mobil05,LifSty07,Envir05,Mobil12,LifSty01,model_key,block_template_id,run_repeat,prompt_arm,semantic_arm,prompt_family,prompt_family_naturalistic,block_complexity_mean,block_complexity_sd,task_count,core_task_count,paraphrase_pair_count,label_pair_count,order_pair_count,monotonicity_task_count,dominance_task_count,model_is_deepseek,n_valid_tasks,label_flip_rate,order_flip_rate,paraphrase_flip_rate,monotonicity_compliance_rate,dominance_violation_rate,confidence_mean,exact_repeat_flip_rate_mean,top_attr_share_travel_time,top_attr_share_waiting_time,top_attr_share_cost,top_attr_share_distance,top_attr_share_availability,top_attr_share_mode_label
DS0015_R1,10540548,0.954424398357919,48,male,48 years old,9000,around CHF 9000 per month,0,1,1,0,0,0,9.0,1,1,0,1,3,3,0,1,0,a work trip,not high education,1,car is available for this trip,2,3,6,4,2,3,deepseek_chat,DST0015,1,semantic_arm,1,concise,0,0.636398064326052,0.2151798910105804,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.5625,0.0625,0.5,0.0,0.4375,0.0625,0.0,0.0
DS0015_R2,10540548,0.954424398357919,48,male,48 years old,9000,around CHF 9000 per month,0,1,1,0,0,0,9.0,1,1,0,1,3,3,0,1,0,a work trip,not high education,1,car is available for this trip,2,3,6,4,2,3,deepseek_chat,DST0015,2,semantic_arm,1,concise,0,0.636398064326052,0.2151798910105804,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.5,0.0625,0.5,0.0,0.4375,0.0625,0.0,0.0
DS0015_R3,10540548,0.954424398357919,48,male,48 years old,9000,around CHF 9000 per month,0,1,1,0,0,0,9.0,1,1,0,1,3,3,0,1,0,a work trip,not high education,1,car is available for this trip,2,3,6,4,2,3,deepseek_chat,DST0015,3,semantic_arm,1,concise,0,0.636398064326052,0.2151798910105804,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.375,0.0625,0.4375,0.0,0.4375,0.0625,0.0625,0.0
DS0015_R4,10540548,0.954424398357919,48,male,48 years old,9000,around CHF 9000 per month,0,1,1,0,0,0,9.0,1,1,0,1,3,3,0,1,0,a work trip,not high education,1,car is available for this trip,2,3,6,4,2,3,deepseek_chat,DST0015,4,semantic_arm,1,concise,0,0.636398064326052,0.2151798910105804,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.0625,0.0625,0.5,0.0,0.4375,0.0625,0.0,0.0
DS0016_R1,10540184,0.2545934244605354,63,male,63 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,-1,2,-1,0,1,a non-work trip,high education,1,car is available for this trip,4,2,3,5,1,2,deepseek_chat,DST0016,1,neutral_arm,0,naturalistic,1,0.5037101621515728,0.2798499785803424,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,5.0,0.125,0.5,0.0,0.5,0.0,0.0,0.0
DS0016_R2,10540184,0.2545934244605354,63,male,63 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,-1,2,-1,0,1,a non-work trip,high education,1,car is available for this trip,4,2,3,5,1,2,deepseek_chat,DST0016,2,neutral_arm,0,naturalistic,1,0.5037101621515728,0.2798499785803424,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.0,0.125,0.40625,0.0,0.40625,0.09375,0.09375,0.0
DS0016_R3,10540184,0.2545934244605354,63,male,63 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,-1,2,-1,0,1,a non-work trip,high education,1,car is available for this trip,4,2,3,5,1,2,deepseek_chat,DST0016,3,neutral_arm,0,naturalistic,1,0.5037101621515728,0.2798499785803424,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.625,0.125,0.5,0.0,0.5,0.0,0.0,0.0
DS0016_R4,10540184,0.2545934244605354,63,male,63 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,-1,2,-1,0,1,a non-work trip,high education,1,car is available for this trip,4,2,3,5,1,2,deepseek_chat,DST0016,4,neutral_arm,0,naturalistic,1,0.5037101621515728,0.2798499785803424,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,3.9375,0.125,0.40625,0.0,0.40625,0.09375,0.09375,0.0
DS0017_R1,30330485,0.8832827856419051,36,male,36 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,3,3,1,0,1,a non-work trip,high education,1,car is available for this trip,3,5,2,4,2,2,deepseek_chat,DST0017,1,neutral_arm,0,naturalistic,1,0.443854699207377,0.1102599611509413,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.0625,0.0625,0.40625,0.0,0.40625,0.09375,0.09375,0.0
DS0017_R2,30330485,0.8832827856419051,36,male,36 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,3,3,1,0,1,a non-work trip,high education,1,car is available for this trip,3,5,2,4,2,2,deepseek_chat,DST0017,2,neutral_arm,0,naturalistic,1,0.443854699207377,0.1102599611509413,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.25,0.0625,0.5,0.0,0.4375,0.03125,0.03125,0.0
DS0017_R3,30330485,0.8832827856419051,36,male,36 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,3,3,1,0,1,a non-work trip,high education,1,car is available for this trip,3,5,2,4,2,2,deepseek_chat,DST0017,3,neutral_arm,0,naturalistic,1,0.443854699207377,0.1102599611509413,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.125,0.0625,0.5,0.0,0.40625,0.0,0.09375,0.0
DS0017_R4,30330485,0.8832827856419051,36,male,36 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,3,3,1,0,1,a non-work trip,high education,1,car is available for this trip,3,5,2,4,2,2,deepseek_chat,DST0017,4,neutral_arm,0,naturalistic,1,0.443854699207377,0.1102599611509413,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.0625,0.0625,0.40625,0.0,0.40625,0.09375,0.09375,0.0
DS0018_R1,50270611,2.029711386372872,38,female,38 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,0,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,2,2,2,3,3,1,deepseek_chat,DST0018,1,semantic_arm,1,naturalistic,1,0.4440313769188567,0.1186608753473185,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.5625,0.0625,0.5,0.0,0.5,0.0,0.0,0.0
DS0018_R2,50270611,2.029711386372872,38,female,38 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,0,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,2,2,2,3,3,1,deepseek_chat,DST0018,2,semantic_arm,1,naturalistic,1,0.4440313769188567,0.1186608753473185,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.6875,0.0625,0.5,0.0,0.5,0.0,0.0,0.0
DS0018_R3,50270611,2.029711386372872,38,female,38 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,0,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,2,2,2,3,3,1,deepseek_chat,DST0018,3,semantic_arm,1,naturalistic,1,0.4440313769188567,0.1186608753473185,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.625,0.0625,0.5,0.0,0.5,0.0,0.0,0.0
DS0018_R4,50270611,2.029711386372872,38,female,38 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,0,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,2,2,2,3,3,1,deepseek_chat,DST0018,4,semantic_arm,1,naturalistic,1,0.4440313769188567,0.1186608753473185,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.375,0.0625,0.5,0.0,0.5,0.0,0.0,0.0
DS0019_R1,52730184,2.029711386372872,21,female,30 or younger,2000,around CHF 2000 per month,0,1,0,1,0,1,2.0,0,0,0,3,5,4,0,1,0,a work trip,not high education,1,car is available for this trip,1,4,4,3,4,3,deepseek_chat,DST0019,1,semantic_arm,1,naturalistic,1,0.4990037396167635,0.1423498474595867,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.9375,0.041666666666666664,0.5,0.0,0.5,0.0,0.0,0.0
DS0019_R2,52730184,2.029711386372872,21,female,30 or younger,2000,around CHF 2000 per month,0,1,0,1,0,1,2.0,0,0,0,3,5,4,0,1,0,a work trip,not high education,1,car is available for this trip,1,4,4,3,4,3,deepseek_chat,DST0019,2,semantic_arm,1,naturalistic,1,0.4990037396167635,0.1423498474595867,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.875,0.041666666666666664,0.5,0.0,0.5,0.0,0.0,0.0
DS0019_R3,52730184,2.029711386372872,21,female,30 or younger,2000,around CHF 2000 per month,0,1,0,1,0,1,2.0,0,0,0,3,5,4,0,1,0,a work trip,not high education,1,car is available for this trip,1,4,4,3,4,3,deepseek_chat,DST0019,3,semantic_arm,1,naturalistic,1,0.4990037396167635,0.1423498474595867,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.75,0.041666666666666664,0.5,0.0,0.5,0.0,0.0,0.0
DS0019_R4,52730184,2.029711386372872,21,female,30 or younger,2000,around CHF 2000 per month,0,1,0,1,0,1,2.0,0,0,0,3,5,4,0,1,0,a work trip,not high education,1,car is available for this trip,1,4,4,3,4,3,deepseek_chat,DST0019,4,semantic_arm,1,naturalistic,1,0.4990037396167635,0.1423498474595867,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.9375,0.041666666666666664,0.5,0.0,0.5,0.0,0.0,0.0
DS0020_R1,54260556,0.3360277669782562,41,female,41 years old,10807,around CHF 10807 per month,1,0,0,1,0,0,10.807,1,0,1,1,2,4,2,1,0,a work trip,high education,1,car is available for this trip,6,2,1,4,2,1,deepseek_chat,DST0020,1,semantic_arm,1,concise,0,0.355023278279936,0.2168480047323449,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.5625,0.0,0.5,0.0,0.5,0.0,0.0,0.0
DS0020_R2,54260556,0.3360277669782562,41,female,41 years old,10807,around CHF 10807 per month,1,0,0,1,0,0,10.807,1,0,1,1,2,4,2,1,0,a work trip,high education,1,car is available for this trip,6,2,1,4,2,1,deepseek_chat,DST0020,2,semantic_arm,1,concise,0,0.355023278279936,0.2168480047323449,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.625,0.0,0.5,0.0,0.5,0.0,0.0,0.0
DS0020_R3,54260556,0.3360277669782562,41,female,41 years old,10807,around CHF 10807 per month,1,0,0,1,0,0,10.807,1,0,1,1,2,4,2,1,0,a work trip,high education,1,car is available for this trip,6,2,1,4,2,1,deepseek_chat,DST0020,3,semantic_arm,1,concise,0,0.355023278279936,0.2168480047323449,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.75,0.0,0.5,0.0,0.5,0.0,0.0,0.0
DS0020_R4,54260556,0.3360277669782562,41,female,41 years old,10807,around CHF 10807 per month,1,0,0,1,0,0,10.807,1,0,1,1,2,4,2,1,0,a work trip,high education,1,car is available for this trip,6,2,1,4,2,1,deepseek_chat,DST0020,4,semantic_arm,1,concise,0,0.355023278279936,0.2168480047323449,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.5625,0.0,0.5,0.0,0.5,0.0,0.0,0.0
DS0021_R1,90300284,0.2545934244605354,53,male,53 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,0,0,1,1,2,1,-1,0,1,a non-work trip,not high education,1,car is available for this trip,2,4,3,2,3,3,deepseek_chat,DST0021,1,semantic_arm,1,concise,0,0.4360486031489405,0.2119193519607723,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.125,0.09375,0.40625,0.0,0.40625,0.09375,0.09375,0.0
DS0021_R2,90300284,0.2545934244605354,53,male,53 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,0,0,1,1,2,1,-1,0,1,a non-work trip,not high education,1,car is available for this trip,2,4,3,2,3,3,deepseek_chat,DST0021,2,semantic_arm,1,concise,0,0.4360486031489405,0.2119193519607723,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,3.9375,0.09375,0.5,0.0,0.40625,0.09375,0.0,0.0
DS0021_R3,90300284,0.2545934244605354,53,male,53 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,0,0,1,1,2,1,-1,0,1,a non-work trip,not high education,1,car is available for this trip,2,4,3,2,3,3,deepseek_chat,DST0021,3,semantic_arm,1,concise,0,0.4360486031489405,0.2119193519607723,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,3.9375,0.09375,0.5,0.0,0.5,0.0,0.0,0.0
DS0021_R4,90300284,0.2545934244605354,53,male,53 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,0,0,1,1,2,1,-1,0,1,a non-work trip,not high education,1,car is available for this trip,2,4,3,2,3,3,deepseek_chat,DST0021,4,semantic_arm,1,concise,0,0.4360486031489405,0.2119193519607723,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.6875,0.09375,0.40625,0.0,0.5,0.0,0.09375,0.0
DS0022_R1,90300827,0.2545934244605354,59,male,59 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,0,2,0,0,1,a non-work trip,high education,1,car is available for this trip,3,4,3,2,3,4,deepseek_chat,DST0022,1,semantic_arm,1,naturalistic,1,0.5424748015831954,0.2068896477047322,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.6875,0.0625,0.5,0.0,0.40625,0.0,0.09375,0.0
DS0022_R2,90300827,0.2545934244605354,59,male,59 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,0,2,0,0,1,a non-work trip,high education,1,car is available for this trip,3,4,3,2,3,4,deepseek_chat,DST0022,2,semantic_arm,1,naturalistic,1,0.5424748015831954,0.2068896477047322,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.6875,0.0625,0.46875,0.0,0.40625,0.03125,0.09375,0.0
DS0022_R3,90300827,0.2545934244605354,59,male,59 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,0,2,0,0,1,a non-work trip,high education,1,car is available for this trip,3,4,3,2,3,4,deepseek_chat,DST0022,3,semantic_arm,1,naturalistic,1,0.5424748015831954,0.2068896477047322,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.6875,0.0625,0.5,0.0,0.40625,0.0,0.09375,0.0
DS0022_R4,90300827,0.2545934244605354,59,male,59 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,0,2,0,0,1,a non-work trip,high education,1,car is available for this trip,3,4,3,2,3,4,deepseek_chat,DST0022,4,semantic_arm,1,naturalistic,1,0.5424748015831954,0.2068896477047322,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.8125,0.0625,0.40625,0.0,0.40625,0.09375,0.09375,0.0
DS0023_R1,95240671,2.029711386372872,27,female,30 or younger,9000,around CHF 9000 per month,0,1,0,1,0,1,9.0,1,0,1,1,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,2,2,4,2,1,deepseek_chat,DST0023,1,semantic_arm,1,naturalistic,1,0.4239915761252524,0.1525833693114167,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.625,0.0,0.5,0.0,0.5,0.0,0.0,0.0
DS0023_R2,95240671,2.029711386372872,27,female,30 or younger,9000,around CHF 9000 per month,0,1,0,1,0,1,9.0,1,0,1,1,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,2,2,4,2,1,deepseek_chat,DST0023,2,semantic_arm,1,naturalistic,1,0.4239915761252524,0.1525833693114167,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.75,0.0,0.5,0.0,0.5,0.0,0.0,0.0
DS0023_R3,95240671,2.029711386372872,27,female,30 or younger,9000,around CHF 9000 per month,0,1,0,1,0,1,9.0,1,0,1,1,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,2,2,4,2,1,deepseek_chat,DST0023,3,semantic_arm,1,naturalistic,1,0.4239915761252524,0.1525833693114167,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.6875,0.0,0.5,0.0,0.5,0.0,0.0,0.0
DS0023_R4,95240671,2.029711386372872,27,female,30 or younger,9000,around CHF 9000 per month,0,1,0,1,0,1,9.0,1,0,1,1,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,2,2,4,2,1,deepseek_chat,DST0023,4,semantic_arm,1,naturalistic,1,0.4239915761252524,0.1525833693114167,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.6875,0.0,0.5,0.0,0.5,0.0,0.0,0.0
DS0024_R1,54261408,0.954424398357919,52,male,52 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,1,0,0,1,3,2,0,1,0,a work trip,not high education,1,car is available for this trip,2,4,1,2,1,1,deepseek_chat,DST0024,1,semantic_arm,1,naturalistic,1,0.6277842388578192,0.2231903040958751,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.8125,0.0,0.5,0.0,0.5,0.0,0.0,0.0
DS0024_R2,54261408,0.954424398357919,52,male,52 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,1,0,0,1,3,2,0,1,0,a work trip,not high education,1,car is available for this trip,2,4,1,2,1,1,deepseek_chat,DST0024,2,semantic_arm,1,naturalistic,1,0.6277842388578192,0.2231903040958751,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.5625,0.0,0.5,0.0,0.5,0.0,0.0,0.0
DS0024_R3,54261408,0.954424398357919,52,male,52 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,1,0,0,1,3,2,0,1,0,a work trip,not high education,1,car is available for this trip,2,4,1,2,1,1,deepseek_chat,DST0024,3,semantic_arm,1,naturalistic,1,0.6277842388578192,0.2231903040958751,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.3125,0.0,0.5,0.0,0.5,0.0,0.0,0.0
DS0024_R4,54261408,0.954424398357919,52,male,52 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,1,0,0,1,3,2,0,1,0,a work trip,not high education,1,car is available for this trip,2,4,1,2,1,1,deepseek_chat,DST0024,4,semantic_arm,1,naturalistic,1,0.6277842388578192,0.2231903040958751,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.625,0.0,0.5,0.0,0.5,0.0,0.0,0.0
DS0025_R1,54200070,0.2545934244605354,41,male,41 years old,15000,around CHF 15000 per month,0,0,0,0,0,0,15.0,1,0,0,2,4,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,1,3,2,5,3,3,deepseek_chat,DST0025,1,neutral_arm,0,naturalistic,1,0.4431523556628189,0.2206822755985554,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.0625,0.11458333333333331,0.46875,0.0,0.4375,0.03125,0.0625,0.0
DS0025_R2,54200070,0.2545934244605354,41,male,41 years old,15000,around CHF 15000 per month,0,0,0,0,0,0,15.0,1,0,0,2,4,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,1,3,2,5,3,3,deepseek_chat,DST0025,2,neutral_arm,0,naturalistic,1,0.4431523556628189,0.2206822755985554,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.5,4.5,0.11458333333333331,0.375,0.0,0.375,0.125,0.125,0.0
DS0025_R3,54200070,0.2545934244605354,41,male,41 years old,15000,around CHF 15000 per month,0,0,0,0,0,0,15.0,1,0,0,2,4,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,1,3,2,5,3,3,deepseek_chat,DST0025,3,neutral_arm,0,naturalistic,1,0.4431523556628189,0.2206822755985554,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,3.875,0.11458333333333331,0.46875,0.0,0.4375,0.03125,0.0625,0.0
DS0025_R4,54200070,0.2545934244605354,41,male,41 years old,15000,around CHF 15000 per month,0,0,0,0,0,0,15.0,1,0,0,2,4,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,1,3,2,5,3,3,deepseek_chat,DST0025,4,neutral_arm,0,naturalistic,1,0.4431523556628189,0.2206822755985554,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.0,0.11458333333333331,0.46875,0.0,0.375,0.125,0.03125,0.0
DS0026_R1,44690050,0.954424398357919,50,male,50 years old,2000,around CHF 2000 per month,0,1,1,0,0,0,2.0,1,0,1,3,3,3,1,1,0,a work trip,not high education,1,car is available for this trip,1,3,5,3,5,2,deepseek_chat,DST0026,1,neutral_arm,0,concise,0,0.5799668329753868,0.2175280467252453,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.4375,0.0,0.5,0.0,0.5,0.0,0.0,0.0
DS0026_R2,44690050,0.954424398357919,50,male,50 years old,2000,around CHF 2000 per month,0,1,1,0,0,0,2.0,1,0,1,3,3,3,1,1,0,a work trip,not high education,1,car is available for this trip,1,3,5,3,5,2,deepseek_chat,DST0026,2,neutral_arm,0,concise,0,0.5799668329753868,0.2175280467252453,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.4375,0.0,0.5,0.0,0.5,0.0,0.0,0.0
DS0026_R3,44690050,0.954424398357919,50,male,50 years old,2000,around CHF 2000 per month,0,1,1,0,0,0,2.0,1,0,1,3,3,3,1,1,0,a work trip,not high education,1,car is available for this trip,1,3,5,3,5,2,deepseek_chat,DST0026,3,neutral_arm,0,concise,0,0.5799668329753868,0.2175280467252453,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.4375,0.0,0.5,0.0,0.5,0.0,0.0,0.0
DS0026_R4,44690050,0.954424398357919,50,male,50 years old,2000,around CHF 2000 per month,0,1,1,0,0,0,2.0,1,0,1,3,3,3,1,1,0,a work trip,not high education,1,car is available for this trip,1,3,5,3,5,2,deepseek_chat,DST0026,4,neutral_arm,0,concise,0,0.5799668329753868,0.2175280467252453,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.3125,0.0,0.5,0.0,0.5,0.0,0.0,0.0
DS0027_R1,54200407,0.2290902236010023,58,female,58 years old,15000,around CHF 15000 per month,0,0,0,1,0,0,15.0,1,0,0,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,3,4,1,4,1,3,deepseek_chat,DST0027,1,semantic_arm,1,naturalistic,1,0.5614467972240494,0.1795726454368647,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.6875,0.03125,0.5,0.0,0.5,0.0,0.0,0.0
DS0027_R2,54200407,0.2290902236010023,58,female,58 years old,15000,around CHF 15000 per month,0,0,0,1,0,0,15.0,1,0,0,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,3,4,1,4,1,3,deepseek_chat,DST0027,2,semantic_arm,1,naturalistic,1,0.5614467972240494,0.1795726454368647,16,6,2,2,2,2,2,0,16,0.0,0.5,0.0,1.0,0.0,4.75,0.03125,0.5,0.0,0.5,0.0,0.0,0.0
DS0027_R3,54200407,0.2290902236010023,58,female,58 years old,15000,around CHF 15000 per month,0,0,0,1,0,0,15.0,1,0,0,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,3,4,1,4,1,3,deepseek_chat,DST0027,3,semantic_arm,1,naturalistic,1,0.5614467972240494,0.1795726454368647,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.5625,0.03125,0.5,0.0,0.5,0.0,0.0,0.0
DS0027_R4,54200407,0.2290902236010023,58,female,58 years old,15000,around CHF 15000 per month,0,0,0,1,0,0,15.0,1,0,0,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,3,4,1,4,1,3,deepseek_chat,DST0027,4,semantic_arm,1,naturalistic,1,0.5614467972240494,0.1795726454368647,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.6875,0.03125,0.5,0.0,0.5,0.0,0.0,0.0
DS0028_R1,39111325,0.2290902236010023,40,female,40 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,1,0,1,1,3,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,3,4,3,3,2,2,deepseek_chat,DST0028,1,neutral_arm,0,naturalistic,1,0.5516441207499548,0.1706341878855864,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.3125,0.16666666666666666,0.5,0.0,0.5,0.0,0.0,0.0
DS0028_R2,39111325,0.2290902236010023,40,female,40 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,1,0,1,1,3,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,3,4,3,3,2,2,deepseek_chat,DST0028,2,neutral_arm,0,naturalistic,1,0.5516441207499548,0.1706341878855864,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.0,0.16666666666666666,0.5,0.0,0.5,0.0,0.0,0.0
DS0028_R3,39111325,0.2290902236010023,40,female,40 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,1,0,1,1,3,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,3,4,3,3,2,2,deepseek_chat,DST0028,3,neutral_arm,0,naturalistic,1,0.5516441207499548,0.1706341878855864,16,6,2,2,2,2,2,0,16,0.0,0.5,0.0,1.0,0.0,4.6875,0.16666666666666666,0.46875,0.0,0.46875,0.03125,0.03125,0.0
DS0028_R4,39111325,0.2290902236010023,40,female,40 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,1,0,1,1,3,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,3,4,3,3,2,2,deepseek_chat,DST0028,4,neutral_arm,0,naturalistic,1,0.5516441207499548,0.1706341878855864,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.0,0.16666666666666666,0.34375,0.0,0.34375,0.15625,0.15625,0.0
DS0029_R1,44640437,0.2290902236010023,52,female,52 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,0,0,1,0,2,1,0,1,0,a work trip,high education,1,car is available for this trip,5,5,4,4,1,4,deepseek_chat,DST0029,1,semantic_arm,1,naturalistic,1,0.3627902235838562,0.1613326027417573,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.75,0.03125,0.5,0.0,0.46875,0.0,0.03125,0.0
DS0029_R2,44640437,0.2290902236010023,52,female,52 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,0,0,1,0,2,1,0,1,0,a work trip,high education,1,car is available for this trip,5,5,4,4,1,4,deepseek_chat,DST0029,2,semantic_arm,1,naturalistic,1,0.3627902235838562,0.1613326027417573,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.5,4.0,0.03125,0.5,0.0,0.5,0.0,0.0,0.0
