ID,DestAct,NbTransf,TimePT,WalkingTimePT,WaitingTimePT,CostPT,CostCar,TimeCar,NbHousehold,NbChild,NbCar,NbMoto,NbBicy,NbBicyChild,NbComp,NbTV,Internet,NewsPaperSubs,NbCellPhones,NbSmartPhone,HouseType,OwnHouse,NbRoomsHouse,YearsInHouse,Income,Gender,BirthYear,Mothertongue,FamilSitu,OccupStat,SocioProfCat,CalculatedIncome,Education,HalfFareST,LineRelST,GenAbST,AreaRelST,OtherST,CarAvail,MarginalCostPT,CostCarCHF,Envir01,Envir02,Envir03,Envir04,Envir05,Envir06,Mobil01,Mobil02,Mobil03,Mobil04,Mobil05,Mobil06,Mobil07,Mobil08,Mobil09,Mobil10,Mobil11,Mobil12,Mobil13,Mobil14,Mobil15,Mobil16,Mobil17,Mobil18,Mobil19,Mobil20,Mobil21,Mobil22,Mobil23,Mobil24,Mobil25,Mobil26,Mobil27,ResidCh01,ResidCh02,ResidCh03,ResidCh04,ResidCh05,ResidCh06,ResidCh07,LifSty01,LifSty02,LifSty03,LifSty04,LifSty05,LifSty06,LifSty07,LifSty08,LifSty09,LifSty10,LifSty11,LifSty12,LifSty13,LifSty14,TripPurpose,TypeCommune,UrbRur,LangCode,ClassifCodeLine,frequency,ResidChild,NbTrajects,FreqCarPar,FreqTrainPar,FreqOtherPar,FreqTripHouseh,Region,distance_km,Choice,InVehicleTime,ModeToSchool,ReportedDuration,CoderegionCAR,age,Weight,normalized_weight,human_id,CAR_AVAILABLE,PT_AVAILABLE,SLOW_AVAILABLE,ScaledIncome,TimePT_scaled,TimeCar_scaled,WaitingTimePT_scaled,MarginalCostPT_scaled,CostCarCHF_scaled,distance_km_scaled,high_education,low_education,top_manager,employees,artisans,age_30_less,car_oriented_parents,city_center_as_kid,childSuburb,work_trip,other_trip
10540178,1,3,186,111,19,8.2,2.75,34,2,0,2,0,2,0,2,2,1,1,2,1,2,1,6.0,24,5,1,1951,2,2,2,6,9000,3,2,2,2,2,2,1,8.2,3.94,1,5,3,2,4,5,4,2,4,4,1,5,5,4,6,6,5,1,5,5,5,4,5,6,6,6,5,1,5,1,1,1,1,4,4,5,2,1,6,6,4,4,4,6,6,1,1,4,1,2,4,1,2,4,2,4,2,1,4,1,3,3,1,3,3,3,1,28.0,1,56,4,45,1,59,0.000409116,0.954424398357919,10540178,1,1,1,9.0,0.93,0.17,0.3166666666666666,0.82,0.394,5.6,0,1,0,1,0,0,0,0,1,0,1
10540184,1,2,110,55,8,11.0,0.86,13,2,-1,2,-1,-1,-1,1,1,1,1,2,2,2,1,5.0,25,6,1,1947,2,2,1,3,15000,6,2,2,2,2,2,1,11.0,1.23,4,4,2,2,5,5,5,1,6,4,2,5,5,1,6,6,3,1,5,3,6,3,6,6,6,6,4,2,4,6,2,6,6,2,4,3,3,1,5,5,2,2,3,3,2,4,3,4,2,4,3,4,4,4,2,4,2,1,4,1,3,2,2,-1,-1,1,1,6.0,1,47,4,26,1,63,0.000109132,0.2545934244605354,10540184,1,1,1,15.0,0.55,0.065,0.1333333333333333,1.1,0.123,1.2,1,0,0,0,0,0,1,0,1,0,1
10540184,1,3,111,51,20,11.0,0.86,13,2,-1,2,-1,-1,-1,1,1,1,1,2,2,2,1,5.0,25,6,1,1947,2,2,1,3,15000,6,2,2,2,2,2,1,11.0,1.23,4,4,2,2,5,5,5,1,6,4,2,5,5,1,6,6,3,1,5,3,6,3,6,6,6,6,4,2,4,6,2,6,6,2,4,3,3,1,5,5,2,2,3,3,2,4,3,4,2,4,3,4,4,4,1,4,2,1,4,1,3,2,2,-1,-1,1,1,6.0,1,40,4,26,1,63,0.000109132,0.2545934244605354,10540184,1,1,1,15.0,0.555,0.065,0.3333333333333333,1.1,0.123,1.2,1,0,0,0,0,0,1,0,1,1,0
10540187,1,2,96,39,5,11.0,2.23,34,4,2,1,1,4,2,2,1,1,1,4,0,2,1,4.0,12,6,1,1965,2,2,1,4,15000,3,2,2,2,1,2,2,0.0,3.2,1,4,1,1,4,4,3,3,3,3,4,5,4,1,4,4,3,1,5,4,3,4,2,3,4,2,2,1,5,3,3,4,4,3,4,2,2,1,3,3,3,2,4,4,4,2,2,5,1,4,1,4,5,5,1,4,2,1,4,1,3,2,4,1,2,3,1,18.0,1,52,4,45,1,45,0.000409116,0.954424398357919,10540187,1,1,1,15.0,0.48,0.17,0.0833333333333333,0.0,0.32,3.6,0,1,0,0,0,0,1,0,1,1,0
10540199,3,4,119,61,11,11.0,3.19,38,3,-1,1,-1,2,-1,2,2,1,1,3,0,1,1,5.0,21,3,2,1988,2,6,8,8,5000,5,1,2,2,1,2,2,5.5,4.57,3,3,3,3,4,4,4,3,2,4,1,4,4,3,4,6,5,2,5,3,4,3,3,1,4,5,4,2,5,5,3,4,3,4,4,4,5,3,5,5,2,4,4,4,4,4,3,4,2,3,3,3,3,4,1,4,2,1,4,1,5,2,3,2,3,1,1,32.0,0,47,3,125,1,22,0.000232084,0.5414274486172608,10540199,1,1,1,5.0,0.595,0.19,0.1833333333333333,0.55,0.457,6.4,0,0,0,0,0,1,1,0,0,1,0
10540250,1,3,46,35,8,11.0,2.56,35,2,-1,1,-1,2,-1,3,1,1,1,2,1,2,2,2.0,1,4,1,1985,2,2,1,6,7000,5,2,2,2,1,2,2,0.0,3.67,1,5,4,3,4,4,3,3,4,4,3,4,4,3,3,6,3,4,4,3,3,4,3,4,4,4,5,2,5,3,3,4,4,4,4,3,4,3,4,4,4,3,3,4,3,3,3,2,3,3,4,4,4,3,1,4,2,1,4,1,1,2,3,2,3,4,1,25.0,0,3,4,75,1,25,0.000258025,0.6019450605361366,10540250,1,1,1,7.0,0.23,0.175,0.1333333333333333,0.0,0.367,5.0,0,0,0,1,0,1,1,1,0,1,0
10540260,3,2,123,46,11,13.6,2.85,41,2,0,1,0,3,0,1,1,1,1,3,1,2,2,3.5,2,3,2,1990,2,6,8,8,5000,4,2,1,2,2,2,2,0.0,4.08,3,5,1,1,5,5,3,5,1,5,3,5,5,1,4,6,5,1,6,6,6,1,3,5,4,5,5,3,5,4,4,3,1,2,6,3,2,5,5,5,3,2,4,3,5,1,1,5,1,1,5,2,3,4,2,4,2,1,4,1,5,3,4,2,3,1,1,23.5,0,66,3,62,1,20,0.000232084,0.5414274486172608,10540260,1,1,1,5.0,0.615,0.205,0.1833333333333333,0.0,0.408,4.7,0,0,0,0,0,1,1,0,0,0,1
10540266,1,6,234,87,49,15.8,2.92,40,4,2,2,0,4,2,3,1,1,1,3,1,1,1,6.5,14,5,2,1969,1,3,2,3,9000,7,1,2,2,2,2,1,7.9,4.18,4,5,3,3,5,5,3,3,1,5,4,4,4,3,3,2,4,1,5,2,5,4,3,4,2,4,4,2,5,2,4,4,3,2,4,2,2,2,3,6,4,2,4,4,4,1,1,5,2,4,2,4,4,2,1,4,2,1,4,1,5,3,3,2,2,3,1,28.8,1,98,6,175,1,41,0.000144039,0.3360277669782562,10540266,1,1,1,9.0,1.17,0.2,0.8166666666666667,0.79,0.418,5.76,1,0,0,0,0,0,1,0,0,1,0
10540297,1,4,270,49,50,86.6,19.62,171,2,0,1,0,0,0,1,1,1,2,2,0,1,1,5.0,1,6,1,1966,2,2,1,3,15000,7,1,2,2,2,2,1,43.3,28.12,4,4,2,3,5,4,2,4,2,4,2,5,4,3,3,6,4,2,5,3,4,5,4,4,2,2,2,2,4,3,2,1,2,4,4,2,4,3,3,3,2,4,2,4,3,3,2,4,3,3,2,2,3,2,2,4,2,1,4,1,3,2,3,2,3,3,1,208.0,1,171,3,140,1,44,0.000160139,0.3735873657560173,10540297,1,1,1,15.0,1.35,0.855,0.8333333333333334,4.33,2.8120000000000003,41.6,1,0,0,0,0,0,1,0,1,0,1
10540298,1,5,167,51,17,25.0,6.81,63,2,-1,1,0,0,0,1,1,1,2,2,0,1,1,5.0,1,6,2,1977,3,2,1,6,15000,7,1,2,2,2,2,3,12.5,9.76,4,4,2,3,5,4,2,4,2,6,6,5,4,2,3,6,5,2,6,6,6,5,4,5,3,3,2,2,4,4,2,2,2,4,4,2,5,4,3,3,2,4,2,4,2,3,3,3,4,3,2,3,3,3,2,4,2,1,4,1,3,2,2,1,3,3,1,68.0,0,99,3,147,1,33,0.000340556,0.7944811628173415,10540298,0,1,1,15.0,0.835,0.315,0.2833333333333333,1.25,0.976,13.6,1,0,0,1,0,0,1,0,1,0,1
10540351,2,8,470,213,31,61.2,20.32,180,2,0,2,1,2,0,1,2,1,2,2,0,1,2,3.0,1,5,1,1959,2,2,1,5,9000,3,2,2,2,2,2,1,61.2,29.12,2,3,4,6,4,5,5,4,6,4,6,5,5,3,4,6,3,2,5,3,3,3,4,4,3,6,4,3,3,6,3,6,6,3,3,1,3,1,5,5,4,4,4,4,4,4,3,4,2,4,2,3,4,2,-1,4,2,1,4,1,1,7,3,1,2,4,1,206.0,1,226,-1,126,1,51,0.000409116,0.954424398357919,10540351,1,1,1,9.0,2.35,0.9,0.5166666666666667,6.12,2.912,41.2,0,1,0,0,1,0,1,1,0,0,1
10540354,1,2,76,31,7,7.6,1.07,14,2,-1,2,1,2,-1,1,2,1,2,2,0,1,2,3.0,2,5,2,1967,2,2,1,6,9000,4,1,2,2,2,2,1,3.8,1.53,2,4,1,6,5,5,4,2,2,5,4,5,5,2,5,-1,5,1,5,2,5,5,5,2,2,6,2,5,5,1,5,6,5,2,5,5,5,1,5,5,2,5,2,5,2,2,2,5,2,5,5,5,5,5,2,4,2,1,4,1,3,2,4,1,1,3,1,10.9,1,38,-1,17,1,43,9.82e-05,0.2290902236010023,10540354,1,1,1,9.0,0.38,0.07,0.1166666666666666,0.38,0.153,2.18,0,0,0,1,0,0,1,0,1,0,1
10540395,1,6,140,33,18,26.6,4.68,66,4,2,2,1,4,2,1,1,1,1,1,0,1,1,5.0,9,6,1,1963,2,3,1,6,15000,6,1,2,2,2,2,1,13.3,6.71,4,4,3,3,4,4,4,4,2,5,3,3,4,3,4,6,3,1,4,4,5,4,2,2,4,6,2,2,5,1,4,6,3,2,4,2,2,1,3,5,2,4,2,4,2,3,2,4,2,2,3,3,3,4,-1,4,2,1,4,1,2,4,4,1,1,4,1,37.0,1,89,4,70,1,47,0.000109132,0.2545934244605354,10540395,1,1,1,15.0,0.7,0.33,0.3,1.33,0.671,7.4,1,0,0,1,0,0,1,1,0,0,1
10540396,1,0,111,99,0,10.4,1.27,16,4,2,2,1,4,2,1,1,1,1,1,-1,1,1,5.0,9,6,2,1970,2,3,2,3,15000,6,2,2,2,2,2,1,10.4,1.82,4,4,4,3,4,4,4,5,4,5,3,2,3,1,5,4,3,1,3,3,3,2,5,3,2,2,2,4,4,2,1,1,4,4,4,4,4,2,5,5,2,5,4,4,3,4,2,5,2,3,4,2,3,2,-1,4,2,1,4,1,5,4,3,1,1,3,1,11.5,1,12,3,25,1,40,9.82e-05,0.2290902236010023,10540396,1,1,1,15.0,0.555,0.08,0.0,1.04,0.182,2.3,1,0,0,0,0,0,1,0,0,0,1
10540515,1,4,207,71,27,49.6,4.17,55,2,0,2,0,0,0,2,1,1,2,3,0,3,2,1.0,2,4,2,1981,-1,2,1,6,7000,7,1,2,2,2,2,1,24.8,5.98,2,3,3,2,3,4,5,2,1,5,6,5,5,3,4,6,4,2,4,2,5,2,2,3,4,4,4,5,5,6,4,1,4,3,4,1,4,3,4,3,1,5,2,5,3,3,2,4,2,3,4,4,2,2,2,4,2,1,4,1,6,2,3,-1,-1,4,1,44.0,1,109,-1,80,1,29,0.000340556,0.7944811628173415,10540515,1,1,1,7.0,1.035,0.275,0.45,2.48,0.5980000000000001,8.8,1,0,0,1,0,1,1,0,0,0,1
10540517,1,0,117,97,0,8.8,2.43,33,3,1,2,0,4,2,2,2,2,1,2,0,2,2,3.0,13,4,1,1971,3,3,1,6,7000,2,2,2,2,2,2,1,8.8,3.48,1,5,5,4,4,4,5,4,2,5,4,5,5,1,5,5,5,1,5,6,3,5,5,5,2,2,3,1,6,3,3,6,3,3,4,2,3,1,5,5,2,4,4,5,6,1,1,5,1,5,3,3,3,4,1,4,2,1,4,1,3,2,-1,-1,2,3,1,23.0,1,20,3,40,1,39,0.003869639,9.027458897812208,10540517,1,1,1,7.0,0.585,0.165,0.0,0.8800000000000001,0.348,4.6,0,1,0,1,0,0,0,0,1,1,0
10540518,1,1,96,63,3,11.0,2.38,32,3,1,2,0,4,2,2,2,2,1,2,0,2,2,3.0,38,4,2,1969,2,3,2,6,7000,6,2,2,2,2,2,1,11.0,3.41,1,5,4,3,4,4,5,4,1,4,1,5,5,1,5,5,5,2,5,6,3,5,5,5,2,3,3,2,6,3,5,6,4,3,4,2,3,1,5,5,1,4,4,5,6,1,1,5,1,2,4,1,4,4,1,4,2,1,4,1,5,2,4,-1,-1,3,1,18.0,1,30,3,50,1,41,9.82e-05,0.2290902236010023,10540518,1,1,1,7.0,0.48,0.16,0.05,1.1,0.341,3.6,1,0,0,1,0,0,1,0,0,1,0
10540531,2,2,166,101,5,12.2,3.12,44,2,0,2,0,0,0,2,2,1,1,2,0,1,1,8.0,-1,2,1,1936,2,2,4,3,3250,6,2,2,2,2,2,1,12.2,4.47,1,5,3,4,4,4,3,3,6,2,3,5,5,1,5,4,5,2,5,3,4,3,4,4,1,1,3,4,5,2,4,1,1,3,5,2,4,1,4,4,2,4,2,4,6,4,1,5,6,4,4,3,4,3,2,4,2,1,4,1,5,3,3,2,2,1,1,28.5,1,60,5,60,1,74,8.57e-05,0.1999290444257219,10540531,1,1,1,3.25,0.83,0.22,0.0833333333333333,1.22,0.4469999999999999,5.7,1,0,0,0,0,0,1,0,0,0,1
10540548,1,0,110,68,0,11.0,2.37,35,3,0,1,1,3,0,1,1,1,2,3,0,1,1,4.0,10,5,1,1962,2,3,1,1,9000,3,2,2,2,2,2,2,11.0,3.4,2,3,3,2,4,4,5,3,3,4,3,5,4,3,3,6,6,2,4,3,4,3,4,4,3,6,4,2,3,4,2,3,6,2,3,3,4,2,2,5,3,3,2,4,2,3,6,4,3,3,3,2,3,2,1,4,2,1,4,1,1,2,2,1,3,4,1,19.0,1,42,6,35,1,48,0.000409116,0.954424398357919,10540548,1,1,1,9.0,0.55,0.175,0.0,1.1,0.3399999999999999,3.8,0,1,1,0,0,0,1,1,0,1,0
10540559,1,0,46,35,0,5.6,0.5,5,2,-1,2,-1,2,-1,2,2,1,1,2,-1,1,1,5.0,29,4,1,1947,1,3,1,1,7000,4,2,2,2,2,2,1,5.6,0.72,4,4,2,2,4,4,5,3,4,5,3,5,5,2,4,3,3,2,4,3,4,3,4,3,2,2,3,3,2,2,1,2,3,4,4,3,3,3,4,4,1,4,5,5,5,4,4,4,1,4,4,4,4,3,2,4,2,1,4,1,2,2,1,2,2,4,1,4.1,1,11,4,12,1,63,0.000109132,0.2545934244605354,10540559,1,1,1,7.0,0.23,0.025,0.0,0.5599999999999999,0.072,0.82,0,0,1,0,0,0,0,1,0,0,1
10540559,2,7,265,127,37,19.2,4.4,45,2,-1,2,-1,2,-1,2,2,1,1,2,-1,1,1,5.0,29,4,1,1947,1,3,1,1,7000,4,2,2,2,2,2,1,19.2,6.31,4,4,2,2,4,4,5,3,4,5,3,5,5,2,4,3,3,2,4,3,4,3,4,3,2,2,3,3,2,2,1,2,3,4,4,3,3,3,4,4,1,4,5,5,5,4,4,4,1,4,4,4,4,3,2,4,2,1,4,1,2,4,1,2,2,4,1,42.0,1,101,4,68,1,63,0.000109132,0.2545934244605354,10540559,1,1,1,7.0,1.325,0.225,0.6166666666666667,1.92,0.631,8.4,0,0,1,0,0,0,0,1,0,0,1
10540563,1,10,461,196,41,79.4,12.4,117,5,3,2,0,8,3,3,1,1,2,4,0,1,1,7.0,10,6,2,1964,2,3,2,3,15000,7,2,2,2,2,2,1,79.4,17.77,3,4,3,3,4,4,4,3,4,3,3,3,4,2,4,2,3,1,4,4,2,2,2,2,4,2,2,2,4,3,1,2,2,3,3,1,4,1,3,3,2,2,3,4,3,2,1,5,3,3,3,4,4,2,2,4,2,1,4,1,4,4,3,2,2,3,1,134.0,1,224,4,220,1,46,0.000144039,0.3360277669782562,10540563,1,1,1,15.0,2.305,0.585,0.6833333333333333,7.94,1.777,26.8,1,0,0,0,0,0,1,0,1,0,1
10540672,1,4,84,9,12,9.6,2.26,31,4,2,2,0,4,2,1,1,1,1,2,0,1,1,6.0,6,5,2,1976,2,3,2,3,9000,3,2,2,2,2,2,1,9.6,3.24,1,2,3,3,4,4,4,2,6,4,6,6,4,6,4,4,4,1,5,3,4,4,4,2,2,2,5,2,4,3,6,6,6,2,4,2,4,1,4,5,3,5,5,5,2,2,1,5,1,2,3,2,4,2,1,4,2,1,4,1,5,2,3,1,2,3,1,23.0,1,63,4,50,1,34,0.00087004,2.029711386372872,10540672,1,1,1,9.0,0.42,0.155,0.2,0.96,0.324,4.6,0,1,0,0,0,0,1,0,0,1,0
10540689,1,3,141,49,17,6.0,2.04,28,4,2,2,0,4,2,3,1,1,2,2,1,1,1,8.0,7,6,1,1972,2,3,1,3,15000,4,2,2,2,2,2,1,6.0,2.92,1,2,4,4,3,3,4,3,2,2,3,5,5,1,2,4,4,2,5,3,2,4,3,3,2,1,2,3,4,2,2,6,2,3,2,2,3,1,4,5,2,4,4,4,3,2,3,4,2,3,2,2,2,1,2,4,2,1,4,1,4,2,4,3,2,3,1,21.0,1,75,4,40,1,38,0.000258025,0.6019450605361366,10540689,1,1,1,15.0,0.705,0.14,0.2833333333333333,0.6,0.292,4.2,0,0,0,0,0,0,1,0,1,0,1
10540689,1,6,118,32,15,6.0,2.04,28,4,2,2,0,4,2,3,1,1,2,2,1,1,1,8.0,7,6,1,1972,2,3,1,3,15000,4,2,2,2,2,2,1,6.0,2.92,1,2,4,4,3,3,4,3,2,2,3,5,5,1,2,4,4,2,5,3,2,4,3,3,2,1,2,3,4,2,2,6,2,3,2,2,3,1,4,5,2,4,4,4,3,2,3,4,2,3,2,2,2,1,2,4,2,1,4,1,4,2,4,3,2,3,1,21.0,1,71,4,30,1,38,0.000258025,0.6019450605361366,10540689,1,1,1,15.0,0.59,0.14,0.25,0.6,0.292,4.2,0,0,0,0,0,0,1,0,1,0,1
10540691,1,3,135,53,37,13.2,1.53,20,4,2,2,0,4,1,2,1,1,2,2,0,1,1,6.5,5,6,2,1967,2,3,2,2,15000,7,2,2,2,2,2,1,13.2,2.19,3,4,2,2,5,5,4,1,3,5,2,4,4,1,5,4,2,1,5,5,5,4,4,4,2,2,4,2,5,2,1,1,4,4,4,3,4,1,2,4,1,2,5,3,6,3,2,5,2,3,1,5,5,3,-1,4,2,1,4,1,4,3,3,2,-1,3,1,15.6,1,45,5,25,1,43,0.000144039,0.3360277669782562,10540691,1,1,1,15.0,0.675,0.1,0.6166666666666667,1.3199999999999998,0.219,3.12,1,0,0,0,0,0,1,0,1,0,1
10540691,4,0,68,62,0,5.2,0.55,7,4,2,2,0,4,1,2,1,1,2,2,0,1,1,6.5,5,6,2,1967,2,3,2,2,15000,7,2,2,2,2,2,1,5.2,0.79,3,4,2,2,5,5,4,1,3,5,2,4,4,1,5,4,2,1,5,5,5,4,4,4,2,2,4,2,5,2,1,1,4,4,4,3,4,1,2,4,1,2,5,3,6,3,2,5,2,3,1,5,5,3,-1,4,2,1,4,1,4,2,3,2,-1,3,1,5.5,1,6,5,10,1,43,0.000144039,0.3360277669782562,10540691,1,1,1,15.0,0.34,0.035,0.0,0.52,0.079,1.1,1,0,0,0,0,0,1,0,1,0,1
10540774,7,4,232,112,9,50.0,7.08,77,3,0,2,0,3,0,3,3,1,1,3,1,1,1,6.0,19,6,1,1953,1,3,1,2,15000,7,2,2,2,2,2,1,50.0,10.15,2,4,2,3,4,4,5,3,2,3,2,5,4,3,4,3,3,3,4,4,4,4,4,3,3,2,4,2,4,2,3,2,2,2,2,3,2,1,4,4,2,4,4,4,4,3,3,4,3,2,3,2,2,3,-1,4,2,1,4,1,4,3,3,2,2,4,1,72.0,1,111,2,105,1,57,0.000160139,0.3735873657560173,10540774,1,1,1,15.0,1.16,0.385,0.15,5.0,1.015,14.4,1,0,0,0,0,0,1,0,1,0,1
10540804,3,2,141,45,10,14.0,3.24,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,1,1986,2,6,8,8,10807,7,1,2,2,2,2,1,7.0,4.64,3,2,3,2,4,4,4,2,4,4,2,2,4,2,3,6,3,3,4,2,3,3,4,4,4,4,2,2,4,4,2,1,2,2,3,3,2,2,4,3,2,3,3,3,6,2,3,4,2,3,2,4,3,2,2,4,2,1,4,1,3,3,3,2,3,4,1,31.5,0,86,4,135,1,24,0.000378621,0.8832827856419051,10540804,1,1,1,10.807,0.705,0.22,0.1666666666666666,0.7,0.4639999999999999,6.3,1,0,0,0,0,1,1,0,1,0,1
10541086,1,4,245,114,15,28.4,6.54,71,4,2,1,1,4,2,2,1,1,1,4,0,2,1,4.0,12,5,2,1969,3,3,2,5,9000,3,1,2,2,2,2,1,14.2,9.37,2,5,3,1,5,5,4,6,1,1,4,4,4,1,5,1,4,1,4,3,4,2,5,1,5,5,2,1,5,3,2,5,4,1,2,4,5,1,5,5,3,4,4,4,6,1,1,5,1,1,2,3,4,5,2,4,2,1,4,1,3,4,2,2,2,3,1,66.0,1,116,5,85,1,41,0.000367986,0.8584724543995766,10541086,1,1,1,9.0,1.225,0.355,0.25,1.42,0.937,13.2,0,1,0,0,1,0,0,0,1,0,1
10541086,1,1,85,39,3,11.0,2.47,35,4,2,1,1,4,2,2,1,1,1,4,0,2,1,4.0,12,5,2,1969,3,3,2,5,9000,3,1,2,2,2,2,1,5.5,3.54,2,5,3,1,5,5,4,6,1,1,4,4,4,1,5,1,4,1,4,3,4,2,5,1,5,5,2,1,5,3,2,5,4,1,2,4,5,1,5,5,3,4,4,4,6,1,1,5,1,1,2,3,4,5,1,4,2,1,4,1,3,2,2,2,2,3,1,24.0,1,43,5,55,1,41,0.000367986,0.8584724543995766,10541086,1,1,1,9.0,0.425,0.175,0.05,0.55,0.354,4.8,0,1,0,0,1,0,0,0,1,1,0
10980079,1,0,154,130,0,9.6,2.26,30,5,3,2,0,7,3,3,0,1,1,2,0,2,2,4.0,10,5,1,1970,2,3,1,3,9000,6,1,2,2,2,1,1,4.8,3.24,4,5,4,1,5,5,5,3,3,5,5,4,5,1,2,2,4,1,5,2,5,3,4,6,4,4,3,2,5,2,3,1,1,1,3,2,4,1,3,5,3,4,5,5,4,6,1,5,1,3,2,4,5,3,-1,9,1,1,4,1,4,4,3,2,2,3,1,19.6,1,24,8,65,1,40,0.000109132,0.2545934244605354,10980079,1,1,1,9.0,0.77,0.15,0.0,0.48,0.324,3.92,1,0,0,0,0,0,1,0,1,0,1
11460027,1,2,128,57,10,21.0,3.77,46,2,0,1,0,2,0,2,1,1,1,2,0,1,1,4.0,10,5,2,1958,2,2,1,6,9000,3,2,2,1,2,2,3,0.0,5.4,3,5,2,2,4,4,4,5,3,5,1,5,5,1,4,6,2,1,6,6,6,4,6,4,5,5,4,2,5,5,1,2,3,1,4,1,5,1,4,5,2,2,1,4,4,1,2,5,2,2,2,3,4,4,-1,8,1,1,3,1,2,4,1,2,2,1,1,33.1,0,61,4,195,1,52,0.000367986,0.8584724543995766,11460027,0,1,1,9.0,0.64,0.23,0.1666666666666666,0.0,0.54,6.62,0,1,0,1,0,0,0,1,0,0,1
11460060,8,6,239,49,30,45.4,6.6,70,6,4,2,0,6,4,2,1,1,1,4,2,1,1,9.0,4,6,1,1963,3,3,1,1,15000,7,1,2,2,2,2,1,22.7,9.46,5,4,4,3,5,6,2,4,2,4,2,4,4,2,2,2,4,2,4,3,4,3,4,1,4,4,4,1,4,1,1,1,1,3,3,2,3,1,3,5,3,4,2,5,1,2,2,4,2,2,3,5,5,1,-1,8,1,1,3,1,5,3,4,1,1,3,1,70.5,1,160,4,55,1,47,0.000160139,0.3735873657560173,11460060,1,1,1,15.0,1.195,0.35,0.5,2.27,0.946,14.1,1,0,1,0,0,0,1,0,0,0,1
11460070,2,6,155,44,33,22.6,4.14,47,1,0,2,0,2,0,1,2,1,2,2,1,1,1,4.0,5,6,2,1954,2,2,1,1,15000,6,2,2,2,2,2,1,22.6,5.93,1,4,4,3,4,4,5,3,3,4,3,3,3,2,3,3,4,1,5,5,3,3,3,4,2,3,2,2,5,3,4,3,3,1,1,2,2,1,4,5,2,3,3,3,3,1,1,5,3,4,3,3,3,1,1,8,1,1,3,1,2,2,3,-1,3,1,1,43.0,1,78,4,40,1,56,9.82e-05,0.2290902236010023,11460070,1,1,1,15.0,0.775,0.235,0.55,2.26,0.593,8.6,1,0,1,0,0,0,1,1,0,1,0
11460082,1,6,206,62,32,26.0,6.67,71,2,0,2,2,0,0,1,2,1,1,2,2,1,2,3.0,3,5,2,1952,2,2,2,6,9000,4,2,2,2,2,2,1,26.0,9.56,3,5,3,3,4,4,3,4,3,4,6,5,4,2,4,6,4,2,4,3,4,3,3,4,3,6,4,3,4,3,3,3,3,4,3,2,4,2,3,4,3,4,4,4,4,2,3,4,2,4,4,4,4,3,1,8,1,1,3,1,1,2,3,2,2,4,1,71.0,1,112,4,70,1,58,9.82e-05,0.2290902236010023,11460082,1,1,1,9.0,1.03,0.355,0.5333333333333333,2.6,0.956,14.2,0,0,0,1,0,0,1,1,0,1,0
14050001,1,0,70,61,0,6.8,0.71,10,5,2,2,1,4,2,1,1,1,2,3,-1,1,1,6.0,7,4,2,1969,2,3,2,6,7000,3,1,2,2,2,2,1,3.4,1.02,2,5,3,2,4,5,5,3,4,5,2,3,4,4,3,4,4,1,5,4,3,4,2,3,4,3,4,5,4,2,1,1,4,2,4,4,5,1,3,5,2,4,4,5,6,6,1,4,1,2,4,2,3,4,1,7,1,1,2,1,5,2,3,2,2,3,1,5.0,1,9,-1,10,1,41,0.000367986,0.8584724543995766,14050001,1,1,1,7.0,0.35,0.05,0.0,0.3399999999999999,0.102,1.0,0,1,0,1,0,0,1,0,0,1,0
14050001,1,0,35,22,0,6.8,0.7,9,5,2,2,1,4,2,1,1,1,2,3,-1,1,1,6.0,7,4,2,1969,2,3,2,6,7000,3,1,2,2,2,2,1,3.4,1.0,2,5,3,2,4,5,5,3,4,5,2,3,4,4,3,4,4,1,5,4,3,4,2,3,4,3,4,5,4,2,1,1,4,2,4,4,5,1,3,5,2,4,4,5,6,6,1,4,1,2,4,2,3,4,1,7,1,1,2,1,5,2,3,2,2,3,1,5.0,1,13,-1,10,1,41,0.000367986,0.8584724543995766,14050001,1,1,1,7.0,0.175,0.045,0.0,0.3399999999999999,0.1,1.0,0,1,0,1,0,0,1,0,0,1,0
14050047,1,5,183,42,53,34.4,9.02,69,2,0,3,1,2,0,2,1,1,2,2,0,2,2,5.0,1,6,1,1979,3,7,1,6,15000,3,1,2,2,2,2,1,17.2,12.93,2,1,4,1,4,4,2,4,2,5,4,4,4,2,4,6,4,3,5,2,3,4,4,5,2,1,2,4,4,1,1,2,3,2,4,4,3,1,5,3,2,5,4,4,5,4,4,3,1,2,1,2,5,4,2,7,1,1,2,1,4,2,4,2,2,2,1,96.0,1,88,3,80,1,31,0.000967286,2.256576028779217,14050047,1,1,1,15.0,0.915,0.345,0.8833333333333333,1.72,1.293,19.2,0,1,0,1,0,0,1,0,1,0,1
